position,solved,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,board_size,board_type,condition
4_5,solvedCorrect,32fad07f,click,logs/10_hard_pruned_dec19,1,0.991,1.51354E+12,1.51354E+12,23,FALSE,7,10,hard,pruned
9_5,validatedCorrect,41bad9a2,,logs/10_hard_pruned_dec19,1,0.001,1.51355E+12,1.51355E+12,1,TRUE,1,10,hard,pruned
8_3,validatedCorrect,41bad9a2,reset,logs/10_hard_pruned_dec19,1,2.479,1.51355E+12,1.51355E+12,2,TRUE,1,10,hard,pruned
8_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,4.585,1.51355E+12,1.51355E+12,3,FALSE,2,10,hard,pruned
6_1,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,7.542,1.51355E+12,1.51355E+12,4,FALSE,3,10,hard,pruned
0_2,validatedCorrect,41bad9a2,undo,logs/10_hard_pruned_dec19,1,21.776,1.51355E+12,1.51355E+12,5,FALSE,3,10,hard,pruned
8_7,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,3.766,1.51355E+12,1.51355E+12,6,FALSE,4,10,hard,pruned
8_3,validatedCorrect,41bad9a2,reset,logs/10_hard_pruned_dec19,1,16.271,1.51355E+12,1.51355E+12,7,TRUE,1,10,hard,pruned
1_0,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,14.207,1.51355E+12,1.51355E+12,8,FALSE,2,10,hard,pruned
4_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,18.408,1.51355E+12,1.51355E+12,9,FALSE,3,10,hard,pruned
4_3,validatedCorrect,41bad9a2,reset,logs/10_hard_pruned_dec19,1,4.718,1.51355E+12,1.51355E+12,10,TRUE,1,10,hard,pruned
8_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,4.137,1.51355E+12,1.51355E+12,11,FALSE,2,10,hard,pruned
2_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,15.418,1.51355E+12,1.51355E+12,12,FALSE,3,10,hard,pruned
5_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,4.991,1.51355E+12,1.51355E+12,13,FALSE,4,10,hard,pruned
2_7,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,1.383,1.51355E+12,1.51355E+12,14,FALSE,5,10,hard,pruned
4_3,validatedCorrect,41bad9a2,reset,logs/10_hard_pruned_dec19,1,8.076,1.51355E+12,1.51355E+12,15,TRUE,1,10,hard,pruned
4_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,20.17,1.51355E+12,1.51355E+12,16,FALSE,2,10,hard,pruned
7_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,3.439,1.51355E+12,1.51355E+12,17,FALSE,3,10,hard,pruned
8_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,15.139,1.51355E+12,1.51355E+12,18,FALSE,4,10,hard,pruned
8_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,0.966,1.51355E+12,1.51355E+12,19,FALSE,5,10,hard,pruned
8_7,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,4.559,1.51355E+12,1.51355E+12,20,FALSE,6,10,hard,pruned
2_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,1.994,1.51355E+12,1.51355E+12,21,FALSE,7,10,hard,pruned
2_7,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,9.134,1.51355E+12,1.51355E+12,22,FALSE,8,10,hard,pruned
5_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,2.009,1.51355E+12,1.51355E+12,23,FALSE,9,10,hard,pruned
4_3,validatedCorrect,41bad9a2,reset,logs/10_hard_pruned_dec19,1,13.644,1.51355E+12,1.51355E+12,24,TRUE,1,10,hard,pruned
2_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,12.729,1.51355E+12,1.51355E+12,25,FALSE,2,10,hard,pruned
4_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,3.496,1.51355E+12,1.51355E+12,26,FALSE,3,10,hard,pruned
4_5,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,6.216,1.51355E+12,1.51355E+12,27,FALSE,4,10,hard,pruned
4_0,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,1.327,1.51355E+12,1.51355E+12,28,FALSE,5,10,hard,pruned
4_3,validatedCorrect,41bad9a2,reset,logs/10_hard_pruned_dec19,1,1.093,1.51355E+12,1.51355E+12,29,TRUE,1,10,hard,pruned
4_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,12.664,1.51355E+12,1.51355E+12,30,FALSE,2,10,hard,pruned
2_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,10.487,1.51355E+12,1.51355E+12,31,FALSE,3,10,hard,pruned
7_4,validatedCorrect,41bad9a2,reset,logs/10_hard_pruned_dec19,1,2.061,1.51355E+12,1.51355E+12,32,TRUE,1,10,hard,pruned
8_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,20.882,1.51355E+12,1.51355E+12,33,FALSE,2,10,hard,pruned
8_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,1.331,1.51355E+12,1.51355E+12,34,FALSE,3,10,hard,pruned
4_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,23.748,1.51355E+12,1.51355E+12,35,FALSE,4,10,hard,pruned
6_5,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,9.065,1.51355E+12,1.51355E+12,36,FALSE,5,10,hard,pruned
2_3,validatedCorrect,41bad9a2,reset,logs/10_hard_pruned_dec19,1,34.818,1.51355E+12,1.51355E+12,37,TRUE,1,10,hard,pruned
2_7,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,5.917,1.51355E+12,1.51355E+12,38,FALSE,2,10,hard,pruned
4_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,7.233,1.51355E+12,1.51355E+12,39,FALSE,3,10,hard,pruned
5_3,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,13.431,1.51355E+12,1.51355E+12,40,FALSE,4,10,hard,pruned
4_4,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,22.655,1.51355E+12,1.51355E+12,41,FALSE,5,10,hard,pruned
4_5,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,2,2.306,1.51355E+12,1.51355E+12,42,FALSE,6,10,hard,pruned
4_0,validatedCorrect,41bad9a2,click,logs/10_hard_pruned_dec19,1,1.472,1.51355E+12,1.51355E+12,43,FALSE,7,10,hard,pruned
4_3,validatedCorrect,4bfffc8c,,logs/10_hard_pruned_dec19,1,0.002,1.51191E+12,1.51191E+12,1,TRUE,1,10,hard,pruned
4_4,validatedCorrect,4bfffc8c,click,logs/10_hard_pruned_dec19,2,17.254,1.51191E+12,1.51191E+12,2,FALSE,2,10,hard,pruned
4_0,validatedCorrect,4bfffc8c,click,logs/10_hard_pruned_dec19,1,3.789,1.51191E+12,1.51191E+12,3,FALSE,3,10,hard,pruned
6_3,validatedCorrect,4bfffc8c,click,logs/10_hard_pruned_dec19,2,9.801,1.51191E+12,1.51191E+12,4,FALSE,4,10,hard,pruned
7_3,validatedCorrect,4bfffc8c,undo,logs/10_hard_pruned_dec19,2,5.629,1.51191E+12,1.51191E+12,5,FALSE,4,10,hard,pruned
2_3,validatedCorrect,4bfffc8c,click,logs/10_hard_pruned_dec19,1,8.688,1.51191E+12,1.51191E+12,6,FALSE,5,10,hard,pruned
2_7,validatedCorrect,4bfffc8c,click,logs/10_hard_pruned_dec19,2,2.916,1.51191E+12,1.51191E+12,7,FALSE,6,10,hard,pruned
5_3,validatedCorrect,4bfffc8c,click,logs/10_hard_pruned_dec19,1,1.969,1.51191E+12,1.51191E+12,8,FALSE,7,10,hard,pruned
4_3,wrong,50f6b001,,logs/10_hard_pruned_dec19,1,0.002,1.51229E+12,1.51229E+12,1,TRUE,1,10,hard,pruned
4_4,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,7.346,1.51229E+12,1.51229E+12,2,FALSE,2,10,hard,pruned
3_0,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,8.989,1.51229E+12,1.51229E+12,3,FALSE,3,10,hard,pruned
4_4,wrong,50f6b001,undo,logs/10_hard_pruned_dec19,1,5.857,1.51229E+12,1.51229E+12,4,TRUE,1,10,hard,pruned
8_3,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,4.559,1.51229E+12,1.51229E+12,5,FALSE,2,10,hard,pruned
4_3,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,4.1,1.51229E+12,1.51229E+12,6,FALSE,3,10,hard,pruned
8_4,wrong,50f6b001,undo,logs/10_hard_pruned_dec19,1,1.35,1.51229E+12,1.51229E+12,7,FALSE,3,10,hard,pruned
7_3,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,5.838,1.51229E+12,1.51229E+12,8,FALSE,4,10,hard,pruned
4_5,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,10.433,1.51229E+12,1.51229E+12,9,FALSE,5,10,hard,pruned
5_5,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,4.184,1.51229E+12,1.51229E+12,10,FALSE,6,10,hard,pruned
9_1,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,5.078,1.51229E+12,1.51229E+12,11,FALSE,7,10,hard,pruned
5_3,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,6.103,1.51229E+12,1.51229E+12,12,FALSE,8,10,hard,pruned
7_1,wrong,50f6b001,undo,logs/10_hard_pruned_dec19,1,5.453,1.51229E+12,1.51229E+12,13,TRUE,1,10,hard,pruned
8_4,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,3.247,1.51229E+12,1.51229E+12,14,FALSE,2,10,hard,pruned
7_4,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,6.493,1.51229E+12,1.51229E+12,15,FALSE,3,10,hard,pruned
8_3,wrong,50f6b001,undo,logs/10_hard_pruned_dec19,1,1.282,1.51229E+12,1.51229E+12,16,FALSE,3,10,hard,pruned
8_7,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,3.961,1.51229E+12,1.51229E+12,17,FALSE,4,10,hard,pruned
8_8,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,4.722,1.51229E+12,1.51229E+12,18,FALSE,5,10,hard,pruned
7_4,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,11.992,1.51229E+12,1.51229E+12,19,FALSE,6,10,hard,pruned
2_3,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,11.153,1.51229E+12,1.51229E+12,20,FALSE,7,10,hard,pruned
2_7,wrong,50f6b001,undo,logs/10_hard_pruned_dec19,1,4.699,1.51229E+12,1.51229E+12,21,TRUE,1,10,hard,pruned
2_3,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,2.719,1.51229E+12,1.51229E+12,22,FALSE,2,10,hard,pruned
3_5,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,29.007,1.51229E+12,1.51229E+12,23,FALSE,3,10,hard,pruned
7_4,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,2.353,1.51229E+12,1.51229E+12,24,FALSE,4,10,hard,pruned
4_6,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,4.563,1.51229E+12,1.51229E+12,25,FALSE,5,10,hard,pruned
8_4,wrong,50f6b001,click,logs/10_hard_pruned_dec19,2,13.401,1.51229E+12,1.51229E+12,26,FALSE,6,10,hard,pruned
5_7,wrong,50f6b001,click,logs/10_hard_pruned_dec19,1,2.783,1.51229E+12,1.51229E+12,27,FALSE,7,10,hard,pruned
2_3,wrong,5bc4f225,,logs/10_hard_pruned_dec19,1,0.002,1.51119E+12,1.51119E+12,1,TRUE,1,10,hard,pruned
2_7,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,2,2.597,1.51119E+12,1.51119E+12,2,FALSE,2,10,hard,pruned
4_3,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,1,2.497,1.51119E+12,1.51119E+12,3,FALSE,3,10,hard,pruned
5_3,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,2,2.425,1.51119E+12,1.51119E+12,4,FALSE,4,10,hard,pruned
4_4,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,1,4.933,1.51119E+12,1.51119E+12,5,FALSE,5,10,hard,pruned
4_0,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,2,2.744,1.51119E+12,1.51119E+12,6,FALSE,6,10,hard,pruned
4_5,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,1,3.531,1.51119E+12,1.51119E+12,7,FALSE,7,10,hard,pruned
2_3,wrong,5bc4f225,reset,logs/10_hard_pruned_dec19,1,4.66,1.51119E+12,1.51119E+12,8,TRUE,1,10,hard,pruned
2_7,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,2,7.214,1.51119E+12,1.51119E+12,9,FALSE,2,10,hard,pruned
4_3,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,1,4.071,1.51119E+12,1.51119E+12,10,FALSE,3,10,hard,pruned
5_3,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,2,2.758,1.51119E+12,1.51119E+12,11,FALSE,4,10,hard,pruned
4_4,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,1,6.386,1.51119E+12,1.51119E+12,12,FALSE,5,10,hard,pruned
4_5,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,2,8.103,1.51119E+12,1.51119E+12,13,FALSE,6,10,hard,pruned
4_0,wrong,5bc4f225,click,logs/10_hard_pruned_dec19,1,1.01,1.51119E+12,1.51119E+12,14,FALSE,7,10,hard,pruned
3_5,validatedCorrect,77ba7edc,,logs/10_hard_pruned_dec19,1,0.001,1.51352E+12,1.51352E+12,1,TRUE,1,10,hard,pruned
1_6,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,2,7.695,1.51352E+12,1.51352E+12,2,FALSE,2,10,hard,pruned
5_7,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,1,5.371,1.51352E+12,1.51352E+12,3,FALSE,3,10,hard,pruned
2_7,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,2,1.338,1.51352E+12,1.51352E+12,4,FALSE,4,10,hard,pruned
4_6,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,1,1.056,1.51352E+12,1.51352E+12,5,FALSE,5,10,hard,pruned
5_3,validatedCorrect,77ba7edc,reset,logs/10_hard_pruned_dec19,1,11.1,1.51352E+12,1.51352E+12,6,TRUE,1,10,hard,pruned
2_0,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,2,6.426,1.51352E+12,1.51352E+12,7,FALSE,2,10,hard,pruned
2_3,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,1,3.637,1.51352E+12,1.51352E+12,8,FALSE,3,10,hard,pruned
2_7,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,2,7.055,1.51352E+12,1.51352E+12,9,FALSE,4,10,hard,pruned
5_0,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,1,1.285,1.51352E+12,1.51352E+12,10,FALSE,5,10,hard,pruned
4_3,validatedCorrect,77ba7edc,click,logs/10_hard_pruned_dec19,2,0.543,1.51352E+12,1.51352E+12,11,FALSE,6,10,hard,pruned
7_4,validatedCorrect,77ba7edc,reset,logs/10_hard_pruned_dec19,1,27.246,1.51352E+12,1.51352E+12,12,TRUE,1,10,hard,pruned
2_3,wrong,7dea8d37,,logs/10_hard_pruned_dec19,1,0.001,1.51352E+12,1.51352E+12,1,TRUE,1,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,1.271,1.51352E+12,1.51352E+12,2,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,1.15,1.51352E+12,1.51352E+12,3,FALSE,3,10,hard,pruned
5_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,1.525,1.51352E+12,1.51352E+12,4,FALSE,4,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,1.43,1.51352E+12,1.51352E+12,5,FALSE,5,10,hard,pruned
4_5,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.054,1.51352E+12,1.51352E+12,6,FALSE,6,10,hard,pruned
4_0,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,1.065,1.51352E+12,1.51352E+12,7,FALSE,7,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,25.857,1.51352E+12,1.51352E+12,8,TRUE,1,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,3.835,1.51352E+12,1.51352E+12,9,FALSE,2,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,2.81,1.51352E+12,1.51352E+12,10,TRUE,1,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,8.141,1.51352E+12,1.51352E+12,11,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,3.054,1.51352E+12,1.51352E+12,12,FALSE,3,10,hard,pruned
5_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.577,1.51352E+12,1.51352E+12,13,FALSE,4,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,6.927,1.51352E+12,1.51352E+12,14,TRUE,1,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,1.681,1.51352E+12,1.51352E+12,15,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,2.227,1.51352E+12,1.51352E+12,16,FALSE,3,10,hard,pruned
5_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,1.496,1.51352E+12,1.51352E+12,17,FALSE,4,10,hard,pruned
2_7,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,2.101,1.51352E+12,1.51352E+12,18,TRUE,1,10,hard,pruned
2_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,1.749,1.51352E+12,1.51352E+12,19,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,1.413,1.51352E+12,1.51352E+12,20,FALSE,3,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,6.248,1.51352E+12,1.51352E+12,21,TRUE,1,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,0.735,1.51352E+12,1.51352E+12,22,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,1.594,1.51352E+12,1.51352E+12,23,FALSE,3,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,4.042,1.51352E+12,1.51352E+12,24,FALSE,4,10,hard,pruned
7_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,6.154,1.51352E+12,1.51352E+12,25,FALSE,5,10,hard,pruned
2_7,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,5.592,1.51352E+12,1.51352E+12,26,TRUE,1,10,hard,pruned
2_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,1.211,1.51352E+12,1.51352E+12,27,FALSE,2,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,8.36,1.51352E+12,1.51352E+12,28,FALSE,3,10,hard,pruned
2_7,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,4.054,1.51352E+12,1.51352E+12,29,TRUE,1,10,hard,pruned
2_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.263,1.51352E+12,1.51352E+12,30,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,8.056,1.51352E+12,1.51352E+12,31,FALSE,3,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,5.9,1.51352E+12,1.51352E+12,32,FALSE,4,10,hard,pruned
7_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,1.069,1.51352E+12,1.51352E+12,33,FALSE,5,10,hard,pruned
6_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.409,1.51352E+12,1.51352E+12,34,FALSE,6,10,hard,pruned
4_0,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,1.933,1.51352E+12,1.51352E+12,35,TRUE,1,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,3.294,1.51352E+12,1.51352E+12,36,FALSE,2,10,hard,pruned
7_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,2.129,1.51352E+12,1.51352E+12,37,FALSE,3,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,18.124,1.51353E+12,1.51352E+12,38,FALSE,4,10,hard,pruned
7_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,4.101,1.51353E+12,1.51353E+12,39,FALSE,5,10,hard,pruned
8_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,1.085,1.51353E+12,1.51353E+12,40,FALSE,6,10,hard,pruned
3_0,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,9.835,1.51353E+12,1.51353E+12,41,TRUE,1,10,hard,pruned
6_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,6.032,1.51353E+12,1.51353E+12,42,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,9.849,1.51353E+12,1.51353E+12,43,FALSE,3,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,5.752,1.51353E+12,1.51353E+12,44,TRUE,1,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,0.734,1.51353E+12,1.51353E+12,45,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,5.647,1.51353E+12,1.51353E+12,46,FALSE,3,10,hard,pruned
5_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,0.885,1.51353E+12,1.51353E+12,47,FALSE,4,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,10.491,1.51353E+12,1.51353E+12,48,FALSE,5,10,hard,pruned
4_0,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.589,1.51353E+12,1.51353E+12,49,FALSE,6,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,2.472,1.51353E+12,1.51353E+12,50,TRUE,1,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,3.203,1.51353E+12,1.51353E+12,51,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,2.193,1.51353E+12,1.51353E+12,52,FALSE,3,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,3.019,1.51353E+12,1.51353E+12,53,FALSE,4,10,hard,pruned
7_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,2.392,1.51353E+12,1.51353E+12,54,FALSE,5,10,hard,pruned
5_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,10.742,1.51353E+12,1.51353E+12,55,FALSE,6,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,5.633,1.51353E+12,1.51353E+12,56,TRUE,1,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,1.004,1.51353E+12,1.51353E+12,57,FALSE,2,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,1.87,1.51353E+12,1.51353E+12,58,FALSE,3,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,0.961,1.51353E+12,1.51353E+12,59,TRUE,1,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,0.727,1.51353E+12,1.51353E+12,60,FALSE,2,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,15.993,1.51353E+12,1.51353E+12,61,FALSE,3,10,hard,pruned
2_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,1.024,1.51353E+12,1.51353E+12,62,TRUE,1,10,hard,pruned
4_0,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,2.254,1.51353E+12,1.51353E+12,63,TRUE,1,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,3.327,1.51353E+12,1.51353E+12,64,FALSE,2,10,hard,pruned
7_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,3.273,1.51353E+12,1.51353E+12,65,FALSE,3,10,hard,pruned
7_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,13.359,1.51353E+12,1.51353E+12,66,FALSE,4,10,hard,pruned
4_3,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,1.857,1.51353E+12,1.51353E+12,67,TRUE,1,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.408,1.51353E+12,1.51353E+12,68,FALSE,2,10,hard,pruned
7_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,3.866,1.51353E+12,1.51353E+12,69,FALSE,3,10,hard,pruned
6_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,6.028,1.51353E+12,1.51353E+12,70,FALSE,4,10,hard,pruned
4_0,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,2.242,1.51353E+12,1.51353E+12,71,TRUE,1,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.745,1.51353E+12,1.51353E+12,72,FALSE,2,10,hard,pruned
7_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,2.448,1.51353E+12,1.51353E+12,73,FALSE,3,10,hard,pruned
6_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,4.479,1.51353E+12,1.51353E+12,74,FALSE,4,10,hard,pruned
2_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,3.961,1.51353E+12,1.51353E+12,75,FALSE,5,10,hard,pruned
2_7,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,0.905,1.51353E+12,1.51353E+12,76,FALSE,6,10,hard,pruned
4_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,2.587,1.51353E+12,1.51353E+12,77,FALSE,7,10,hard,pruned
5_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.177,1.51353E+12,1.51353E+12,78,FALSE,8,10,hard,pruned
6_1,wrong,7dea8d37,reset,logs/10_hard_pruned_dec19,1,2.491,1.51353E+12,1.51353E+12,79,TRUE,1,10,hard,pruned
4_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,2.241,1.51353E+12,1.51353E+12,80,FALSE,2,10,hard,pruned
7_4,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,1,1.406,1.51353E+12,1.51353E+12,81,FALSE,3,10,hard,pruned
2_3,wrong,7dea8d37,click,logs/10_hard_pruned_dec19,2,9.538,1.51353E+12,1.51353E+12,82,FALSE,4,10,hard,pruned
