userid,board_name,board_size,board_type,condition,player,blocking_score,win_score,heuristic,prob_move,prob_move_to_best_ratio,log_move,rank_move,move_number,move_number_in_path,path_number,prob_path,path
22dac859,6_hard_full,6,hard,full,1,10,100,linear,0.043478260869565216,1.0,-3.1354942159291497,0.0,66,3,15,0.00038929774693928965,"[[2, 3, 1], [2, 2, 2], [4, 4, 1]]"
22dac859,6_hard_full,6,hard,full,2,10,100,linear,0.02242152466367713,0.049999999999999996,-3.7977338590260183,9.0,67,4,15,8.72864903451322e-06,"[[2, 3, 1], [2, 2, 2], [4, 4, 1], [3, 0, 2]]"
22dac859,6_hard_full,6,hard,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,68,5,15,8.72864903451322e-10,"[[2, 3, 1], [2, 2, 2], [4, 4, 1], [3, 0, 2], [3, 4, 1]]"
22dac859,6_hard_full,6,hard,full,2,10,100,linear,0.027522935779816515,0.06,-3.592735593561034,8.0,69,6,15,2.402380468214648e-11,"[[2, 3, 1], [2, 2, 2], [4, 4, 1], [3, 0, 2], [3, 4, 1], [4, 5, 2]]"
22dac859,6_hard_full,6,hard,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,70,7,15,2.402380468214648e-15,"[[2, 3, 1], [2, 2, 2], [4, 4, 1], [3, 0, 2], [3, 4, 1], [4, 5, 2], [1, 4, 1]]"
22dac859,6_hard_full,6,hard,full,2,10,100,linear,0.06074766355140187,0.13,-2.801026657560315,1.0,71,8,15,1.4593900040556273e-16,"[[2, 3, 1], [2, 2, 2], [4, 4, 1], [3, 0, 2], [3, 4, 1], [4, 5, 2], [1, 4, 1], [2, 4, 2]]"
26dbf6e9,6_hard_full,6,hard,full,1,10,100,linear,0.04371584699453552,0.47058823529411764,-3.130044611161585,6.0,1,1,0,0.04371584699453552,"[[0, 3, 1]]"
26dbf6e9,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.04371584699453552,"[[0, 3, 1], [3, 0, 2]]"
26dbf6e9,6_hard_full,6,hard,full,1,10,100,linear,0.03592814371257485,0.39999999999999997,-3.3262343431887,10.0,3,3,1,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]"
26dbf6e9,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,4,4,1,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]"
26dbf6e9,6_hard_full,6,hard,full,1,10,100,linear,0.10256410256410256,1.0,-2.277267285009756,0.0,5,5,1,0.00016109017777811337,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1]]"
26dbf6e9,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,6,6,1,0.00016109017777811337,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]"
26dbf6e9,6_hard_full,6,hard,full,1,10,100,linear,0.13043478260869565,1.0,-2.03688192726104,0.0,7,7,1,2.1011762318884354e-05,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]"
26dbf6e9,6_hard_full,6,hard,full,2,10,100,linear,0.05555555555555555,1.0,-2.890371757896165,0.0,8,8,1,1.1673201288269085e-06,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2]]"
26dbf6e9,6_hard_full,6,hard,full,1,10,100,linear,0.5714285714285714,1.0,-0.5596157879354228,0.0,9,9,1,6.670400736153762e-07,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]"
26dbf6e9,6_hard_full,6,hard,full,1,10,100,linear,0.08196721311475409,0.8823529411764705,-2.501435951739211,1.0,10,1,1,0.08196721311475409,"[[2, 2, 1]]"
26dbf6e9,6_hard_full,6,hard,full,2,10,100,linear,0.10303030303030303,1.0,-2.2727321298443646,0.0,11,2,2,0.008445106805762543,"[[2, 2, 1], [2, 3, 2]]"
26dbf6e9,6_hard_full,6,hard,full,1,10,100,linear,0.043478260869565216,1.0,-3.1354942159291497,0.0,12,3,2,0.00036717855677228443,"[[2, 2, 1], [2, 3, 2], [3, 0, 1]]"
26dbf6e9,6_hard_full,6,hard,full,1,10,100,linear,0.08196721311475409,0.8823529411764705,-2.501435951739211,1.0,13,1,2,0.08196721311475409,"[[2, 2, 1]]"
26dbf6e9,6_hard_full,6,hard,full,2,10,100,linear,0.10303030303030303,1.0,-2.2727321298443646,0.0,14,2,3,0.008445106805762543,"[[2, 2, 1], [2, 3, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.04371584699453552,0.47058823529411764,-3.130044611161585,6.0,1,1,0,0.04371584699453552,"[[0, 3, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.04371584699453552,"[[0, 3, 1], [3, 0, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.08196721311475409,0.8823529411764705,-2.501435951739211,1.0,3,1,1,0.08196721311475409,"[[2, 2, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,0.04242424242424243,0.411764705882353,-3.1600353248452673,9.0,4,2,2,0.003477396920019871,"[[2, 2, 1], [0, 2, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.04216867469879518,0.35,-3.16607763930123,7.0,5,3,2,0.0001466372195189102,"[[2, 2, 1], [0, 2, 2], [0, 3, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,6,4,2,0.0001466372195189102,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.087248322147651,0.7222222222222222,-2.4389969484839225,3.0,7,5,2,1.2793851367421695e-05,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,8,6,2,1.2793851367421695e-05,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [4, 2, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,1.0,1.0,0.0,0.0,9,7,2,1.2793851367421695e-05,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [4, 2, 2], [2, 4, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,10,8,2,1.2793851367421695e-05,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,11,9,2,1.2793851367421696e-09,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [1, 4, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,0.03592814371257485,0.060000000000000005,-3.3262343431887,3.0,12,10,2,4.5965933056604895e-11,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [1, 4, 1], [3, 4, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,1.0,1.0,0.0,0.0,13,11,2,4.5965933056604895e-11,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [1, 4, 1], [3, 4, 2], [4, 3, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,14,12,2,4.5965933056604895e-11,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2], [3, 2, 1], [4, 2, 2], [2, 4, 1], [2, 3, 2], [1, 4, 1], [3, 4, 2], [4, 3, 1], [1, 0, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.02185792349726776,0.23529411764705882,-3.82319179172153,18.0,15,1,2,0.02185792349726776,"[[5, 0, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,0.09142857142857143,1.0,-2.392197251683733,0.0,16,2,3,0.001998438719750195,"[[5, 0, 1], [2, 3, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.043478260869565216,1.0,-3.1354942159291497,0.0,17,3,3,8.688863998913891e-05,"[[5, 0, 1], [2, 3, 2], [0, 3, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,0.02531645569620253,0.06,-3.676300671907076,10.0,18,4,3,2.1997124047883268e-06,"[[5, 0, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,1.0,1.0,0.0,0.0,19,5,3,2.1997124047883268e-06,"[[5, 0, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 3, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,0.043478260869565216,0.4615384615384615,-3.1354942159291497,8.0,20,6,3,9.563966977340551e-08,"[[5, 0, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 3, 1], [1, 0, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.04918032786885246,0.375,-3.012261575505202,6.0,21,7,3,4.703590316724861e-09,"[[5, 0, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 3, 1], [1, 0, 2], [2, 0, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,0.08943089430894309,0.7857142857142858,-2.414289082574047,3.0,22,8,3,4.2064628848758923e-10,"[[5, 0, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2], [4, 3, 1], [1, 0, 2], [2, 0, 1], [4, 4, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.04371584699453552,0.47058823529411764,-3.130044611161585,6.0,23,1,3,0.04371584699453552,"[[0, 3, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,24,2,4,0.04371584699453552,"[[0, 3, 1], [3, 0, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.03592814371257485,0.39999999999999997,-3.3262343431887,10.0,25,3,4,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,26,4,4,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.10256410256410256,1.0,-2.277267285009756,0.0,27,5,4,0.00016109017777811337,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,28,6,4,0.00016109017777811337,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.13043478260869565,1.0,-2.03688192726104,0.0,29,7,4,2.1011762318884354e-05,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]"
32ebf2e8,6_hard_full,6,hard,full,2,10,100,linear,0.05555555555555555,1.0,-2.890371757896165,0.0,30,8,4,1.1673201288269085e-06,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2]]"
32ebf2e8,6_hard_full,6,hard,full,1,10,100,linear,0.5586592178770949,1.0,-0.5822156198526637,0.0,31,9,4,6.521341501826304e-07,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.03278688524590164,0.35294117647058826,-3.417726683613366,11.0,1,1,0,0.03278688524590164,"[[3, 0, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.03278688524590164,"[[3, 0, 1], [0, 3, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.04371584699453552,0.47058823529411764,-3.130044611161585,6.0,3,1,1,0.04371584699453552,"[[0, 3, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,4,2,2,0.04371584699453552,"[[0, 3, 1], [3, 0, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.03592814371257485,0.39999999999999997,-3.3262343431887,10.0,5,3,2,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,6,4,2,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.10256410256410256,1.0,-2.277267285009756,0.0,7,5,2,0.00016109017777811337,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,8,6,2,0.00016109017777811337,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.08695652173913043,0.6666666666666666,-2.4423470353692043,2.0,9,7,2,1.4007841545922901e-05,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,0.08333333333333333,0.7142857142857142,-2.4849066497880004,3.0,10,8,2,1.1673201288269083e-06,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.06930693069306931,0.5833333333333334,-2.6692103677859462,4.0,11,9,2,8.090337526523127e-08,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,12,10,2,8.090337526523127e-08,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1], [4, 3, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,1.0,1.0,0.0,0.0,13,11,2,8.090337526523127e-08,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1], [4, 3, 2], [2, 3, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,14,12,2,8.090337526523127e-08,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [4, 2, 1], [2, 0, 2], [4, 0, 1], [4, 3, 2], [2, 3, 1], [2, 4, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.03278688524590164,0.35294117647058826,-3.417726683613366,11.0,15,1,2,0.03278688524590164,"[[0, 2, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,0.08771929824561403,1.0,-2.4336133554004498,0.0,16,2,3,0.0028760425654299686,"[[0, 2, 1], [2, 2, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.043478260869565216,1.0,-3.1354942159291497,0.0,17,3,3,0.00012504532893173776,"[[0, 2, 1], [2, 2, 2], [0, 3, 1]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.08196721311475409,0.8823529411764705,-2.501435951739211,1.0,18,1,3,0.08196721311475409,"[[2, 2, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,0.04242424242424243,0.411764705882353,-3.1600353248452673,9.0,19,2,4,0.003477396920019871,"[[2, 2, 1], [0, 2, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.04216867469879518,0.35,-3.16607763930123,7.0,20,3,4,0.0001466372195189102,"[[2, 2, 1], [0, 2, 2], [0, 3, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,21,4,4,0.0001466372195189102,"[[2, 2, 1], [0, 2, 2], [0, 3, 1], [3, 0, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.08196721311475409,0.8823529411764705,-2.501435951739211,1.0,22,1,4,0.08196721311475409,"[[2, 2, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,0.06666666666666667,0.6470588235294118,-2.70805020110221,3.0,23,2,5,0.005464480874316939,"[[2, 2, 1], [3, 2, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.05714285714285714,0.5,-2.8622008809294686,5.0,24,3,5,0.00031225604996096794,"[[2, 2, 1], [3, 2, 2], [0, 3, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,25,4,5,0.00031225604996096794,"[[2, 2, 1], [3, 2, 2], [0, 3, 1], [3, 0, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.03225806451612903,0.2857142857142857,-3.4339872044851463,13.0,26,5,5,1.0072775805192514e-05,"[[2, 2, 1], [3, 2, 2], [0, 3, 1], [3, 0, 2], [0, 2, 1]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.03278688524590164,0.35294117647058826,-3.417726683613366,11.0,27,1,5,0.03278688524590164,"[[0, 2, 1]]"
38ebbf94,6_hard_full,6,hard,full,2,10,100,linear,0.08771929824561403,1.0,-2.4336133554004498,0.0,28,2,6,0.0028760425654299686,"[[0, 2, 1], [2, 2, 2]]"
38ebbf94,6_hard_full,6,hard,full,1,10,100,linear,0.043478260869565216,1.0,-3.1354942159291497,0.0,29,3,6,0.00012504532893173776,"[[0, 2, 1], [2, 2, 2], [0, 3, 1]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.04371584699453552,0.47058823529411764,-3.130044611161585,6.0,1,1,0,0.04371584699453552,"[[0, 3, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.04371584699453552,"[[0, 3, 1], [3, 0, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.03592814371257485,0.39999999999999997,-3.3262343431887,10.0,3,3,1,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,4,4,1,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.08333333333333333,0.8125,-2.4849066497880004,3.0,5,5,1,0.0001308857694447171,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,0.07643312101910828,0.7499999999999999,-2.571339155560308,2.0,6,6,1,1.0004007855647168e-05,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.0001,0.0,-9.210340371976182,1.0,7,7,1,1.0004007855647169e-09,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2], [2, 0, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,0.08133971291866028,0.16999999999999998,-2.509120907908595,1.0,8,8,1,8.13723127014363e-11,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2], [2, 0, 1], [2, 2, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.03428571428571429,0.060000000000000005,-3.373026504695459,4.0,9,9,1,2.789907864049245e-12,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [4, 2, 1], [4, 3, 2], [2, 0, 1], [2, 2, 2], [3, 2, 1]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.03278688524590164,0.35294117647058826,-3.417726683613366,11.0,10,1,1,0.03278688524590164,"[[3, 0, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,11,2,2,0.03278688524590164,"[[3, 0, 1], [0, 3, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,1.0,1.0,0.0,0.0,12,3,2,0.03278688524590164,"[[3, 0, 1], [0, 3, 2], [2, 3, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,0.10256410256410256,1.0,-2.277267285009756,0.0,13,4,2,0.003362757461118117,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.047619047619047616,1.0,-3.044522437723423,0.0,14,5,2,0.00016013130767229128,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,0.46296296296296297,1.0,-0.7701082216960736,0.0,15,6,2,7.413486466309781e-05,"[[3, 0, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.04371584699453552,0.47058823529411764,-3.130044611161585,6.0,16,1,2,0.04371584699453552,"[[0, 3, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,17,2,3,0.04371584699453552,"[[0, 3, 1], [3, 0, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.03592814371257485,0.39999999999999997,-3.3262343431887,10.0,18,3,3,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,19,4,3,0.0015706292333366055,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.10256410256410256,1.0,-2.277267285009756,0.0,20,5,3,0.00016109017777811337,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,21,6,3,0.00016109017777811337,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.13043478260869565,1.0,-2.03688192726104,0.0,22,7,3,2.1011762318884354e-05,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]"
3df11bae,6_hard_full,6,hard,full,2,10,100,linear,0.05555555555555555,1.0,-2.890371757896165,0.0,23,8,3,1.1673201288269085e-06,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2]]"
3df11bae,6_hard_full,6,hard,full,1,10,100,linear,0.5586592178770949,1.0,-0.5822156198526637,0.0,24,9,3,6.521341501826304e-07,"[[0, 3, 1], [3, 0, 2], [0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]"
44a4fa14,6_hard_full,6,hard,full,1,10,100,linear,0.09289617486338798,1.0,-2.3762728087852047,0.0,1,1,0,0.09289617486338798,"[[2, 3, 1]]"
44a4fa14,6_hard_full,6,hard,full,2,10,100,linear,0.0963855421686747,1.0,-2.339399066116762,0.0,2,2,1,0.008953848179603662,"[[2, 3, 1], [2, 2, 2]]"
44a4fa14,6_hard_full,6,hard,full,1,10,100,linear,0.043478260869565216,1.0,-3.1354942159291497,0.0,3,3,1,0.00038929774693928965,"[[2, 3, 1], [2, 2, 2], [3, 2, 1]]"
44a4fa14,6_hard_full,6,hard,full,2,10,100,linear,0.0189873417721519,0.06,-3.963982744358857,8.0,4,4,1,7.3917293722649935e-06,"[[2, 3, 1], [2, 2, 2], [3, 2, 1], [5, 0, 2]]"
44a4fa14,6_hard_full,6,hard,full,1,10,100,linear,0.45454545454545453,1.0,-0.7884573603642702,0.0,5,5,1,3.3598769873931786e-06,"[[2, 3, 1], [2, 2, 2], [3, 2, 1], [5, 0, 2], [1, 4, 1]]"
5edbbf73,6_hard_full,6,hard,full,1,10,100,linear,0.04371584699453552,0.47058823529411764,-3.130044611161585,6.0,1,1,0,0.04371584699453552,"[[0, 3, 1]]"
5edbbf73,6_hard_full,6,hard,full,2,10,100,linear,1.0,1.0,0.0,0.0,2,2,1,0.04371584699453552,"[[0, 3, 1], [3, 0, 2]]"
5edbbf73,6_hard_full,6,hard,full,1,10,100,linear,0.08982035928143713,1.0,-2.409943611314545,0.0,3,3,1,0.003926573083341513,"[[0, 3, 1], [3, 0, 2], [2, 2, 1]]"
5edbbf73,6_hard_full,6,hard,full,1,10,100,linear,0.08196721311475409,0.8823529411764705,-2.501435951739211,1.0,4,1,1,0.08196721311475409,"[[2, 2, 1]]"
5edbbf73,6_hard_full,6,hard,full,2,10,100,linear,0.10303030303030303,1.0,-2.2727321298443646,0.0,5,2,2,0.008445106805762543,"[[2, 2, 1], [2, 3, 2]]"
5edbbf73,6_hard_full,6,hard,full,1,10,100,linear,0.043478260869565216,1.0,-3.1354942159291497,0.0,6,3,2,0.00036717855677228443,"[[2, 2, 1], [2, 3, 2], [4, 3, 1]]"
5edbbf73,6_hard_full,6,hard,full,1,10,100,linear,0.07103825136612021,0.7647058823529411,-2.644536795379884,2.0,7,1,2,0.07103825136612021,"[[4, 2, 1]]"
5edbbf73,6_hard_full,6,hard,full,2,10,100,linear,0.08771929824561403,1.0,-2.4336133554004498,0.0,8,2,3,0.0062314255584315975,"[[4, 2, 1], [2, 3, 2]]"
5edbbf73,6_hard_full,6,hard,full,1,10,100,linear,0.03278688524590164,0.35294117647058826,-3.417726683613366,11.0,9,1,3,0.03278688524590164,"[[0, 2, 1]]"
5edbbf73,6_hard_full,6,hard,full,2,10,100,linear,0.08771929824561403,1.0,-2.4336133554004498,0.0,10,2,4,0.0028760425654299686,"[[0, 2, 1], [2, 2, 2]]"
5edbbf73,6_hard_full,6,hard,full,1,10,100,linear,0.043478260869565216,1.0,-3.1354942159291497,0.0,11,3,4,0.00012504532893173776,"[[0, 2, 1], [2, 2, 2], [0, 3, 1]]"
