userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
dabbe6bb,6_easy_full,6,easy,full,wrong,click,1513613449918,228874,1,10000,0,10000,11.36111111111111,13,0,4_5,1.337,1.337,click,41,7,False,1513613448581
dabbe6bb,6_easy_full,6,easy,full,wrong,reset,1513613483175,262131,,10000,,,,,0,,33.257,33.257,click,,7,,1513613449918
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323334653,15654,1,1.1400000000000001,5,12.083333333333334,11.722222222222221,19,,4_4,15.624,0,,1,1,True,1512323319029
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323339136,20137,2,11.25,0,11.25,11.25,18,,3_1,4.483,4.483,click,2,2,False,1512323334653
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323340167,21168,1,5.25,0,5.25,-10000,17,4.109999999999999,4_1,1.031,1.031,click,3,3,False,1512323339136
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323342775,23776,2,0.0,8,11.0,11.0,16,-11.25,5_0,2.608,2.608,click,4,4,False,1512323340167
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323344922,25923,,5.25,,,,,4.109999999999999,,2.147,2.147,click,,4,,1512323342775
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323357274,38275,1,12.083333333333334,0,12.083333333333334,11.722222222222221,19,,3_5,12.352,14.499,reset,5,1,True,1512323344922
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323359260,40261,2,-10000,1,1.25,-10000,18,,2_5,1.986,1.986,click,6,2,False,1512323357274
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323361631,42632,1,0.25,9,10000,11.0,17,-11.833333333333334,4_5,2.371,2.371,click,7,3,False,1512323359260
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323363040,44041,,0.25,,,,,-11.833333333333334,,1.409,1.409,click,,3,,1512323361631
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323393258,74259,1,0.4722222222222222,8,12.083333333333334,11.722222222222221,19,,4_5,30.218,31.627,reset,8,1,True,1512323363040
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323394575,75576,2,0,11,10000,11.25,18,,5_5,1.317,1.317,click,9,2,False,1512323393258
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323397683,78684,1,15.61111111111111,0,15.61111111111111,15.61111111111111,17,15.13888888888889,3_5,3.108,3.108,click,10,3,False,1512323394575
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323400739,81740,2,1.25,0,1.25,-10000,16,1.25,0_2,3.056,3.056,click,11,4,False,1512323397683
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323402548,83549,1,11.0,2,10000,11.25,15,-4.611111111111111,1_4,1.809,1.809,click,12,5,False,1512323400739
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323404535,85536,2,5.611111111111111,0,5.611111111111111,-10000,14,4.361111111111111,1_5,1.987,1.987,click,13,6,False,1512323402548
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323407258,88259,,11.0,,,,,-4.611111111111111,,2.723,2.723,click,,6,,1512323404535
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323408833,89834,1,0.5833333333333333,6,12.083333333333334,11.722222222222221,19,,2_5,1.575,4.298,reset,14,1,True,1512323407258
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323412501,93502,2,0.6354875283446711,5,10000,10000,18,,1_5,3.668,3.668,click,15,2,False,1512323408833
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323415826,96827,1,0.0,13,15.25,11.0,17,-0.5833333333333333,1_4,3.325,3.325,click,16,3,False,1512323412501
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323419717,100718,2,10000,0,10000,10000,16,9999.364512471655,4_4,3.891,3.891,click,17,4,False,1512323415826
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323421285,102286,1,-10000,0,-10000,-10000,15,-10000.0,4_1,1.568,1.568,click,18,5,False,1512323419717
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323422418,103419,,-10000,,,,,-10000.0,,1.133,1.133,click,,5,,1512323421285
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323424905,105906,1,1.1400000000000001,5,12.083333333333334,11.722222222222221,19,,4_4,2.487,3.62,reset,19,1,True,1512323422418
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323428563,109564,2,11.25,0,11.25,11.25,18,,3_1,3.658,3.658,click,20,2,False,1512323424905
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323429427,110428,1,5.25,0,5.25,-10000,17,4.109999999999999,4_1,0.864,0.864,click,21,3,False,1512323428563
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323439170,120171,2,0.25,3,11.0,11.0,16,-11.0,3_5,9.743,9.743,click,22,4,False,1512323429427
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323439960,120961,1,0.8438562925170068,2,11.0,11.0,15,-4.406143707482993,2_5,0.79,0.79,click,23,5,False,1512323439170
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323441493,122494,,0.8438562925170068,,,,,-4.406143707482993,,1.533,1.533,click,,5,,1512323439960
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323454157,135158,1,1.3327437641723356,4,12.083333333333334,11.722222222222221,19,,4_1,12.664,14.197,reset,24,1,True,1512323441493
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323458440,139441,2,0.0,9,11.0,11.0,18,,5_1,4.283,4.283,click,25,2,False,1512323454157
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323460174,141175,1,0.0,10,12.083333333333334,11.722222222222221,17,-1.3327437641723356,3_1,1.734,1.734,click,26,3,False,1512323458440
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323462969,143970,2,19.5,0,19.5,11.0,16,19.5,5_2,2.795,2.795,click,27,4,False,1512323460174
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323464106,145107,1,-10000,1,1.3333333333333333,-10000,15,-10000.0,5_3,1.137,1.137,click,28,5,False,1512323462969
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323466072,147073,2,11.0,1,10000,11.0,14,-8.5,4_4,1.966,1.966,click,29,6,False,1512323464106
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323466587,147588,1,-10000,0,-10000,-10000,13,0,4_5,0.515,0.515,click,30,7,False,1512323466072
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323468329,149330,,-10000,,,,,0,,1.742,1.742,click,,7,,1512323466587
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323470096,151097,1,0.5833333333333333,6,12.083333333333334,11.722222222222221,19,,5_2,1.767,3.509,reset,31,1,True,1512323468329
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323471053,152054,2,10000,0,10000,10000,18,,4_1,0.957,0.957,click,32,2,False,1512323470096
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323472244,153245,,0.5833333333333333,,,,,,,1.191,1.191,click,,2,,1512323471053
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323474670,155671,1,1.1400000000000001,5,12.083333333333334,11.722222222222221,19,,4_4,2.426,3.617,reset,33,1,True,1512323472244
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323477477,158478,,1.1400000000000001,,,,,,,2.807,2.807,click,,1,,1512323474670
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323479875,160876,1,1.3327437641723356,4,12.083333333333334,11.722222222222221,19,,4_1,2.398,5.205,reset,34,1,True,1512323477477
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323480815,161816,2,11.0,0,11.0,11.0,18,,4_4,0.94,0.94,click,35,2,False,1512323479875
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323481833,162834,1,0,0,0,-10000,17,-1.3327437641723356,4_5,1.018,1.018,click,36,3,False,1512323480815
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323491242,172243,2,0.0,8,11.0,11.0,16,-11.0,3_1,9.409,9.409,click,37,4,False,1512323481833
efa7383d,6_easy_full,6,easy,full,validatedCorrect,click,1512323494825,175826,1,0.4427437641723356,6,19.86111111111111,15.61111111111111,15,0.4427437641723356,5_5,3.583,3.583,click,38,5,False,1512323491242
efa7383d,6_easy_full,6,easy,full,validatedCorrect,reset,1512323497142,178143,,0.4427437641723356,,,,,0.4427437641723356,,2.317,2.317,click,,5,,1512323494825
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924950550,13329,1,11.0,2,12.083333333333334,11.722222222222221,19,,1_4,13.29,0,,1,1,True,1511924937260
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924953819,16598,2,1.0,0,1.0,-10000,18,,1_5,3.269,3.269,click,2,2,False,1511924950550
f9c123d7,6_easy_full,6,easy,full,wrong,reset,1511924955296,18075,,11.0,,,,,,,1.477,1.477,click,,2,,1511924953819
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924959357,22136,1,11.0,2,12.083333333333334,11.722222222222221,19,,0_2,4.061,5.538,reset,3,1,True,1511924955296
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924962332,25111,2,1.0,0,1.0,-10000,18,,3_5,2.975,2.975,click,4,2,False,1511924959357
f9c123d7,6_easy_full,6,easy,full,wrong,reset,1511924963957,26736,,11.0,,,,,,,1.625,1.625,click,,2,,1511924962332
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924983753,46532,1,11.0,2,12.083333333333334,11.722222222222221,19,,0_2,19.796,21.421,reset,5,1,True,1511924963957
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924985856,48635,2,1.0,0,1.0,-10000,18,,3_5,2.103,2.103,click,6,2,False,1511924983753
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924988379,51158,1,11.0,0,11.0,11.0,17,0.0,1_4,2.523,2.523,click,7,3,False,1511924985856
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924989964,52743,2,1.5,0,1.5,-10000,16,0.5,1_5,1.585,1.585,click,8,4,False,1511924988379
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511924993434,56213,1,0.3611111111111111,5,2.9443764172335607,1.3327437641723356,15,-10.63888888888889,3_1,3.47,3.47,click,9,5,False,1511924989964
f9c123d7,6_easy_full,6,easy,full,wrong,reset,1511925005030,67809,,0.3611111111111111,,,,,-10.63888888888889,,11.596,11.596,click,,5,,1511924993434
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925012481,75260,1,11.0,2,12.083333333333334,11.722222222222221,19,,0_2,7.451,19.047,reset,10,1,True,1511925005030
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925016289,79068,2,1.0,0,1.0,-10000,18,,3_5,3.808,3.808,click,11,2,False,1511925012481
f9c123d7,6_easy_full,6,easy,full,wrong,reset,1511925024981,87760,,11.0,,,,,,,8.692,8.692,click,,2,,1511925016289
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925032580,95359,1,12.083333333333334,0,12.083333333333334,11.722222222222221,19,,3_5,7.599,16.291,reset,12,1,True,1511925024981
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925035319,98098,2,1.25,0,1.25,-10000,18,,0_2,2.739,2.739,click,13,2,False,1511925032580
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925038638,101417,1,19.5,0,19.5,11.0,17,7.416666666666666,1_5,3.319,3.319,click,14,3,False,1511925035319
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925041852,104631,2,1.0,0,1.0,-10000,16,-0.25,1_4,3.214,3.214,click,15,4,False,1511925038638
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925044322,107101,1,10000,0,10000,11.25,15,9980.5,2_5,2.47,2.47,click,16,5,False,1511925041852
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925047220,109999,2,-10000,0,-10000,-10000,14,-10001.0,0_5,2.898,2.898,click,17,6,False,1511925044322
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925048362,111141,1,10000,0,10000,11.36111111111111,13,0,4_5,1.142,1.142,click,18,7,False,1511925047220
f9c123d7,6_easy_full,6,easy,full,wrong,reset,1511925054457,117236,,10000,,,,,0,,6.095,6.095,click,,7,,1511925048362
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925055986,118765,1,12.083333333333334,0,12.083333333333334,11.722222222222221,19,,3_5,1.529,7.624,reset,19,1,True,1511925054457
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925057848,120627,2,1.25,0,1.25,-10000,18,,0_2,1.862,1.862,click,20,2,False,1511925055986
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925061915,124694,1,19.5,0,19.5,11.0,17,7.416666666666666,1_5,4.067,4.067,click,21,3,False,1511925057848
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925063809,126588,2,1.0,0,1.0,-10000,16,-0.25,1_4,1.894,1.894,click,22,4,False,1511925061915
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925067805,130584,1,10000,0,10000,11.25,15,9980.5,2_5,3.996,3.996,click,23,5,False,1511925063809
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925070053,132832,2,-10000,0,-10000,-10000,14,-10001.0,4_5,2.248,2.248,click,24,6,False,1511925067805
f9c123d7,6_easy_full,6,easy,full,wrong,click,1511925071015,133794,1,10000,0,10000,5.25,13,0,0_5,0.962,0.962,click,25,7,False,1511925070053
f9c123d7,6_easy_full,6,easy,full,wrong,reset,1511925190955,253734,,10000,,,,,0,,119.94,119.94,click,,7,,1511925071015
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191249238,74589,1,0.3611111111111111,9,12.083333333333334,11.722222222222221,19,,3_1,74.563,0,,1,1,True,1511191174675
fda4f169,6_easy_full,6,easy,full,validatedCorrect,reset,1511191252915,78266,,0.3611111111111111,,,,,,,3.677,3.677,click,,1,,1511191249238
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191259781,85132,1,11.0,2,12.083333333333334,11.722222222222221,19,,1_4,6.866,10.543,reset,2,1,True,1511191252915
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191264361,89712,2,-10000,1,1.0,-10000,18,,3_1,4.58,4.58,click,3,2,False,1511191259781
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191265980,91331,1,10000,0,10000,12.083333333333334,17,9989.0,1_5,1.619,1.619,click,4,3,False,1511191264361
fda4f169,6_easy_full,6,easy,full,validatedCorrect,reset,1511191269416,94767,,10000,,,,,9989.0,,3.436,3.436,click,,3,,1511191265980
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191295103,120454,1,0.3333333333333333,10,12.083333333333334,11.722222222222221,19,,5_3,25.687,29.123,reset,5,1,True,1511191269416
fda4f169,6_easy_full,6,easy,full,validatedCorrect,reset,1511191305471,130822,,0.3333333333333333,,,,,,,10.368,10.368,click,,1,,1511191295103
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191370315,195666,1,12.083333333333334,0,12.083333333333334,11.722222222222221,19,,3_5,64.844,75.212,reset,6,1,True,1511191305471
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191371913,197264,2,1.25,0,1.25,-10000,18,,0_2,1.598,1.598,click,7,2,False,1511191370315
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191378186,203537,1,1.6400000000000001,2,19.5,11.0,17,-10.443333333333333,2_5,6.273,6.273,click,8,3,False,1511191371913
fda4f169,6_easy_full,6,easy,full,validatedCorrect,reset,1511191388860,214211,,1.6400000000000001,,,,,-10.443333333333333,,10.674,10.674,click,,3,,1511191378186
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191391561,216912,1,12.083333333333334,0,12.083333333333334,11.722222222222221,19,,3_5,2.701,13.375,reset,9,1,True,1511191388860
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191393143,218494,2,1.25,0,1.25,-10000,18,,0_2,1.582,1.582,click,10,2,False,1511191391561
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191394552,219903,1,19.5,0,19.5,11.0,17,7.416666666666666,1_5,1.409,1.409,click,11,3,False,1511191393143
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191398314,223665,2,1.0,0,1.0,-10000,16,-0.25,1_4,3.762,3.762,click,12,4,False,1511191394552
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191402686,228037,1,10000,0,10000,11.25,15,9980.5,2_5,4.372,4.372,click,13,5,False,1511191398314
fda4f169,6_easy_full,6,easy,full,validatedCorrect,click,1511191405133,230484,2,-10000,0,-10000,-10000,14,-10001.0,0_5,2.447,2.447,click,14,6,False,1511191402686
fda4f169,6_easy_full,6,easy,full,validatedCorrect,reset,1511191481108,306459,,10000,,,,,9980.5,,75.975,75.975,click,,6,,1511191405133
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909817403,115490,1,1.6400000000000001,2,19.5,11.0,17,,2_5,115.471,0,,1,1,True,1511909701932
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909821351,119438,2,2.6700000000000004,5,10000,10000,16,,1_5,3.948,3.948,click,2,2,False,1511909817403
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909823244,121331,1,11.0,0,11.0,1.3327437641723356,15,9.36,4_5,1.893,1.893,click,3,3,False,1511909821351
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909825302,123389,2,0,0,0,-10000,14,-2.6700000000000004,5_5,2.058,2.058,click,4,4,False,1511909823244
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909827525,125612,1,0.25,5,1.3327437641723356,0.3611111111111111,13,-10.75,4_4,2.223,2.223,click,5,5,False,1511909825302
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909829363,127450,2,0.25,4,11.25,11.25,12,0.25,5_4,1.838,1.838,click,6,6,False,1511909827525
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,reset,1511909830659,128746,,0.25,,,,,-10.75,,1.296,1.296,click,,6,,1511909829363
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909833548,131635,1,0.3611111111111111,9,19.5,11.0,17,,3_1,2.889,4.185,reset,7,1,True,1511909830659
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,reset,1511909836743,134830,,0.3611111111111111,,,,,,,3.195,3.195,click,,1,,1511909833548
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909840856,138943,1,11.0,1,19.5,11.0,17,,1_4,4.113,7.308,reset,8,1,True,1511909836743
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909842633,140720,2,1.7222222222222223,0,1.7222222222222223,-10000,16,,1_5,1.777,1.777,click,9,2,False,1511909840856
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909845737,143824,1,0.5,3,1.3327437641723356,1.1400000000000001,15,-10.5,2_5,3.104,3.104,click,10,3,False,1511909842633
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909851043,149130,2,11.0,3,10000,10000,14,9.277777777777779,4_5,5.306,5.306,click,11,4,False,1511909845737
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,reset,1511909853375,151462,,0.5,,,,,-10.5,,2.332,2.332,click,,4,,1511909851043
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909888737,186824,1,19.5,0,19.5,11.0,17,,1_5,35.362,37.694,reset,12,1,True,1511909853375
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909889883,187970,2,1.0,0,1.0,-10000,16,,1_4,1.146,1.146,click,13,2,False,1511909888737
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909892611,190698,1,10000,0,10000,11.25,15,9980.5,2_5,2.728,2.728,click,14,3,False,1511909889883
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909895103,193190,2,-10000,0,-10000,-10000,14,-10001.0,0_5,2.492,2.492,click,15,4,False,1511909892611
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511909895985,194072,1,10000,0,10000,11.36111111111111,13,0,4_5,0.882,0.882,click,16,5,False,1511909895103
11dfe866,6_easy_pruned,6,easy,pruned,validatedCorrect,reset,1511910010912,308999,,10000,,,,,0,,114.927,114.927,click,,5,,1511909895985
12ebbfd2,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1513603228900,130188,1,19.5,0,19.5,11.0,17,,1_5,130.084,0,,1,1,True,1513603098816
12ebbfd2,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1513603230245,131533,2,1.0,0,1.0,-10000,16,,1_4,1.345,1.345,click,2,2,False,1513603228900
12ebbfd2,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1513603232726,134014,1,10000,0,10000,11.25,15,9980.5,2_5,2.481,2.481,click,3,3,False,1513603230245
12ebbfd2,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1513603233910,135198,2,-10000,0,-10000,-10000,14,-10001.0,0_5,1.184,1.184,click,4,4,False,1513603232726
12ebbfd2,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1513603234437,135725,1,10000,0,10000,11.36111111111111,13,0,4_5,0.527,0.527,click,5,5,False,1513603233910
12ebbfd2,6_easy_pruned,6,easy,pruned,validatedCorrect,reset,1513603260618,161906,,10000,,,,,0,,26.181,26.181,click,,5,,1513603234437
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511199543063,18277,1,19.5,0,19.5,11.0,17,,1_5,18.246,0,,1,1,True,1511199524817
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,undo,1511199544862,20076,,19.5,,,,,,1_5,1.799,1.799,click,,1,,1511199543063
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511199547204,22418,1,11.0,1,19.5,11.0,17,,1_4,2.342,4.141,undo,2,1,True,1511199544862
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511199551205,26419,2,1.7222222222222223,0,1.7222222222222223,-10000,16,,1_5,4.001,4.001,click,3,2,False,1511199547204
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,undo,1511199555661,30875,,11.0,,,,,,1_5,4.456,4.456,click,,2,,1511199551205
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,undo,1511199559077,34291,,11.0,,,,,,1_4,3.416,7.872,undo,,1,,1511199555661
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511199584716,59930,1,1.6400000000000001,2,19.5,11.0,17,,2_5,25.639,33.511,undo,4,1,True,1511199559077
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511199590751,65965,2,11.25,2,10000,10000,16,,3_1,6.035,6.035,click,5,2,False,1511199584716
16e512d0,6_easy_pruned,6,easy,pruned,validatedCorrect,click,1511199592122,67336,1,10.14,0,10.14,-10000,15,8.5,4_1,1.371,1.371,click,6,3,False,1511199590751
