userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,111277,1,100,,,,,-100,0,"[[1, 8, 1], [2, 8, 2], [1, 9, 1]]",0.526505069,3.68E-06,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 1], [0, 0, 0, 1, 2, 2, 2, 1, 2, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,6.504,6.504,click,,3,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,140412,2,0,,,,,13.39583333,13.39583333,"[[1, 8, 1], [1, 9, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1], [5, 8, 2]]",1,3.38E-07,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 2, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,5.991,5.991,click,,6,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,159011,1,0.855113379,,,,,-0.855113379,0,"[[4, 4, 1], [4, 2, 2], [5, 2, 1]]",0.008885568,4.04E-10,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 2, 1, 1, 2, 2, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,5.902,5.902,click,,3,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,191932,2,0,,,,,6.962206155,6.962206155,"[[6, 6, 1], [5, 6, 2], [1, 8, 1], [1, 9, 2], [0, 5, 1], [4, 9, 2]]",1,2.92E-07,4,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 2, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,1.688,1.688,click,,6,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,220489,2,0,,,,,100,100,"[[4, 9, 1], [0, 5, 2], [4, 8, 1], [4, 7, 2], [1, 8, 1], [1, 9, 2]]",1,6.22E-07,5,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 2, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,10.57,10.57,click,,6,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,263777,1,0.390408163,,,,,-0.390408163,0,"[[6, 2, 1], [6, 3, 2], [5, 1, 1], [5, 2, 2], [4, 2, 1]]",0.00402877,2.33E-19,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 1, 1, 0, 2, 2, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.394,3.394,click,,5,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,313851,2,-0.111111111,,,,,9.21460408,9.103492969,"[[0, 5, 1], [4, 9, 2], [1, 9, 1], [1, 8, 2], [2, 8, 1], [4, 8, 2], [4, 7, 1], [2, 9, 2]]",0.000446151,8.68E-13,7,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 1, 2], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 1, 2, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.819,3.819,click,,8,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,340099,2,-0.111111111,,,,,17.61790531,17.5067942,"[[5, 4, 1], [3, 2, 2], [3, 1, 1], [1, 3, 2]]",0.000477816,2.69E-13,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 2, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 1, 2, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.567,4.567,click,,4,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,376844,1,-100,,,,,100,0,"[[6, 5, 1], [5, 4, 2], [1, 8, 1], [1, 9, 2], [2, 8, 1], [5, 5, 2], [6, 4, 1]]",0.0001,2.36E-28,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 2, 2, 0, 0, 0, 0], [1, 1, 0, 0, 1, 1, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.537,4.537,click,,7,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,411138,1,3.547273712,,,,,-3.547273712,0,"[[4, 4, 1], [5, 4, 2], [0, 5, 1], [4, 9, 2], [6, 2, 1], [6, 3, 2], [7, 2, 1]]",0.064834147,4.46E-12,10,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 2], [1, 0, 0, 0, 2, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [2, 2, 1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.762,4.762,click,,7,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,459741,1,2.215561224,,,,,-2.215561224,0,"[[4, 4, 1], [5, 4, 2], [8, 7, 1], [6, 5, 2], [9, 8, 1]]",0.023866064,3.64E-13,11,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 0, 2, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 1, 0]]",,3.426,3.426,click,,5,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,486645,1,1.107335601,,,,,-1.107335601,0,"[[0, 5, 1], [4, 9, 2], [1, 9, 1], [1, 8, 2], [4, 8, 1]]",0.027351382,1.51E-05,12,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,2.375,2.375,click,,5,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,508068,1,2.142887836,,,,,-2.142887836,0,"[[6, 6, 1], [5, 6, 2], [6, 5, 1], [6, 3, 2], [6, 4, 1]]",0.009606229,6.21E-18,13,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 2, 0, 0, 0], [1, 1, 0, 2, 1, 1, 1, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,6.377,6.377,click,,5,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,519920,2,-0.481508876,,,,,26.47656037,25.99505149,"[[0, 9, 1], [1, 8, 2]]",0.001790351,6.43E-13,14,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 1], [0, 0, 0, 0, 2, 1, 1, 1, 2, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.937,3.937,click,,2,,1.51355E+12
72caeffe,10_easy_full,10,easy,full,wrong,reset,1.51355E+12,563497,1,2.214540816,,,,,-2.214540816,0,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 4, 2], [7, 5, 1]]",0.021440978,1.34E-13,15,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 2, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 1, 0]]",,8.814,8.814,click,,5,,1.51355E+12
75bbec9c,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,124435,1,13.22222222,,,,,86.77777778,100,"[[1, 8, 1]]",0.132601478,0.000267461,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,6.007,6.007,click,,1,,1.51361E+12
75bbec9c,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,124644,,0,,,,,0,0,[],0.132601478,0.132601478,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,0.209,6.216,reset,,0,,1.51361E+12
75bbec9c,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,124915,,0,,,,,0,0,[],0.132601478,0.132601478,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,0.271,6.487,reset,,0,,1.51361E+12
75bbec9c,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,141383,1,0.628594104,,,,,-0.628594104,0,"[[5, 1, 1]]",0.006304162,3.97E-05,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.497,3.497,click,,1,,1.51361E+12
75bbec9c,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,158190,1,0.441944444,,,,,-0.441944444,0,"[[4, 4, 1], [5, 3, 2], [4, 2, 1]]",0.004731763,3.68E-10,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 1, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 2, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,5.035,5.035,click,,3,,1.51361E+12
75bbec9c,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,205742,2,0,,,,,5.74844101,5.74844101,"[[0, 7, 1], [1, 8, 2], [0, 5, 1], [4, 9, 2]]",1,1.88E-07,9,"[[0, 0, 0, 0, 1, 1, 2, 1, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.848,3.848,click,,4,,1.51361E+12
75bbec9c,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,215102,2,-1.284722222,,,,,30.78472222,29.5,"[[4, 9, 1], [0, 5, 2]]",1,0.173752275,10,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,5.032,5.032,click,,2,,1.51361E+12
75bbec9c,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,215507,,0,,,,,17.32553855,17.32553855,[],1,1,10,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,0.405,5.437,reset,,0,,1.51361E+12
76c104da,10_easy_full,10,easy,full,wrong,reset,1.51192E+12,130316,1,100,,,,,0,100,"[[1, 9, 1]]",0.0001,1.33E-05,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,5.349,9.451,undo,,1,,1.51192E+12
89cbc391,10_easy_full,10,easy,full,wrong,reset,1.5136E+12,72181,2,-1.3125,,,,,23.26047666,21.94797666,"[[4, 7, 1], [2, 9, 2], [4, 8, 1], [2, 8, 2], [5, 8, 1], [6, 8, 2], [5, 7, 1], [6, 6, 2]]",0.00364025,8.90E-30,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 2, 2], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 2, 0, 2, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,2.743,2.743,click,,8,,1.5136E+12
89cbc391,10_easy_full,10,easy,full,wrong,reset,1.5136E+12,92075,1,0,,,,,0,0,"[[9, 4, 1]]",2.01E-07,4.02E-14,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 0, 0]]",,7.483,7.483,click,,1,,1.5136E+12
89cbc391,10_easy_full,10,easy,full,wrong,reset,1.5136E+12,101667,1,-100,,,,,100,0,"[[8, 5, 1], [9, 4, 2], [9, 3, 1]]",0.015151515,1.89E-06,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 0, 0]]",,3.404,3.404,click,,3,,1.5136E+12
89cbc391,10_easy_full,10,easy,full,wrong,reset,1.5136E+12,111965,2,-100,,,,,100,0,"[[9, 8, 1], [9, 4, 2], [8, 7, 1], [9, 3, 2]]",0.525759255,7.80E-13,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 2, 2, 2, 2, 2, 1, 0]]",,1.584,1.584,click,,4,,1.5136E+12
89cbc391,10_easy_full,10,easy,full,wrong,reset,1.5136E+12,130935,2,-1.353055556,,,,,27.84588482,26.49282927,"[[9, 8, 1], [9, 4, 2], [9, 3, 1], [8, 7, 2], [8, 5, 1], [7, 7, 2]]",0.016786116,4.74E-16,5,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 0, 0, 1, 1, 2, 0, 0], [0, 0, 0, 1, 2, 2, 2, 2, 1, 0]]",,2.882,2.882,click,,6,,1.5136E+12
89cbc391,10_easy_full,10,easy,full,wrong,reset,1.5136E+12,147962,2,-0.284722222,,,,,17.61026077,17.32553855,"[[7, 2, 1], [8, 3, 2], [6, 2, 1], [6, 3, 2], [7, 3, 1], [8, 4, 2]]",0.000995698,6.57E-22,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [2, 2, 1, 1, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 2, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,0.568,0.568,click,,6,,1.5136E+12
89cbc391,10_easy_full,10,easy,full,wrong,reset,1.5136E+12,158837,1,3.477071979,,,,,-3.477071979,0,"[[4, 4, 1], [5, 3, 2], [5, 4, 1]]",0.03722647,2.28E-08,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 2, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.476,4.476,click,,3,,1.5136E+12
