,userid,blocking_score,Unnamed: 0,board_size,win_score,Density,Linear,Non-linear,Interaction,Forcing,interaction_blind,blocking_blind
204,1dac01e7,120,23210.5,6,1875,-3.05692196,-1.972938726,-1.815402709,-1.935138964,-1.385953362,-1.832461246,-1.426595802
205,1dac01e7,140,23753.5,6,1875,-3.05692196,-1.972938726,-1.815402709,-1.935138964,-1.380452425,-1.832461246,-1.428060427
206,1dac01e7,160,24296.5,6,1875,-3.05692196,-1.972938726,-1.815402709,-1.935138964,-1.376671,-1.832461246,-1.430286286
207,1dac01e7,180,24839.5,6,1875,-3.05692196,-1.972938726,-1.815402709,-1.935138964,-1.374070375,-1.832461246,-1.432963533
208,1dac01e7,200,25382.5,6,1875,-3.05692196,-1.972938726,-1.815402709,-1.935138964,-1.372312039,-1.832461246,-1.435909882
209,1de715c7,2,6865,6,505,-1.775299103,-4.827170957,-4.547746827,-4.877004888,-4.515858065,-4.755307509,-4.414488849
210,1de715c7,20,7408,6,505,-1.775299103,-4.827170957,-4.547746827,-4.877004888,-4.113295903,-4.755307509,-4.064182027
211,1de715c7,40,7951,6,505,-1.775299103,-4.827170957,-4.547746827,-4.877004888,-4.05769816,-4.755307509,-4.018931775
212,1de715c7,60,8494,6,505,-1.775299103,-4.827170957,-4.547746827,-4.877004888,-4.039622057,-4.755307509,-4.004940553
213,1de715c7,80,9037,6,505,-1.775299103,-4.827170957,-4.547746827,-4.877004888,-4.030067848,-4.755307509,-3.997618337
214,1de715c7,100,9580,6,505,-1.775299103,-4.827170957,-4.547746827,-4.877004888,-4.024156207,-4.755307509,-3.993113463
215,1de715c7,120,23426.5,6,1875,-1.768686612,-4.806996347,-4.536962521,-4.853103758,-3.98963889,-4.748807377,-3.98166214
216,1de715c7,140,23969.5,6,1875,-1.768686612,-4.806996347,-4.536962521,-4.853103758,-3.986000862,-4.748807377,-3.978907333
217,1de715c7,160,24512.5,6,1875,-1.768686612,-4.806996347,-4.536962521,-4.853103758,-3.983244747,-4.748807377,-3.976824391
218,1de715c7,180,25055.5,6,1875,-1.768686612,-4.806996347,-4.536962521,-4.853103758,-3.981084481,-4.748807377,-3.975194218
219,1de715c7,200,25598.5,6,1875,-1.768686612,-4.806996347,-4.536962521,-4.853103758,-3.979345664,-4.748807377,-3.973883649
220,1de74153,2,6904,10,505,-5.506986135,-5.569738346,-5.853876405,-5.83532297,-5.751999937,-6.294665925,-6.250737947
221,1de74153,20,7447,10,505,-5.506986135,-5.569738346,-5.853876405,-5.83532297,-5.610829792,-6.29746796,-6.179235905
222,1de74153,40,7990,10,505,-5.506986135,-5.569738346,-5.853876405,-5.83532297,-5.576241775,-6.300041144,-6.168432427
223,1de74153,60,8533,10,505,-5.506986135,-5.569738346,-5.853876405,-5.83532297,-5.56477135,-6.302216047,-6.167382701
224,1de74153,80,9076,10,505,-5.506986135,-5.569738346,-5.853876405,-5.83532297,-5.563629322,-6.304099596,-6.170281886
225,1de74153,100,9619,10,505,-5.506986135,-5.569738346,-5.853876405,-5.83532297,-5.567624937,-6.305760708,-6.174912159
226,1de74153,120,23465.5,10,1875,-6.694112837,-6.4363514,-6.7785421,-6.760591577,-6.26058957,-6.963819529,-6.738568878
227,1de74153,140,24008.5,10,1875,-6.694112837,-6.4363514,-6.7785421,-6.760591577,-6.25128682,-6.965163363,-6.737449352
228,1de74153,160,24551.5,10,1875,-6.694112837,-6.4363514,-6.7785421,-6.760591577,-6.244697122,-6.966390073,-6.737202272
229,1de74153,180,25094.5,10,1875,-6.694112837,-6.4363514,-6.7785421,-6.760591577,-6.240136446,-6.967518449,-6.73758185
230,1de74153,200,25637.5,10,1875,-6.694112837,-6.4363514,-6.7785421,-6.760591577,-6.237137347,-6.968563091,-6.738425141
231,1debf4d1,2,6986,10,505,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.171955039,-2.000267783,-2.0391597
232,1debf4d1,20,7529,10,505,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.429833243,-2.000267783,-2.328803783
233,1debf4d1,40,8072,10,505,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.615234515,-2.000267783,-2.531826712
234,1debf4d1,60,8615,10,505,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.763978459,-2.000267783,-2.691669644
235,1debf4d1,80,9158,10,505,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.889354572,-2.000267783,-2.824832358
236,1debf4d1,100,9701,10,505,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.997717904,-2.000267783,-2.938960442
237,1debf4d1,120,23547.5,10,1875,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.260753668,-2.000267783,-3.217991561
238,1debf4d1,140,24090.5,10,1875,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.367306931,-2.000267783,-3.328950932
239,1debf4d1,160,24633.5,10,1875,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.463591938,-2.000267783,-3.428818792
240,1debf4d1,180,25176.5,10,1875,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.551414946,-2.000267783,-3.519612432
241,1debf4d1,200,25719.5,10,1875,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.632143904,-2.000267783,-3.60284438
242,1df6940e,2,6764,10,505,-3.329060191,-2.159203781,-1.864935082,-1.248754359,-1.222216335,-1.198229286,-1.171817514
243,1df6940e,20,7307,10,505,-3.329060191,-2.159203781,-1.864935082,-1.248754359,-1.104136534,-1.198229286,-1.058322921
244,1df6940e,40,7850,10,505,-3.329060191,-2.159203781,-1.864935082,-1.248754359,-1.055146986,-1.198229286,-1.014116343
245,1df6940e,60,8393,10,505,-3.329060191,-2.159203781,-1.864935082,-1.248754359,-1.029965848,-1.198229286,-0.99242193
246,1df6940e,80,8936,10,505,-3.329060191,-2.159203781,-1.864935082,-1.248754359,-1.015923306,-1.198229286,-0.981044551
247,1df6940e,100,9479,10,505,-3.329060191,-2.159203781,-1.864935082,-1.248754359,-1.007844983,-1.198229286,-0.975052113
248,1df6940e,120,23325.5,10,1875,-3.319362314,-2.106130251,-1.839105657,-1.161030228,-0.831143897,-1.122229597,-0.813399788
249,1df6940e,140,23868.5,10,1875,-3.319362314,-2.106130251,-1.839105657,-1.161030228,-0.823491033,-1.122229597,-0.807310311
250,1df6940e,160,24411.5,10,1875,-3.319362314,-2.106130251,-1.839105657,-1.161030228,-0.817984423,-1.122229597,-0.803099201
251,1df6940e,180,24954.5,10,1875,-3.319362314,-2.106130251,-1.839105657,-1.161030228,-0.814016398,-1.122229597,-0.800222135
252,1df6940e,200,25497.5,10,1875,-3.319362314,-2.106130251,-1.839105657,-1.161030228,-0.811186274,-1.122229597,-0.798323465
253,1eebf908,2,6905,10,505,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-2.878287605,-3.052459476,-2.680515557
254,1eebf908,20,7448,10,505,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.957075335,-3.052459476,-1.850329555
255,1eebf908,40,7991,10,505,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.769356466,-3.052459476,-1.692542567
256,1eebf908,60,8534,10,505,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.691272965,-3.052459476,-1.628717536
257,1eebf908,80,9077,10,505,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.647498415,-3.052459476,-1.593444951
258,1eebf908,100,9620,10,505,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.619454138,-3.052459476,-1.571046985
259,1eebf908,120,23466.5,10,1875,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.522607844,-3.052459476,-1.492661494
260,1eebf908,140,24009.5,10,1875,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.504652755,-3.052459476,-1.478470516
261,1eebf908,160,24552.5,10,1875,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.490881006,-3.052459476,-1.467622239
262,1eebf908,180,25095.5,10,1875,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.479982178,-3.052459476,-1.459059575
263,1eebf908,200,25638.5,10,1875,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.471141716,-3.052459476,-1.452128801
264,1fdbc072,2,6866,6,505,-2.009522899,-2.71051121,-2.548100888,-2.261372228,-2.266236895,-2.148089651,-2.173817853
265,1fdbc072,20,7409,6,505,-2.009522899,-2.71051121,-2.548100888,-2.261372228,-2.300679194,-2.148089651,-2.263432984
266,1fdbc072,40,7952,6,505,-2.009522899,-2.71051121,-2.548100888,-2.261372228,-2.316183736,-2.148089651,-2.289913168
267,1fdbc072,60,8495,6,505,-2.009522899,-2.71051121,-2.548100888,-2.261372228,-2.322426499,-2.148089651,-2.30032323
268,1fdbc072,80,9038,6,505,-2.009522899,-2.71051121,-2.548100888,-2.261372228,-2.328214351,-2.148089651,-2.308417409
269,1fdbc072,100,9581,6,505,-2.009522899,-2.71051121,-2.548100888,-2.261372228,-2.333685146,-2.148089651,-2.315362454
270,1fdbc072,120,23427.5,6,1875,-2.002910408,-2.68789297,-2.533045034,-2.248212442,-2.271115498,-2.144644071,-2.263913508
271,1fdbc072,140,23970.5,6,1875,-2.002910408,-2.68789297,-2.533045034,-2.248212442,-2.273302894,-2.144644071,-2.266991293
272,1fdbc072,160,24513.5,6,1875,-2.002910408,-2.68789297,-2.533045034,-2.248212442,-2.275443308,-2.144644071,-2.269811886
273,1fdbc072,180,25056.5,6,1875,-2.002910408,-2.68789297,-2.533045034,-2.248212442,-2.277544989,-2.144644071,-2.272450508
274,1fdbc072,200,25599.5,6,1875,-2.002910408,-2.68789297,-2.533045034,-2.248212442,-2.279613208,-2.144644071,-2.274953673
275,1feffe13,2,7025,10,505,-5.314382283,-2.255617629,-1.917497176,-0.728059051,-0.734037663,-0.661633795,-0.670703948
276,1feffe13,20,7568,10,505,-5.314382283,-2.255617629,-1.917497176,-0.728059051,-0.78531875,-0.661633795,-0.740052314
277,1feffe13,40,8111,10,505,-5.314382283,-2.255617629,-1.917497176,-0.728059051,-0.804423698,-0.661633795,-0.76672926
278,1feffe13,60,8654,10,505,-5.314382283,-2.255617629,-1.917497176,-0.728059051,-0.82294229,-0.661633795,-0.789603634
279,1feffe13,80,9197,10,505,-5.314382283,-2.255617629,-1.917497176,-0.728059051,-0.841396938,-0.661633795,-0.811019421
280,1feffe13,100,9740,10,505,-5.314382283,-2.255617629,-1.917497176,-0.728059051,-0.859198352,-0.661633795,-0.83097979
281,1feffe13,120,23586.5,10,1875,-5.314382283,-2.255617629,-1.917497176,-0.566220862,-0.576636254,-0.516251538,-0.562985901
282,1feffe13,140,24129.5,10,1875,-5.314382283,-2.255617629,-1.917497176,-0.566220862,-0.58546539,-0.516251538,-0.573128742
283,1feffe13,160,24672.5,10,1875,-5.314382283,-2.255617629,-1.917497176,-0.566220862,-0.594370915,-0.516251538,-0.583093643
284,1feffe13,180,25215.5,10,1875,-5.314382283,-2.255617629,-1.917497176,-0.566220862,-0.603254588,-0.516251538,-0.592851785
285,1feffe13,200,25758.5,10,1875,-5.314382283,-2.255617629,-1.917497176,-0.566220862,-0.612057402,-0.516251538,-0.602390198
286,1ff4f828,2,6765,10,505,-3.505770575,-3.309141304,-3.042790389,-2.808907587,-2.810211087,-2.568030984,-2.569505139
287,1ff4f828,20,7308,10,505,-3.505770575,-3.309141304,-3.042790389,-2.808907587,-2.867796856,-2.568030984,-2.628405967
288,1ff4f828,40,7851,10,505,-3.505770575,-3.309141304,-3.042790389,-2.808907587,-2.930859257,-2.568030984,-2.692711863
289,1ff4f828,60,8394,10,505,-3.505770575,-3.309141304,-3.042790389,-2.808907587,-2.989270324,-2.568030984,-2.749521065
290,1ff4f828,80,8937,10,505,-3.505770575,-3.309141304,-3.042790389,-2.808907587,-3.043323162,-2.568030984,-2.800417223
291,1ff4f828,100,9480,10,505,-3.505770575,-3.309141304,-3.042790389,-2.808907587,-3.092862288,-2.568030984,-2.845998255
292,1ff4f828,120,23326.5,10,1875,-3.50118301,-3.283806926,-3.029725564,-2.886795442,-3.18721909,-2.526610133,-2.865458334
293,1ff4f828,140,23869.5,10,1875,-3.50118301,-3.283806926,-3.029725564,-2.886795442,-3.231266075,-2.526610133,-2.908671363
294,1ff4f828,160,24412.5,10,1875,-3.50118301,-3.283806926,-3.029725564,-2.886795442,-3.27221861,-2.526610133,-2.948282271
295,1ff4f828,180,24955.5,10,1875,-3.50118301,-3.283806926,-3.029725564,-2.886795442,-3.310468417,-2.526610133,-2.984834531
296,1ff4f828,200,25498.5,10,1875,-3.50118301,-3.283806926,-3.029725564,-2.886795442,-3.346347837,-2.526610133,-3.018763679
297,20a4fec4,2,6906,10,505,-3.615209682,-4.088933264,-3.819160129,-3.322009713,-3.296509033,-3.955097178,-3.949777048
298,20a4fec4,20,7449,10,505,-3.615209682,-4.088933264,-3.819160129,-3.322009713,-3.268389056,-3.955097178,-4.031167207
299,20a4fec4,40,7992,10,505,-3.615209682,-4.088933264,-3.819160129,-3.322009713,-3.297600465,-3.955097178,-4.113161155
300,20a4fec4,60,8535,10,505,-3.615209682,-4.088933264,-3.819160129,-3.322009713,-3.327356942,-3.955097178,-4.175491949
301,20a4fec4,80,9078,10,505,-3.615209682,-4.088933264,-3.819160129,-3.322009713,-3.35588008,-3.955097178,-4.227054023
302,20a4fec4,100,9621,10,505,-3.615209682,-4.088933264,-3.819160129,-3.322009713,-3.382310682,-3.955097178,-4.270942652
303,20a4fec4,120,23467.5,10,1875,-3.600966828,-4.019240252,-3.784275551,-3.225433117,-3.260730937,-3.901504482,-4.280559233
304,20a4fec4,140,24010.5,10,1875,-3.600966828,-4.019240252,-3.784275551,-3.225433117,-3.281227257,-3.901504482,-4.319136747
305,20a4fec4,160,24553.5,10,1875,-3.600966828,-4.019240252,-3.784275551,-3.225433117,-3.300279716,-3.901504482,-4.353691535
306,20a4fec4,180,25096.5,10,1875,-3.600966828,-4.019240252,-3.784275551,-3.225433117,-3.318086496,-3.901504482,-4.385009606
307,20a4fec4,200,25639.5,10,1875,-3.600966828,-4.019240252,-3.784275551,-3.225433117,-3.334814297,-3.901504482,-4.413667521
308,20bfd7bd,2,6522,6,505,-1.979088601,-1.840847374,-1.782418195,-1.922186759,-1.899099234,-1.935564245,-1.967962728
309,20bfd7bd,20,7065,6,505,-1.979088601,-1.840847374,-1.782418195,-1.922186759,-1.943275885,-1.713007596,-1.946390316
310,20bfd7bd,40,7608,6,505,-1.979088601,-1.840847374,-1.782418195,-1.922186759,-1.991913555,-1.650951497,-1.982630306
311,20bfd7bd,60,8151,6,505,-1.979088601,-1.840847374,-1.782418195,-1.922186759,-2.037719511,-1.616743359,-2.020912318
312,20bfd7bd,80,8694,6,505,-1.979088601,-1.840847374,-1.782418195,-1.922186759,-2.079887207,-1.593651008,-2.057594643
313,20bfd7bd,100,9237,6,505,-1.979088601,-1.840847374,-1.782418195,-1.922186759,-2.11838904,-1.576507253,-2.091601444
314,20bfd7bd,120,23083.5,6,1875,-1.970513128,-1.796278996,-1.754885155,-2.028655526,-2.083045917,-1.647196731,-2.098375897
315,20bfd7bd,140,23626.5,6,1875,-1.970513128,-1.796278996,-1.754885155,-2.028655526,-2.107347698,-1.632808093,-2.122502971
316,20bfd7bd,160,24169.5,6,1875,-1.970513128,-1.796278996,-1.754885155,-2.028655526,-2.130283155,-1.620470461,-2.145163
317,20bfd7bd,180,24712.5,6,1875,-1.970513128,-1.796278996,-1.754885155,-2.028655526,-2.152011128,-1.609696981,-2.166536715
318,20bfd7bd,200,25255.5,6,1875,-1.970513128,-1.796278996,-1.754885155,-2.028655526,-2.172668522,-1.600155304,-2.186777325
319,21abc061,2,6766,10,505,-3.681109731,-3.51198678,-3.374640652,-3.131147122,-3.079509679,-3.329057822,-3.288998704
320,21abc061,20,7309,10,505,-3.681109731,-3.51198678,-3.374640652,-3.131147122,-2.946735044,-3.144974882,-3.024345319
321,21abc061,40,7852,10,505,-3.681109731,-3.51198678,-3.374640652,-3.131147122,-2.91143105,-3.098146452,-2.971071843
322,21abc061,60,8395,10,505,-3.681109731,-3.51198678,-3.374640652,-3.131147122,-2.89755351,-3.07433004,-2.952876216
323,21abc061,80,8938,10,505,-3.681109731,-3.51198678,-3.374640652,-3.131147122,-2.892628888,-3.059373598,-2.947350392
324,21abc061,100,9481,10,505,-3.681109731,-3.51198678,-3.374640652,-3.131147122,-2.892096404,-3.048983708,-2.94758214
325,21abc061,120,23327.5,10,1875,-3.872631983,-3.638412124,-3.541246322,-3.370623968,-3.02307842,-3.339279924,-3.187635136
326,21abc061,140,23870.5,10,1875,-3.872631983,-3.638412124,-3.541246322,-3.370623968,-3.019032725,-3.33178542,-3.187724343
327,21abc061,160,24413.5,10,1875,-3.872631983,-3.638412124,-3.541246322,-3.370623968,-3.01670258,-3.325623491,-3.189275193
328,21abc061,180,24956.5,10,1875,-3.872631983,-3.638412124,-3.541246322,-3.370623968,-3.015589518,-3.320443163,-3.191782637
329,21abc061,200,25499.5,10,1875,-3.872631983,-3.638412124,-3.541246322,-3.370623968,-3.015366641,-3.316011499,-3.194931886
330,22dac859,2,6523,6,505,-3.780753624,-3.570327997,-3.632089035,-3.467857796,-3.458924101,-3.383017649,-3.321523371
331,22dac859,20,7066,6,505,-3.780753624,-3.570327997,-3.632089035,-3.467857796,-3.53907067,-3.396105639,-3.251458872
332,22dac859,40,7609,6,505,-3.780753624,-3.570327997,-3.632089035,-3.467857796,-3.600599926,-3.40703363,-3.262047307
333,22dac859,60,8152,6,505,-3.780753624,-3.570327997,-3.632089035,-3.467857796,-3.654042973,-3.415771822,-3.282388108
334,22dac859,80,8695,6,505,-3.780753624,-3.570327997,-3.632089035,-3.467857796,-3.701720963,-3.4230987,-3.304202829
335,22dac859,100,9238,6,505,-3.780753624,-3.570327997,-3.632089035,-3.467857796,-3.744509214,-3.429435024,-3.325397867
336,22dac859,120,23084.5,6,1875,-4.180449738,-3.933519165,-4.01294426,-3.867850234,-4.020742747,-4.128426387,-3.904649679
337,22dac859,140,23627.5,6,1875,-4.180449738,-3.933519165,-4.01294426,-3.867850234,-4.049074707,-4.132129281,-3.916476108
338,22dac859,160,24170.5,6,1875,-4.180449738,-3.933519165,-4.01294426,-3.867850234,-4.075528413,-4.135474515,-3.928125231
339,22dac859,180,24713.5,6,1875,-4.180449738,-3.933519165,-4.01294426,-3.867850234,-4.100376661,-4.138530146,-3.93949521
340,22dac859,200,25256.5,6,1875,-4.180449738,-3.933519165,-4.01294426,-3.867850234,-4.123835547,-4.141346356,-3.950542732
341,23b6924e,2,6907,10,505,-3.996669505,-3.856152935,-3.809642502,-4.526608991,-4.515255126,-3.589696887,-3.589381003
342,23b6924e,20,7450,10,505,-3.996669505,-3.856152935,-3.809642502,-4.526608991,-4.674988091,-3.5974952,-3.802065642
343,23b6924e,40,7993,10,505,-3.996669505,-3.856152935,-3.809642502,-4.526608991,-4.799585644,-3.60441038,-3.945897196
344,23b6924e,60,8536,10,505,-3.996669505,-3.856152935,-3.809642502,-4.526608991,-4.894500643,-3.610111238,-4.048496218
345,23b6924e,80,9079,10,505,-3.996669505,-3.856152935,-3.809642502,-4.526608991,-4.972986921,-3.614961503,-4.129055643
346,23b6924e,100,9622,10,505,-3.996669505,-3.856152935,-3.809642502,-4.526608991,-5.040088614,-3.619182484,-4.195365121
347,23b6924e,120,23468.5,10,1875,-4.051445449,-3.896040312,-3.858612198,-5.079289238,-5.641254987,-3.668853814,-4.383214547
348,23b6924e,140,24011.5,10,1875,-4.051445449,-3.896040312,-3.858612198,-5.079289238,-5.69665106,-3.672205663,-4.442605176
349,23b6924e,160,24554.5,10,1875,-4.051445449,-3.896040312,-3.858612198,-5.079289238,-5.746484439,-3.675244763,-4.49514761
350,23b6924e,180,25097.5,10,1875,-4.051445449,-3.896040312,-3.858612198,-5.079289238,-5.791845315,-3.678024544,-4.542268215
351,23b6924e,200,25640.5,10,1875,-4.051445449,-3.896040312,-3.858612198,-5.079289238,-5.833529036,-3.68058581,-4.584988882
352,23dbc11c,2,6767,10,505,-4.09444202,-4.722129992,-4.70345995,-4.957301876,-4.937601274,-3.8933842,-3.860224281
353,23dbc11c,20,7310,10,505,-4.09444202,-4.722129992,-4.70345995,-4.957301876,-4.912619368,-3.904759979,-3.818298114
354,23dbc11c,40,7853,10,505,-4.09444202,-4.722129992,-4.70345995,-4.957301876,-4.922993486,-3.915153776,-3.839688558
355,23dbc11c,60,8396,10,505,-4.09444202,-4.722129992,-4.70345995,-4.957301876,-4.941224421,-3.923906091,-3.864982787
356,23dbc11c,80,8939,10,505,-4.09444202,-4.722129992,-4.70345995,-4.957301876,-4.962655134,-3.931465374,-3.8898976
357,23dbc11c,100,9482,10,505,-4.09444202,-4.722129992,-4.70345995,-4.957301876,-4.984804701,-3.938118198,-3.913275885
358,23dbc11c,120,23328.5,10,1875,-4.465118326,-4.961401281,-5.02053064,-5.409353961,-5.313940025,-4.262184655,-4.222701768
359,23dbc11c,140,23871.5,10,1875,-4.465118326,-4.961401281,-5.02053064,-5.409353961,-5.325770151,-4.267550992,-4.242037299
360,23dbc11c,160,24414.5,10,1875,-4.465118326,-4.961401281,-5.02053064,-5.409353961,-5.337863111,-4.272444327,-4.260066549
361,23dbc11c,180,24957.5,10,1875,-4.465118326,-4.961401281,-5.02053064,-5.409353961,-5.350017209,-4.276941331,-4.276937461
362,23dbc11c,200,25500.5,10,1875,-4.465118326,-4.961401281,-5.02053064,-5.409353961,-5.362116034,-4.281101421,-4.292785327
363,25cfdeaf,2,6651,6,505,-2.58005023,-1.986141226,-1.935873013,-2.288461972,-2.270558406,-2.178364172,-2.188103848
364,25cfdeaf,20,7194,6,505,-2.58005023,-1.986141226,-1.935873013,-2.288461972,-2.316879259,-2.02865054,-2.120839027
365,25cfdeaf,40,7737,6,505,-2.58005023,-1.986141226,-1.935873013,-2.288461972,-2.361982337,-1.986050926,-2.118996443
366,25cfdeaf,60,8280,6,505,-2.58005023,-1.986141226,-1.935873013,-2.288461972,-2.402334817,-1.962187703,-2.126809914
367,25cfdeaf,80,8823,6,505,-2.58005023,-1.986141226,-1.935873013,-2.288461972,-2.439404373,-1.945852356,-2.138505729
368,25cfdeaf,100,9366,6,505,-2.58005023,-1.986141226,-1.935873013,-2.288461972,-2.473175552,-1.933570228,-2.15137134
369,25cfdeaf,120,23212.5,6,1875,-2.57761389,-1.973285644,-1.927163349,-2.697327454,-2.733026145,-2.229510925,-2.35652105
370,25cfdeaf,140,23755.5,6,1875,-2.57761389,-1.973285644,-1.927163349,-2.697327454,-2.753690606,-2.219593588,-2.362560901
371,25cfdeaf,160,24298.5,6,1875,-2.57761389,-1.973285644,-1.927163349,-2.697327454,-2.773295643,-2.211048842,-2.368920287
372,25cfdeaf,180,24841.5,6,1875,-2.57761389,-1.973285644,-1.927163349,-2.697327454,-2.791943321,-2.203551982,-2.375441591
373,25cfdeaf,200,25384.5,6,1875,-2.57761389,-1.973285644,-1.927163349,-2.697327454,-2.809727655,-2.196881308,-2.382030385
374,25dfef96,2,6828,6,505,-2.581009399,-1.574548114,-1.374190673,-1.597443586,-1.417861195,-1.192624619,-1.077080459
