,board,counts,path,path_length,probability
438,10_easy_full,1.0,"[[9 9 1]
 [9 4 2]
 [9 8 1]]",3,0.0144927536232
439,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [0 9 1]]",3,0.0144927536232
440,10_easy_full,1.0,"[[2 8 1]
 [1 8 2]
 [1 9 1]]",3,0.0144927536232
441,10_easy_full,1.0,"[[7 2 1]
 [9 8 2]
 [8 3 1]]",3,0.0144927536232
442,10_easy_full,1.0,"[[7 2 1]
 [4 4 2]
 [5 4 1]]",3,0.0144927536232
443,10_easy_full,1.0,"[[6 5 1]
 [6 4 2]
 [5 6 1]]",3,0.0144927536232
444,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [8 7 1]]",3,0.0144927536232
445,10_easy_full,1.0,"[[4 8 1]
 [2 8 2]
 [4 9 1]]",3,0.0144927536232
446,10_easy_full,2.0,"[[1 9 1]
 [1 8 2]
 [2 8 1]]",3,0.0289855072464
447,10_easy_full,1.0,"[[0 5 1]
 [4 8 2]
 [4 9 1]]",3,0.0144927536232
448,10_easy_full,2.0,"[[2 8 1]
 [4 8 2]
 [1 8 1]]",3,0.0289855072464
449,10_easy_full,1.0,"[[4 4 1]
 [9 4 2]
 [9 3 1]]",3,0.0144927536232
450,10_easy_full,1.0,"[[6 5 1]
 [5 4 2]
 [3 2 1]]",3,0.0144927536232
451,10_easy_full,1.0,"[[0 5 1]
 [4 4 2]
 [4 9 1]]",3,0.0144927536232
452,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [6 5 1]]",3,0.0144927536232
453,10_easy_full,1.0,"[[0 9 1]
 [9 8 2]
 [9 4 1]]",3,0.0144927536232
454,10_easy_full,1.0,"[[2 9 1]
 [4 7 2]
 [4 9 1]]",3,0.0144927536232
455,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [0 3 1]]",3,0.0144927536232
456,10_easy_full,1.0,"[[7 5 1]
 [9 4 2]
 [9 3 1]]",3,0.0144927536232
457,10_easy_full,1.0,"[[0 5 1]
 [9 8 2]
 [9 4 1]]",3,0.0144927536232
458,10_easy_full,1.0,"[[4 4 1]
 [5 3 2]
 [6 2 1]]",3,0.0144927536232
459,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [1 8 1]]",3,0.0144927536232
460,10_easy_full,1.0,"[[6 5 1]
 [5 4 2]
 [4 4 1]]",3,0.0144927536232
461,10_easy_full,1.0,"[[4 4 1]
 [5 5 2]
 [4 2 1]]",3,0.0144927536232
462,10_easy_full,1.0,"[[7 7 1]
 [7 5 2]
 [6 5 1]]",3,0.0144927536232
463,10_easy_full,1.0,"[[4 4 1]
 [4 2 2]
 [5 2 1]]",3,0.0144927536232
464,10_easy_full,1.0,"[[5 4 1]
 [4 4 2]
 [6 5 1]]",3,0.0144927536232
465,10_easy_full,1.0,"[[0 5 1]
 [9 8 2]
 [4 9 1]]",3,0.0144927536232
466,10_easy_full,1.0,"[[5 4 1]
 [9 4 2]
 [9 3 1]]",3,0.0144927536232
467,10_easy_full,1.0,"[[8 5 1]
 [9 8 2]
 [9 4 1]]",3,0.0144927536232
468,10_easy_full,1.0,"[[6 2 1]
 [9 4 2]
 [9 3 1]]",3,0.0144927536232
469,10_easy_full,5.0,"[[1 8 1]
 [1 9 2]
 [2 8 1]]",3,0.0724637681159
470,10_easy_full,2.0,"[[4 9 1]
 [0 5 2]
 [5 8 1]]",3,0.0289855072464
471,10_easy_full,3.0,"[[1 9 1]
 [1 8 2]
 [2 9 1]]",3,0.0434782608696
472,10_easy_full,3.0,"[[9 4 1]
 [9 8 2]
 [9 9 1]]",3,0.0434782608696
473,10_easy_full,1.0,"[[6 2 1]
 [6 3 2]
 [5 2 1]]",3,0.0144927536232
474,10_easy_full,1.0,"[[8 5 1]
 [9 8 2]
 [9 3 1]]",3,0.0144927536232
475,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [4 8 1]]",3,0.0144927536232
476,10_easy_full,2.0,"[[1 8 1]
 [2 8 2]
 [1 9 1]]",3,0.0289855072464
477,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [9 2 1]]",3,0.0144927536232
478,10_easy_full,1.0,"[[6 4 1]
 [9 4 2]
 [9 8 1]]",3,0.0144927536232
479,10_easy_full,2.0,"[[1 8 1]
 [1 9 2]
 [0 5 1]
 [4 9 2]]",4,0.0246913580247
480,10_easy_full,1.0,"[[9 8 1]
 [4 4 2]
 [5 4 1]
 [6 5 2]]",4,0.0123456790123
481,10_easy_full,1.0,"[[4 7 1]
 [4 4 2]
 [5 4 1]
 [9 4 2]]",4,0.0123456790123
482,10_easy_full,1.0,"[[6 2 1]
 [6 3 2]
 [0 5 1]
 [4 9 2]]",4,0.0123456790123
483,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [2 8 1]
 [4 9 2]]",4,0.0123456790123
484,10_easy_full,1.0,"[[9 4 1]
 [9 8 2]
 [9 9 1]
 [8 3 2]]",4,0.0123456790123
485,10_easy_full,1.0,"[[1 3 1]
 [2 2 2]
 [0 5 1]
 [4 9 2]]",4,0.0123456790123
486,10_easy_full,1.0,"[[6 3 1]
 [6 2 2]
 [7 3 1]
 [8 3 2]]",4,0.0123456790123
487,10_easy_full,1.0,"[[2 8 1]
 [9 8 2]
 [0 5 1]
 [9 4 2]]",4,0.0123456790123
488,10_easy_full,1.0,"[[5 4 1]
 [9 8 2]
 [9 4 1]
 [9 9 2]]",4,0.0123456790123
489,10_easy_full,1.0,"[[9 8 1]
 [4 4 2]
 [5 4 1]
 [9 4 2]]",4,0.0123456790123
490,10_easy_full,1.0,"[[8 7 1]
 [6 5 2]
 [8 4 1]
 [8 5 2]]",4,0.0123456790123
491,10_easy_full,1.0,"[[6 5 1]
 [9 4 2]
 [9 8 1]
 [9 3 2]]",4,0.0123456790123
492,10_easy_full,1.0,"[[5 3 1]
 [9 4 2]
 [9 3 1]
 [9 8 2]]",4,0.0123456790123
493,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [4 8 1]
 [4 9 2]]",4,0.0123456790123
494,10_easy_full,1.0,"[[2 9 1]
 [4 4 2]
 [4 7 1]
 [5 4 2]]",4,0.0123456790123
495,10_easy_full,1.0,"[[4 4 1]
 [9 8 2]
 [9 4 1]
 [9 9 2]]",4,0.0123456790123
496,10_easy_full,1.0,"[[5 2 1]
 [5 1 2]
 [5 4 1]
 [6 5 2]]",4,0.0123456790123
497,10_easy_full,1.0,"[[2 9 1]
 [4 4 2]
 [5 4 1]
 [4 2 2]]",4,0.0123456790123
498,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [1 8 1]
 [2 8 2]]",4,0.0123456790123
499,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [2 8 1]
 [9 3 2]]",4,0.0123456790123
500,10_easy_full,1.0,"[[1 8 1]
 [1 3 2]
 [1 9 1]
 [6 2 2]]",4,0.0123456790123
501,10_easy_full,1.0,"[[9 4 1]
 [4 4 2]
 [5 4 1]
 [6 5 2]]",4,0.0123456790123
502,10_easy_full,2.0,"[[5 4 1]
 [6 5 2]
 [3 2 1]
 [2 1 2]]",4,0.0246913580247
503,10_easy_full,1.0,"[[0 9 1]
 [9 4 2]
 [9 3 1]
 [9 8 2]]",4,0.0123456790123
504,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [4 8 1]
 [1 8 2]]",4,0.0123456790123
505,10_easy_full,1.0,"[[4 4 1]
 [5 5 2]
 [5 3 1]
 [6 2 2]]",4,0.0123456790123
506,10_easy_full,1.0,"[[7 2 1]
 [9 4 2]
 [9 3 1]
 [8 3 2]]",4,0.0123456790123
507,10_easy_full,1.0,"[[2 8 1]
 [1 8 2]
 [4 8 1]
 [5 8 2]]",4,0.0123456790123
508,10_easy_full,1.0,"[[4 7 1]
 [5 6 2]
 [2 8 1]
 [1 8 2]]",4,0.0123456790123
509,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [9 3 1]
 [8 5 2]]",4,0.0123456790123
510,10_easy_full,2.0,"[[4 9 1]
 [0 5 2]
 [1 8 1]
 [1 9 2]]",4,0.0246913580247
511,10_easy_full,1.0,"[[6 3 1]
 [6 2 2]
 [8 3 1]
 [7 3 2]]",4,0.0123456790123
512,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [9 3 1]
 [8 7 2]]",4,0.0123456790123
513,10_easy_full,1.0,"[[4 8 1]
 [9 4 2]
 [1 8 1]
 [1 9 2]]",4,0.0123456790123
514,10_easy_full,1.0,"[[4 4 1]
 [9 8 2]
 [9 4 1]
 [6 2 2]]",4,0.0123456790123
515,10_easy_full,1.0,"[[9 8 1]
 [4 4 2]
 [5 4 1]
 [4 7 2]]",4,0.0123456790123
516,10_easy_full,1.0,"[[1 9 1]
 [1 8 2]
 [2 8 1]
 [2 9 2]]",4,0.0123456790123
517,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [2 8 1]
 [4 8 2]]",4,0.0123456790123
518,10_easy_full,1.0,"[[4 9 1]
 [4 4 2]
 [5 9 1]
 [5 4 2]]",4,0.0123456790123
519,10_easy_full,1.0,"[[6 2 1]
 [7 2 2]
 [6 3 1]
 [7 3 2]]",4,0.0123456790123
520,10_easy_full,1.0,"[[0 5 1]
 [9 8 2]
 [9 4 1]
 [9 9 2]]",4,0.0123456790123
521,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [2 8 1]
 [1 8 2]]",4,0.0123456790123
522,10_easy_full,1.0,"[[6 5 1]
 [9 4 2]
 [9 8 1]
 [5 4 2]]",4,0.0123456790123
523,10_easy_full,2.0,"[[0 5 1]
 [4 9 2]
 [1 9 1]
 [1 8 2]]",4,0.0246913580247
524,10_easy_full,1.0,"[[4 7 1]
 [5 6 2]
 [5 8 1]
 [6 9 2]]",4,0.0123456790123
525,10_easy_full,1.0,"[[4 8 1]
 [9 4 2]
 [9 3 1]
 [2 8 2]]",4,0.0123456790123
526,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [0 3 1]
 [0 1 2]]",4,0.0123456790123
527,10_easy_full,2.0,"[[9 8 1]
 [9 4 2]
 [9 3 1]
 [6 5 2]]",4,0.0246913580247
528,10_easy_full,1.0,"[[2 8 1]
 [1 8 2]
 [0 5 1]
 [4 9 2]]",4,0.0123456790123
529,10_easy_full,1.0,"[[5 4 1]
 [3 2 2]
 [3 1 1]
 [1 3 2]]",4,0.0123456790123
530,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [5 9 1]
 [9 8 2]]",4,0.0123456790123
531,10_easy_full,1.0,"[[1 3 1]
 [4 4 2]
 [5 4 1]
 [8 7 2]]",4,0.0123456790123
532,10_easy_full,1.0,"[[9 4 1]
 [9 8 2]
 [9 9 1]
 [8 5 2]]",4,0.0123456790123
533,10_easy_full,1.0,"[[6 5 1]
 [8 7 2]
 [5 4 1]
 [3 2 2]]",4,0.0123456790123
534,10_easy_full,1.0,"[[7 5 1]
 [7 7 2]
 [7 4 1]
 [7 3 2]]",4,0.0123456790123
535,10_easy_full,5.0,"[[0 5 1]
 [4 9 2]
 [1 8 1]
 [1 9 2]]",4,0.0617283950617
536,10_easy_full,3.0,"[[4 8 1]
 [2 8 2]
 [4 9 1]
 [0 5 2]]",4,0.037037037037
537,10_easy_full,1.0,"[[4 4 1]
 [9 4 2]
 [9 8 1]
 [9 3 2]]",4,0.0123456790123
538,10_easy_full,1.0,"[[0 7 1]
 [1 8 2]
 [0 5 1]
 [4 9 2]]",4,0.0123456790123
539,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [8 7 1]
 [9 3 2]]",4,0.0123456790123
540,10_easy_full,1.0,"[[9 4 1]
 [9 8 2]
 [9 9 1]
 [8 8 2]]",4,0.0123456790123
541,10_easy_full,5.0,"[[1 8 1]
 [1 9 2]
 [4 9 1]
 [0 5 2]]",4,0.0617283950617
542,10_easy_full,1.0,"[[6 7 1]
 [9 8 2]
 [9 4 1]
 [6 8 2]]",4,0.0123456790123
543,10_easy_full,1.0,"[[4 7 1]
 [2 9 2]
 [5 6 1]
 [6 5 2]]",4,0.0123456790123
544,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [0 3 1]
 [4 4 2]]",4,0.0123456790123
545,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [9 3 1]
 [1 8 2]
 [8 7 1]]",5,0.016393442623
546,10_easy_full,1.0,"[[5 3 1]
 [4 4 2]
 [5 4 1]
 [5 2 2]
 [6 5 1]]",5,0.016393442623
547,10_easy_full,1.0,"[[4 7 1]
 [4 4 2]
 [5 4 1]
 [9 4 2]
 [9 8 1]]",5,0.016393442623
548,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [9 8 1]
 [4 4 2]
 [5 4 1]]",5,0.016393442623
549,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [1 9 1]
 [1 8 2]
 [2 9 1]]",5,0.016393442623
550,10_easy_full,1.0,"[[2 8 1]
 [1 8 2]
 [4 8 1]
 [4 9 2]
 [5 8 1]]",5,0.016393442623
551,10_easy_full,1.0,"[[6 2 1]
 [6 3 2]
 [5 1 1]
 [5 2 2]
 [4 2 1]]",5,0.016393442623
552,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [0 8 1]
 [9 8 2]
 [9 4 1]]",5,0.016393442623
553,10_easy_full,1.0,"[[6 5 1]
 [8 7 2]
 [5 4 1]
 [3 2 2]
 [5 2 1]]",5,0.016393442623
554,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [2 9 1]
 [1 9 2]
 [2 8 1]]",5,0.016393442623
555,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [9 3 1]
 [5 6 2]
 [8 7 1]]",5,0.016393442623
556,10_easy_full,1.0,"[[8 5 1]
 [4 4 2]
 [5 4 1]
 [9 4 2]
 [9 8 1]]",5,0.016393442623
557,10_easy_full,1.0,"[[4 4 1]
 [5 4 2]
 [8 7 1]
 [6 5 2]
 [9 8 1]]",5,0.016393442623
558,10_easy_full,1.0,"[[4 4 1]
 [4 2 2]
 [5 4 1]
 [6 5 2]
 [3 2 1]]",5,0.016393442623
559,10_easy_full,1.0,"[[4 4 1]
 [6 2 2]
 [5 3 1]
 [5 2 2]
 [5 1 1]]",5,0.016393442623
560,10_easy_full,3.0,"[[4 9 1]
 [0 5 2]
 [1 8 1]
 [1 9 2]
 [2 8 1]]",5,0.0491803278689
561,10_easy_full,1.0,"[[6 6 1]
 [5 6 2]
 [6 5 1]
 [6 3 2]
 [6 4 1]]",5,0.016393442623
562,10_easy_full,1.0,"[[1 9 1]
 [1 8 2]
 [2 9 1]
 [4 9 2]
 [0 5 1]]",5,0.016393442623
563,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [0 5 1]
 [4 9 2]
 [2 8 1]]",5,0.016393442623
564,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [0 5 1]
 [4 4 2]
 [4 9 1]]",5,0.016393442623
565,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [0 8 1]
 [9 8 2]
 [2 8 1]]",5,0.016393442623
566,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [1 8 1]
 [1 9 2]
 [0 9 1]]",5,0.016393442623
567,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [5 8 1]
 [6 7 2]
 [1 8 1]]",5,0.016393442623
568,10_easy_full,1.0,"[[6 2 1]
 [6 3 2]
 [7 3 1]
 [8 4 2]
 [5 1 1]]",5,0.016393442623
569,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [2 8 1]
 [0 5 2]
 [4 9 1]]",5,0.016393442623
570,10_easy_full,2.0,"[[0 5 1]
 [4 9 2]
 [0 3 1]
 [0 2 2]
 [1 3 1]]",5,0.0327868852459
571,10_easy_full,1.0,"[[9 4 1]
 [9 8 2]
 [9 9 1]
 [4 4 2]
 [4 7 1]]",5,0.016393442623
572,10_easy_full,1.0,"[[6 2 1]
 [6 3 2]
 [5 2 1]
 [5 1 2]
 [7 3 1]]",5,0.016393442623
573,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [9 3 1]
 [8 4 2]
 [7 5 1]]",5,0.016393442623
574,10_easy_full,1.0,"[[9 8 1]
 [9 4 2]
 [9 3 1]
 [8 7 2]
 [6 5 1]]",5,0.016393442623
575,10_easy_full,1.0,"[[4 4 1]
 [4 2 2]
 [5 3 1]
 [6 2 2]
 [6 3 1]]",5,0.016393442623
576,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [1 9 1]
 [1 8 2]
 [4 8 1]]",5,0.016393442623
577,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [2 8 1]
 [0 5 2]
 [4 8 1]]",5,0.016393442623
578,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [2 9 1]
 [1 9 2]
 [5 9 1]]",5,0.016393442623
579,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [1 8 1]
 [1 9 2]
 [0 8 1]]",5,0.016393442623
580,10_easy_full,1.0,"[[4 8 1]
 [2 8 2]
 [4 9 1]
 [0 5 2]
 [5 7 1]]",5,0.016393442623
581,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [2 8 1]
 [1 8 2]
 [4 8 1]]",5,0.016393442623
582,10_easy_full,2.0,"[[1 8 1]
 [1 9 2]
 [4 9 1]
 [0 5 2]
 [2 8 1]]",5,0.0327868852459
583,10_easy_full,1.0,"[[4 9 1]
 [0 5 2]
 [1 8 1]
 [1 9 2]
 [2 9 1]]",5,0.016393442623
584,10_easy_full,4.0,"[[1 9 1]
 [1 8 2]
 [4 9 1]
 [0 5 2]
 [2 9 1]]",5,0.0655737704918
585,10_easy_full,1.0,"[[2 9 1]
 [4 4 2]
 [5 4 1]
 [5 5 2]
 [4 7 1]]",5,0.016393442623
586,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [2 8 1]
 [0 8 2]
 [0 5 1]]",5,0.016393442623
587,10_easy_full,2.0,"[[0 5 1]
 [4 9 2]
 [1 8 1]
 [1 9 2]
 [2 8 1]]",5,0.0327868852459
588,10_easy_full,1.0,"[[6 5 1]
 [5 4 2]
 [8 7 1]
 [9 8 2]
 [3 2 1]]",5,0.016393442623
589,10_easy_full,2.0,"[[9 8 1]
 [9 4 2]
 [9 3 1]
 [4 4 2]
 [5 4 1]]",5,0.0327868852459
590,10_easy_full,1.0,"[[2 9 1]
 [4 4 2]
 [5 4 1]
 [4 7 2]
 [4 8 1]]",5,0.016393442623
591,10_easy_full,1.0,"[[9 8 1]
 [4 4 2]
 [5 4 1]
 [6 5 2]
 [4 8 1]]",5,0.016393442623
592,10_easy_full,1.0,"[[1 8 1]
 [1 9 2]
 [4 8 1]
 [9 8 2]
 [2 8 1]]",5,0.016393442623
593,10_easy_full,1.0,"[[0 5 1]
 [4 9 2]
 [0 3 1]
 [0 2 2]
 [0 8 1]]",5,0.016393442623
