userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
81a10227,10_medium_full,10,medium,full,interaction_blind,200,1250,-4.493810766795933,-3.1236275794947392,-2.9283718909520378,-2.745921930831917,-2.6898255216113975,-2.3055522915514697,-2.3169519874505378
81a6c621,10_medium_full,10,medium,full,non-linear,200,1250,-4.11545294064222,-3.66355771310008,-3.5898143517459675,-4.519424171930957,-4.689207101524844,-4.236025993606624,-4.439377218328549
85e50169,10_medium_full,10,medium,full,blocking_blind,200,1250,-4.433171449715535,-2.9753554827852877,-2.777630066383606,-2.362068929185726,-2.418425573597071,-2.065907628087208,-1.8400189709718664
89fbc220,10_medium_full,10,medium,full,blocking_blind,200,1250,-5.049928339945233,-3.089497073505663,-2.9142674992030546,-2.611444837219377,-2.43872785175744,-2.468324747968601,-2.0943687270608513
93c70cc1,10_medium_full,10,medium,full,blocking_blind,200,1250,-3.8515507137007887,-3.3935916859540787,-3.2314863010433257,-2.83482046353227,-2.6600170389523496,-2.6401694224696386,-2.508696767509354
96abd246,10_medium_full,10,medium,full,blocking_blind,200,1250,-4.102090081888137,-2.730700280995776,-2.5278287536830066,-2.114960606832745,-1.9644228193036959,-2.0005864978867516,-1.866355672702382
9ea4fe94,10_medium_full,10,medium,full,interaction_blind,200,1250,-3.402480101557261,-2.6130148727076272,-2.3858982586967086,-1.7303854899972675,-2.012299716814751,-1.599373264293475,-1.931940560512821
a0a4f4ea,10_medium_full,10,medium,full,blocking,200,1250,-3.7105719180672887,-3.882923113945343,-3.755525902987263,-3.455318529643919,-3.349358056360195,-3.5519782093897656,-3.7459464692769475
a5e116c5,10_medium_full,10,medium,full,density,200,1250,-2.237370806795417,-3.1704368815058594,-2.9952695243424614,-2.508895948465823,-2.583856393760592,-2.6942484218358542,-2.7944240180730744
a7b511d6,10_medium_full,10,medium,full,blocking,200,1250,-3.906595233381786,-3.2766709225569444,-3.072116351718758,-2.6759098464143216,-2.4635285260006463,-2.8642861053815327,-2.9766631747487646
b0d5043d,10_medium_full,10,medium,full,interaction_blind,200,1250,-4.068317330218891,-3.6845342860779837,-3.549454028710666,-3.2442160694371216,-3.5753048247130756,-3.1333070624602186,-3.3363021137490914
b3dbd892,10_medium_full,10,medium,full,blocking_blind,200,1250,-4.435288548518271,-3.3846504302191027,-3.1440817492252586,-2.8194457429134934,-2.7461223985511567,-2.510830738435025,-2.3086280983705896
b9bbc96c,10_medium_full,10,medium,full,interaction_blind,200,1250,-3.650345479564024,-2.85455157462183,-2.654824194334022,-2.494794052547915,-2.563797713054939,-2.410021326482145,-2.70088486450856
bca124ea,10_medium_full,10,medium,full,interaction_blind,200,1250,-3.845805349700494,-2.6167152000942195,-2.4010899589604113,-1.540185498541226,-2.055245054208599,-1.535902824312266,-1.8701371382178702
bfabcc7d,10_medium_full,10,medium,full,interaction_blind,200,1250,-3.159211731562975,-3.444089460874171,-3.254935131849076,-2.8121724018409227,-3.6349195391173117,-2.6825760160755783,-3.3917280737304076
c6c100be,10_medium_full,10,medium,full,blocking_blind,200,1250,-4.322497752181919,-3.0686169805729477,-2.8486260382396056,-2.5245877840013335,-2.583818965939126,-2.12617964723937,-2.0687558676642173
e0a10efa,10_medium_full,10,medium,full,interaction_blind,200,1250,-4.003907454633131,-3.183804542212087,-2.962940274171169,-2.365571094380398,-2.800912855240514,-2.3583910548838,-2.6205972219296108
