board_name,heuristic,path,move_number_in_path,prob_path
10_easy_full,blocking,"[[0, 9, 1], [9, 4, 2], [9, 3, 1]]",3,6.17e-06
10_easy_full,blocking,"[[0, 9, 1], [9, 4, 2]]",2,0.000406919
10_easy_full,blocking,"[[0, 9, 1], [9, 8, 2], [9, 4, 1]]",3,6.17e-06
10_easy_full,blocking,"[[0, 9, 1], [9, 8, 2]]",2,0.000406919
10_easy_full,blocking,"[[0, 9, 1]]",1,0.001390325
10_easy_full,blocking,"[[1, 3, 1], [2, 2, 2], [0, 5, 1], [4, 9, 2]]",4,9.96e-08
10_easy_full,blocking,"[[1, 3, 1], [2, 2, 2], [0, 5, 1]]",3,9.96e-08
10_easy_full,blocking,"[[1, 3, 1], [2, 2, 2]]",2,1.04e-06
10_easy_full,blocking,"[[1, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [6, 5, 2], [8, 7, 1]]",7,9.150000000000001e-11
10_easy_full,blocking,"[[1, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [6, 5, 2]]",6,2.8700000000000002e-08
10_easy_full,blocking,"[[1, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [9, 4, 2]]",6,6.26e-07
10_easy_full,blocking,"[[1, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",5,1.97e-06
10_easy_full,blocking,"[[1, 3, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2]]",4,1.97e-06
10_easy_full,blocking,"[[1, 3, 1], [4, 4, 2], [5, 4, 1], [8, 7, 2]]",4,1.3900000000000001e-07
10_easy_full,blocking,"[[1, 3, 1], [4, 4, 2], [5, 4, 1]]",3,4.92e-05
10_easy_full,blocking,"[[1, 3, 1], [4, 4, 2]]",2,4.92e-05
10_easy_full,blocking,"[[1, 3, 1]]",1,0.000500517
10_easy_full,blocking,"[[1, 8, 1], [0, 8, 2], [2, 8, 1], [1, 9, 2], [4, 8, 1], [5, 8, 2]]",6,3.5100000000000005e-09
10_easy_full,blocking,"[[1, 8, 1], [0, 8, 2], [2, 8, 1], [1, 9, 2], [4, 8, 1]]",5,3.5100000000000005e-09
10_easy_full,blocking,"[[1, 8, 1], [0, 8, 2], [2, 8, 1], [1, 9, 2]]",4,3.1e-08
10_easy_full,blocking,"[[1, 8, 1], [0, 8, 2], [2, 8, 1]]",3,3.1e-08
10_easy_full,blocking,"[[1, 8, 1], [0, 8, 2]]",2,1.06e-05
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [6, 2, 2]]",4,2.13e-08
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2], [6, 9, 1], [7, 7, 2], [7, 8, 1], [7, 9, 2], [8, 9, 1], [8, 8, 2], [9, 8, 1], [9, 9, 2]]",68,2.7499999999999993e-153
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2], [6, 9, 1], [7, 7, 2], [7, 8, 1], [7, 9, 2], [8, 9, 1], [8, 8, 2], [9, 8, 1]]",67,2.7499999999999993e-153
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2], [6, 9, 1], [7, 7, 2], [7, 8, 1], [7, 9, 2], [8, 9, 1], [8, 8, 2]]",66,5.489999999999997e-153
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2], [6, 9, 1], [7, 7, 2], [7, 8, 1], [7, 9, 2], [8, 9, 1]]",65,1.0499999999999998e-151
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2], [6, 9, 1], [7, 7, 2], [7, 8, 1], [7, 9, 2]]",64,1.0499999999999997e-147
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2], [6, 9, 1], [7, 7, 2], [7, 8, 1]]",63,2.0699999999999994e-146
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2], [6, 9, 1], [7, 7, 2]]",62,7.339999999999998e-144
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2], [6, 9, 1]]",61,4.869999999999999e-141
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1], [6, 8, 2]]",60,6.119999999999998e-141
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2], [6, 7, 1]]",59,2.2999999999999996e-138
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1], [8, 7, 2]]",58,4.3199999999999995e-137
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2], [9, 0, 1]]",57,1.1799999999999997e-135
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1], [8, 0, 2]]",56,1.1799999999999998e-131
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2], [9, 1, 1]]",55,1.1799999999999997e-127
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1], [8, 1, 2]]",54,1.1799999999999997e-123
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2], [9, 2, 1]]",53,1.1799999999999998e-119
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1], [8, 2, 2]]",52,1.18e-115
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2], [9, 3, 1]]",51,1.18e-111
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1], [8, 3, 2]]",50,2.5899999999999992e-110
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2], [0, 3, 1]]",49,1.6799999999999994e-106
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1], [0, 7, 2]]",48,5.95e-106
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2], [0, 2, 1]]",47,5.9499999999999985e-102
10_easy_full,blocking,"[[1, 8, 1], [1, 3, 2], [1, 9, 1], [7, 2, 2], [6, 2, 1], [7, 3, 2], [6, 3, 1], [3, 0, 2], [6, 4, 1], [2, 0, 2], [7, 4, 1], [9, 4, 2], [4, 4, 1], [4, 7, 2], [8, 4, 1], [1, 0, 2], [5, 4, 1], [4, 1, 2], [5, 1, 1], [4, 2, 2], [5, 2, 1], [4, 8, 2], [5, 3, 1], [5, 6, 2], [2, 9, 1], [6, 6, 2], [6, 5, 1], [5, 5, 2], [3, 2, 1], [3, 1, 2], [2, 1, 1], [2, 2, 2], [0, 5, 1], [5, 7, 2], [4, 9, 1], [5, 8, 2], [5, 9, 1], [7, 5, 2], [2, 8, 1], [1, 1, 2], [0, 0, 1], [8, 5, 2], [1, 2, 1], [0, 9, 2], [0, 1, 1], [0, 8, 2]]",46,1.3699999999999998e-100
