position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,board_size,board_type,condition,time_rel_sec
1_8,wrong,289432,43dbc360,click,logs/10_easy_pruned_dec19,2,0.79,1.5136E+12,1.5136E+12,29,FALSE,4,10,easy,pruned,289.432
2_8,wrong,290396,43dbc360,click,logs/10_easy_pruned_dec19,1,0.964,1.5136E+12,1.5136E+12,30,FALSE,5,10,easy,pruned,290.396
1_1,wrong,317497,43dbc360,reset,logs/10_easy_pruned_dec19,1,24.346,1.5136E+12,1.5136E+12,31,TRUE,1,10,easy,pruned,317.497
9_4,validatedCorrect,1,44b696ef,,logs/10_easy_pruned_dec19,1,0.001,1.51228E+12,1.51228E+12,1,TRUE,1,10,easy,pruned,0.001
1_8,wrong,2,46c12352,,logs/10_easy_pruned_dec19,1,0.002,1.51193E+12,1.51193E+12,1,TRUE,1,10,easy,pruned,0.002
2_8,wrong,8559,46c12352,click,logs/10_easy_pruned_dec19,2,8.557,1.51193E+12,1.51193E+12,2,FALSE,2,10,easy,pruned,8.559
1_8,wrong,14370,46c12352,reset,logs/10_easy_pruned_dec19,1,1.506,1.51193E+12,1.51193E+12,3,TRUE,1,10,easy,pruned,14.37
1_9,wrong,15458,46c12352,click,logs/10_easy_pruned_dec19,2,1.088,1.51193E+12,1.51193E+12,4,FALSE,2,10,easy,pruned,15.458
2_8,wrong,29703,46c12352,click,logs/10_easy_pruned_dec19,1,14.245,1.51193E+12,1.51193E+12,5,FALSE,3,10,easy,pruned,29.703
4_8,wrong,42502,46c12352,click,logs/10_easy_pruned_dec19,2,12.799,1.51193E+12,1.51193E+12,6,FALSE,4,10,easy,pruned,42.502
2_8,wrong,77149,46c12352,reset,logs/10_easy_pruned_dec19,1,21.192,1.51193E+12,1.51193E+12,7,TRUE,1,10,easy,pruned,77.149
4_4,wrong,81709,46c12352,click,logs/10_easy_pruned_dec19,2,4.56,1.51193E+12,1.51193E+12,8,FALSE,2,10,easy,pruned,81.709
1_8,wrong,83901,46c12352,click,logs/10_easy_pruned_dec19,1,2.192,1.51193E+12,1.51193E+12,9,FALSE,3,10,easy,pruned,83.901
4_4,wrong,94915,46c12352,reset,logs/10_easy_pruned_dec19,1,5.056,1.51193E+12,1.51193E+12,10,TRUE,1,10,easy,pruned,94.915
4_7,wrong,100936,46c12352,click,logs/10_easy_pruned_dec19,2,6.021,1.51193E+12,1.51193E+12,11,FALSE,2,10,easy,pruned,100.936
5_3,wrong,106145,46c12352,click,logs/10_easy_pruned_dec19,1,5.209,1.51193E+12,1.51193E+12,12,FALSE,3,10,easy,pruned,106.145
6_2,wrong,114354,46c12352,click,logs/10_easy_pruned_dec19,2,8.209,1.51193E+12,1.51193E+12,13,FALSE,4,10,easy,pruned,114.354
1_9,wrong,134388,46c12352,reset,logs/10_easy_pruned_dec19,1,10.273,1.51193E+12,1.51193E+12,14,TRUE,1,10,easy,pruned,134.388
1_8,wrong,138398,46c12352,click,logs/10_easy_pruned_dec19,2,4.01,1.51193E+12,1.51193E+12,15,FALSE,2,10,easy,pruned,138.398
2_9,wrong,142000,46c12352,click,logs/10_easy_pruned_dec19,1,3.602,1.51193E+12,1.51193E+12,16,FALSE,3,10,easy,pruned,142
5_9,wrong,145706,46c12352,click,logs/10_easy_pruned_dec19,2,3.706,1.51193E+12,1.51193E+12,17,FALSE,4,10,easy,pruned,145.706
0_9,wrong,146908,46c12352,click,logs/10_easy_pruned_dec19,1,1.202,1.51193E+12,1.51193E+12,18,FALSE,5,10,easy,pruned,146.908
0_7,validatedCorrect,1,47dbc824,,logs/10_easy_pruned_dec19,1,0.001,1.51361E+12,1.51361E+12,1,TRUE,1,10,easy,pruned,0.001
5_5,validatedCorrect,15281,47dbc824,undo,logs/10_easy_pruned_dec19,1,13.107,1.51361E+12,1.51361E+12,2,TRUE,1,10,easy,pruned,15.281
5_6,validatedCorrect,22461,47dbc824,click,logs/10_easy_pruned_dec19,2,7.18,1.51361E+12,1.51361E+12,3,FALSE,2,10,easy,pruned,22.461
6_6,validatedCorrect,23771,47dbc824,click,logs/10_easy_pruned_dec19,1,1.31,1.51361E+12,1.51361E+12,4,FALSE,3,10,easy,pruned,23.771
4_4,validatedCorrect,26624,47dbc824,click,logs/10_easy_pruned_dec19,2,2.853,1.51361E+12,1.51361E+12,5,FALSE,4,10,easy,pruned,26.624
4_8,validatedCorrect,38356,47dbc824,undo,logs/10_easy_pruned_dec19,1,3.391,1.51361E+12,1.51361E+12,6,TRUE,1,10,easy,pruned,38.356
9_8,validatedCorrect,50304,47dbc824,undo,logs/10_easy_pruned_dec19,1,2.193,1.51361E+12,1.51361E+12,7,TRUE,1,10,easy,pruned,50.304
9_4,validatedCorrect,52140,47dbc824,click,logs/10_easy_pruned_dec19,2,1.836,1.51361E+12,1.51361E+12,8,FALSE,2,10,easy,pruned,52.14
9_3,validatedCorrect,53725,47dbc824,click,logs/10_easy_pruned_dec19,1,1.585,1.51361E+12,1.51361E+12,9,FALSE,3,10,easy,pruned,53.725
4_8,validatedCorrect,66072,47dbc824,undo,logs/10_easy_pruned_dec19,1,5.465,1.51361E+12,1.51361E+12,10,TRUE,1,10,easy,pruned,66.072
2_8,validatedCorrect,69483,47dbc824,click,logs/10_easy_pruned_dec19,2,3.411,1.51361E+12,1.51361E+12,11,FALSE,2,10,easy,pruned,69.483
5_5,validatedCorrect,72018,47dbc824,click,logs/10_easy_pruned_dec19,1,2.535,1.51361E+12,1.51361E+12,12,FALSE,3,10,easy,pruned,72.018
9_8,validatedCorrect,79019,47dbc824,click,logs/10_easy_pruned_dec19,2,7.001,1.51361E+12,1.51361E+12,13,FALSE,4,10,easy,pruned,79.019
9_9,validatedCorrect,80176,47dbc824,click,logs/10_easy_pruned_dec19,1,1.157,1.51361E+12,1.51361E+12,14,FALSE,5,10,easy,pruned,80.176
9_4,validatedCorrect,89941,47dbc824,undo,logs/10_easy_pruned_dec19,1,5.964,1.51361E+12,1.51361E+12,15,TRUE,1,10,easy,pruned,89.941
9_8,validatedCorrect,93591,47dbc824,click,logs/10_easy_pruned_dec19,2,3.65,1.51361E+12,1.51361E+12,16,FALSE,2,10,easy,pruned,93.591
9_9,validatedCorrect,94824,47dbc824,click,logs/10_easy_pruned_dec19,1,1.233,1.51361E+12,1.51361E+12,17,FALSE,3,10,easy,pruned,94.824
4_8,validatedCorrect,107900,47dbc824,click,logs/10_easy_pruned_dec19,2,13.076,1.51361E+12,1.51361E+12,18,FALSE,4,10,easy,pruned,107.9
9_4,validatedCorrect,189602,47dbc824,undo,logs/10_easy_pruned_dec19,1,74.075,1.51361E+12,1.51361E+12,19,TRUE,1,10,easy,pruned,189.602
9_8,validatedCorrect,359774,47dbc824,click,logs/10_easy_pruned_dec19,2,170.172,1.51361E+12,1.51361E+12,20,FALSE,2,10,easy,pruned,359.774
8_3,validatedCorrect,360890,47dbc824,click,logs/10_easy_pruned_dec19,1,1.116,1.51361E+12,1.51361E+12,21,FALSE,3,10,easy,pruned,360.89
9_9,validatedCorrect,362052,47dbc824,click,logs/10_easy_pruned_dec19,2,1.162,1.51361E+12,1.51361E+12,22,FALSE,4,10,easy,pruned,362.052
7_2,validatedCorrect,363769,47dbc824,click,logs/10_easy_pruned_dec19,1,1.717,1.51361E+12,1.51361E+12,23,FALSE,5,10,easy,pruned,363.769
9_9,validatedCorrect,382401,47dbc824,undo,logs/10_easy_pruned_dec19,2,8.375,1.51361E+12,1.51361E+12,24,FALSE,4,10,easy,pruned,382.401
9_9,validatedCorrect,389719,47dbc824,undo,logs/10_easy_pruned_dec19,1,1.142,1.51361E+12,1.51361E+12,25,FALSE,3,10,easy,pruned,389.719
1_9,wrong,3,4eb4f441,,logs/10_easy_pruned_dec19,1,0.003,1.51119E+12,1.51119E+12,1,TRUE,1,10,easy,pruned,0.003
1_8,wrong,9260,4eb4f441,click,logs/10_easy_pruned_dec19,2,9.257,1.51119E+12,1.51119E+12,2,FALSE,2,10,easy,pruned,9.26
2_9,wrong,11937,4eb4f441,click,logs/10_easy_pruned_dec19,1,2.677,1.51119E+12,1.51119E+12,3,FALSE,3,10,easy,pruned,11.937
0_9,wrong,14813,4eb4f441,click,logs/10_easy_pruned_dec19,2,2.876,1.51119E+12,1.51119E+12,4,FALSE,4,10,easy,pruned,14.813
5_9,wrong,18104,4eb4f441,click,logs/10_easy_pruned_dec19,1,3.291,1.51119E+12,1.51119E+12,5,FALSE,5,10,easy,pruned,18.104
1_8,validatedCorrect,43724,4ecfea32,,logs/10_easy_pruned_dec19,1,43.724,1.51191E+12,1.51191E+12,1,TRUE,1,10,easy,pruned,43.724
1_9,validatedCorrect,47620,4ecfea32,click,logs/10_easy_pruned_dec19,2,3.896,1.51191E+12,1.51191E+12,2,FALSE,2,10,easy,pruned,47.62
0_9,validatedCorrect,48472,4ecfea32,click,logs/10_easy_pruned_dec19,1,0.852,1.51191E+12,1.51191E+12,3,FALSE,3,10,easy,pruned,48.472
1_8,validatedCorrect,129742,4ecfea32,undo,logs/10_easy_pruned_dec19,1,52.876,1.51191E+12,1.51191E+12,4,TRUE,1,10,easy,pruned,129.742
1_9,validatedCorrect,130692,4ecfea32,click,logs/10_easy_pruned_dec19,2,0.95,1.51191E+12,1.51191E+12,5,FALSE,2,10,easy,pruned,130.692
4_7,validatedCorrect,154408,4ecfea32,reset,logs/10_easy_pruned_dec19,1,19.394,1.51191E+12,1.51191E+12,6,TRUE,1,10,easy,pruned,154.408
4_8,validatedCorrect,154849,4ecfea32,click,logs/10_easy_pruned_dec19,2,0.441,1.51191E+12,1.51191E+12,7,FALSE,2,10,easy,pruned,154.849
5_6,validatedCorrect,157145,4ecfea32,click,logs/10_easy_pruned_dec19,1,2.296,1.51191E+12,1.51191E+12,8,FALSE,3,10,easy,pruned,157.145
2_8,validatedCorrect,158711,4ecfea32,click,logs/10_easy_pruned_dec19,2,1.566,1.51191E+12,1.51191E+12,9,FALSE,4,10,easy,pruned,158.711
6_5,validatedCorrect,162804,4ecfea32,click,logs/10_easy_pruned_dec19,1,4.093,1.51191E+12,1.51191E+12,10,FALSE,5,10,easy,pruned,162.804
2_9,validatedCorrect,166051,4ecfea32,click,logs/10_easy_pruned_dec19,2,3.247,1.51191E+12,1.51191E+12,11,FALSE,6,10,easy,pruned,166.051
7_4,validatedCorrect,173573,4ecfea32,click,logs/10_easy_pruned_dec19,1,7.522,1.51191E+12,1.51191E+12,12,FALSE,7,10,easy,pruned,173.573
1_8,validatedCorrect,193133,4ecfea32,reset,logs/10_easy_pruned_dec19,1,14.279,1.51191E+12,1.51191E+12,13,TRUE,1,10,easy,pruned,193.133
1_9,validatedCorrect,202496,4ecfea32,click,logs/10_easy_pruned_dec19,2,9.363,1.51191E+12,1.51191E+12,14,FALSE,2,10,easy,pruned,202.496
2_8,validatedCorrect,203747,4ecfea32,click,logs/10_easy_pruned_dec19,1,1.251,1.51191E+12,1.51191E+12,15,FALSE,3,10,easy,pruned,203.747
2_9,validatedCorrect,207292,4ecfea32,click,logs/10_easy_pruned_dec19,2,3.545,1.51191E+12,1.51191E+12,16,FALSE,4,10,easy,pruned,207.292
4_8,validatedCorrect,213427,4ecfea32,click,logs/10_easy_pruned_dec19,1,6.135,1.51191E+12,1.51191E+12,17,FALSE,5,10,easy,pruned,213.427
6_2,validatedCorrect,227088,4ecfea32,undo,logs/10_easy_pruned_dec19,1,8.888,1.51191E+12,1.51191E+12,18,TRUE,1,10,easy,pruned,227.088
6_3,validatedCorrect,227854,4ecfea32,click,logs/10_easy_pruned_dec19,2,0.766,1.51191E+12,1.51191E+12,19,FALSE,2,10,easy,pruned,227.854
4_4,validatedCorrect,233132,4ecfea32,click,logs/10_easy_pruned_dec19,1,5.278,1.51191E+12,1.51191E+12,20,FALSE,3,10,easy,pruned,233.132
5_3,validatedCorrect,236504,4ecfea32,click,logs/10_easy_pruned_dec19,2,3.372,1.51191E+12,1.51191E+12,21,FALSE,4,10,easy,pruned,236.504
4_7,validatedCorrect,247030,4ecfea32,reset,logs/10_easy_pruned_dec19,1,5.611,1.51191E+12,1.51191E+12,22,TRUE,1,10,easy,pruned,247.03
2_9,validatedCorrect,248651,4ecfea32,click,logs/10_easy_pruned_dec19,2,1.621,1.51191E+12,1.51191E+12,23,FALSE,2,10,easy,pruned,248.651
5_6,validatedCorrect,249853,4ecfea32,click,logs/10_easy_pruned_dec19,1,1.202,1.51191E+12,1.51191E+12,24,FALSE,3,10,easy,pruned,249.853
8_5,validatedCorrect,303103,4ecfea32,reset,logs/10_easy_pruned_dec19,1,48.523,1.51191E+12,1.51191E+12,25,TRUE,1,10,easy,pruned,303.103
8_7,validatedCorrect,304069,4ecfea32,click,logs/10_easy_pruned_dec19,2,0.966,1.51191E+12,1.51191E+12,26,FALSE,2,10,easy,pruned,304.069
9_4,validatedCorrect,305799,4ecfea32,click,logs/10_easy_pruned_dec19,1,1.73,1.51191E+12,1.51191E+12,27,FALSE,3,10,easy,pruned,305.799
6_7,validatedCorrect,307362,4ecfea32,click,logs/10_easy_pruned_dec19,2,1.563,1.51191E+12,1.51191E+12,28,FALSE,4,10,easy,pruned,307.362
7_5,validatedCorrect,319593,4ecfea32,reset,logs/10_easy_pruned_dec19,1,4.859,1.51191E+12,1.51191E+12,29,TRUE,1,10,easy,pruned,319.593
7_7,validatedCorrect,321359,4ecfea32,click,logs/10_easy_pruned_dec19,2,1.766,1.51191E+12,1.51191E+12,30,FALSE,2,10,easy,pruned,321.359
7_3,validatedCorrect,321958,4ecfea32,click,logs/10_easy_pruned_dec19,1,0.599,1.51191E+12,1.51191E+12,31,FALSE,3,10,easy,pruned,321.958
7_4,validatedCorrect,323173,4ecfea32,click,logs/10_easy_pruned_dec19,2,1.215,1.51191E+12,1.51191E+12,32,FALSE,4,10,easy,pruned,323.173
4_4,validatedCorrect,328015,4ecfea32,reset,logs/10_easy_pruned_dec19,1,1.658,1.51191E+12,1.51191E+12,33,TRUE,1,10,easy,pruned,328.015
5_3,validatedCorrect,330799,4ecfea32,click,logs/10_easy_pruned_dec19,2,2.784,1.51191E+12,1.51191E+12,34,FALSE,2,10,easy,pruned,330.799
4_2,validatedCorrect,334424,4ecfea32,click,logs/10_easy_pruned_dec19,1,3.625,1.51191E+12,1.51191E+12,35,FALSE,3,10,easy,pruned,334.424
4_1,validatedCorrect,336998,4ecfea32,click,logs/10_easy_pruned_dec19,2,2.574,1.51191E+12,1.51191E+12,36,FALSE,4,10,easy,pruned,336.998
5_2,validatedCorrect,339792,4ecfea32,click,logs/10_easy_pruned_dec19,1,2.794,1.51191E+12,1.51191E+12,37,FALSE,5,10,easy,pruned,339.792
2_8,validatedCorrect,354258,4ecfea32,reset,logs/10_easy_pruned_dec19,1,11.57,1.51191E+12,1.51191E+12,38,TRUE,1,10,easy,pruned,354.258
4_8,validatedCorrect,361841,4ecfea32,click,logs/10_easy_pruned_dec19,2,7.583,1.51191E+12,1.51191E+12,39,FALSE,2,10,easy,pruned,361.841
1_8,validatedCorrect,362821,4ecfea32,click,logs/10_easy_pruned_dec19,1,0.98,1.51191E+12,1.51191E+12,40,FALSE,3,10,easy,pruned,362.821
1_9,validatedCorrect,369968,4ecfea32,click,logs/10_easy_pruned_dec19,2,7.147,1.51191E+12,1.51191E+12,41,FALSE,4,10,easy,pruned,369.968
0_8,validatedCorrect,374649,4ecfea32,click,logs/10_easy_pruned_dec19,1,4.681,1.51191E+12,1.51191E+12,42,FALSE,5,10,easy,pruned,374.649
4_7,validatedCorrect,384114,4ecfea32,reset,logs/10_easy_pruned_dec19,1,2.111,1.51191E+12,1.51191E+12,43,TRUE,1,10,easy,pruned,384.114
2_9,validatedCorrect,387704,4ecfea32,click,logs/10_easy_pruned_dec19,2,3.59,1.51191E+12,1.51191E+12,44,FALSE,2,10,easy,pruned,387.704
2_8,validatedCorrect,389835,4ecfea32,click,logs/10_easy_pruned_dec19,1,2.131,1.51191E+12,1.51191E+12,45,FALSE,3,10,easy,pruned,389.835
1_8,validatedCorrect,395114,4ecfea32,click,logs/10_easy_pruned_dec19,2,5.279,1.51191E+12,1.51191E+12,46,FALSE,4,10,easy,pruned,395.114
4_4,validatedCorrect,423904,4ecfea32,reset,logs/10_easy_pruned_dec19,1,23.989,1.51191E+12,1.51191E+12,47,TRUE,1,10,easy,pruned,423.904
1_8,validatedCorrect,429782,4ecfea32,click,logs/10_easy_pruned_dec19,2,5.878,1.51191E+12,1.51191E+12,48,FALSE,2,10,easy,pruned,429.782
1_9,validatedCorrect,431442,4ecfea32,click,logs/10_easy_pruned_dec19,1,1.66,1.51191E+12,1.51191E+12,49,FALSE,3,10,easy,pruned,431.442
2_8,validatedCorrect,440165,4ecfea32,undo,logs/10_easy_pruned_dec19,1,5.702,1.51191E+12,1.51191E+12,50,FALSE,3,10,easy,pruned,440.165
1_8,validatedCorrect,448835,4ecfea32,reset,logs/10_easy_pruned_dec19,1,5.448,1.51191E+12,1.51191E+12,51,TRUE,1,10,easy,pruned,448.835
1_9,validatedCorrect,451557,4ecfea32,click,logs/10_easy_pruned_dec19,2,2.722,1.51191E+12,1.51191E+12,52,FALSE,2,10,easy,pruned,451.557
0_9,validatedCorrect,454952,4ecfea32,click,logs/10_easy_pruned_dec19,1,3.395,1.51191E+12,1.51191E+12,53,FALSE,3,10,easy,pruned,454.952
1_8,validatedCorrect,482635,4ecfea32,reset,logs/10_easy_pruned_dec19,1,7.37,1.51191E+12,1.51191E+12,54,TRUE,1,10,easy,pruned,482.635
4_4,validatedCorrect,485451,4ecfea32,click,logs/10_easy_pruned_dec19,2,2.816,1.51191E+12,1.51191E+12,55,FALSE,2,10,easy,pruned,485.451
5_4,validatedCorrect,488968,4ecfea32,click,logs/10_easy_pruned_dec19,1,3.517,1.51191E+12,1.51191E+12,56,FALSE,3,10,easy,pruned,488.968
1_9,validatedCorrect,493094,4ecfea32,click,logs/10_easy_pruned_dec19,2,4.126,1.51191E+12,1.51191E+12,57,FALSE,4,10,easy,pruned,493.094
6_5,validatedCorrect,505722,4ecfea32,click,logs/10_easy_pruned_dec19,1,12.628,1.51191E+12,1.51191E+12,58,FALSE,5,10,easy,pruned,505.722
8_7,validatedCorrect,508494,4ecfea32,click,logs/10_easy_pruned_dec19,2,2.772,1.51191E+12,1.51191E+12,59,FALSE,6,10,easy,pruned,508.494
3_2,validatedCorrect,509810,4ecfea32,click,logs/10_easy_pruned_dec19,1,1.316,1.51191E+12,1.51191E+12,60,FALSE,7,10,easy,pruned,509.81
5_4,validatedCorrect,522943,4ecfea32,undo,logs/10_easy_pruned_dec19,1,2.983,1.51191E+12,1.51191E+12,61,FALSE,3,10,easy,pruned,522.943
4_7,validatedCorrect,532285,4ecfea32,click,logs/10_easy_pruned_dec19,2,9.342,1.51191E+12,1.51191E+12,62,FALSE,4,10,easy,pruned,532.285
4_8,validatedCorrect,538175,4ecfea32,click,logs/10_easy_pruned_dec19,1,5.89,1.51191E+12,1.51191E+12,63,FALSE,5,10,easy,pruned,538.175
1_9,validatedCorrect,552011,4ecfea32,undo,logs/10_easy_pruned_dec19,1,4.454,1.51191E+12,1.51191E+12,64,FALSE,5,10,easy,pruned,552.011
5_9,wrong,3,4fb692a0,,logs/10_easy_pruned_dec19,1,0.003,1.51228E+12,1.51228E+12,1,TRUE,1,10,easy,pruned,0.003
2_8,wrong,1331,4fb692a0,click,logs/10_easy_pruned_dec19,2,1.328,1.51228E+12,1.51228E+12,2,FALSE,2,10,easy,pruned,1.331
1_9,wrong,2731,4fb692a0,click,logs/10_easy_pruned_dec19,1,1.4,1.51228E+12,1.51228E+12,3,FALSE,3,10,easy,pruned,2.731
1_8,wrong,5191,4fb692a0,click,logs/10_easy_pruned_dec19,2,2.46,1.51228E+12,1.51228E+12,4,FALSE,4,10,easy,pruned,5.191
2_9,wrong,6533,4fb692a0,click,logs/10_easy_pruned_dec19,1,1.342,1.51228E+12,1.51228E+12,5,FALSE,5,10,easy,pruned,6.533
6_2,wrong,1,5aebf3c2,,logs/10_easy_pruned_dec19,1,0.001,1.51362E+12,1.51362E+12,1,TRUE,1,10,easy,pruned,0.001
6_3,wrong,4041,5aebf3c2,click,logs/10_easy_pruned_dec19,2,4.04,1.51362E+12,1.51362E+12,2,FALSE,2,10,easy,pruned,4.041
5_2,wrong,7539,5aebf3c2,click,logs/10_easy_pruned_dec19,1,3.498,1.51362E+12,1.51362E+12,3,FALSE,3,10,easy,pruned,7.539
5_3,wrong,8956,5aebf3c2,click,logs/10_easy_pruned_dec19,2,1.417,1.51362E+12,1.51362E+12,4,FALSE,4,10,easy,pruned,8.956
4_2,wrong,14099,5aebf3c2,click,logs/10_easy_pruned_dec19,1,5.143,1.51362E+12,1.51362E+12,5,FALSE,5,10,easy,pruned,14.099
3_2,wrong,17771,5aebf3c2,click,logs/10_easy_pruned_dec19,2,3.672,1.51362E+12,1.51362E+12,6,FALSE,6,10,easy,pruned,17.771
7_2,wrong,21300,5aebf3c2,click,logs/10_easy_pruned_dec19,1,3.529,1.51362E+12,1.51362E+12,7,FALSE,7,10,easy,pruned,21.3
8_2,wrong,24692,5aebf3c2,click,logs/10_easy_pruned_dec19,2,3.392,1.51362E+12,1.51362E+12,8,FALSE,8,10,easy,pruned,24.692
8_3,wrong,27572,5aebf3c2,click,logs/10_easy_pruned_dec19,1,2.88,1.51362E+12,1.51362E+12,9,FALSE,9,10,easy,pruned,27.572
9_4,wrong,28988,5aebf3c2,click,logs/10_easy_pruned_dec19,2,1.416,1.51362E+12,1.51362E+12,10,FALSE,10,10,easy,pruned,28.988
9_8,wrong,34404,5aebf3c2,click,logs/10_easy_pruned_dec19,1,5.416,1.51362E+12,1.51362E+12,11,FALSE,11,10,easy,pruned,34.404
4_4,wrong,38263,5aebf3c2,click,logs/10_easy_pruned_dec19,2,3.859,1.51362E+12,1.51362E+12,12,FALSE,12,10,easy,pruned,38.263
5_4,wrong,40749,5aebf3c2,click,logs/10_easy_pruned_dec19,1,2.486,1.51362E+12,1.51362E+12,13,FALSE,13,10,easy,pruned,40.749
9_3,wrong,48533,5aebf3c2,click,logs/10_easy_pruned_dec19,2,7.784,1.51362E+12,1.51362E+12,14,FALSE,14,10,easy,pruned,48.533
5_4,wrong,85771,5aebf3c2,reset,logs/10_easy_pruned_dec19,1,13.613,1.51362E+12,1.51362E+12,15,TRUE,1,10,easy,pruned,85.771
7_2,wrong,91803,5aebf3c2,click,logs/10_easy_pruned_dec19,2,6.032,1.51362E+12,1.51362E+12,16,FALSE,2,10,easy,pruned,91.803
6_5,wrong,93539,5aebf3c2,click,logs/10_easy_pruned_dec19,1,1.736,1.51362E+12,1.51362E+12,17,FALSE,3,10,easy,pruned,93.539
7_3,wrong,97044,5aebf3c2,click,logs/10_easy_pruned_dec19,2,3.505,1.51362E+12,1.51362E+12,18,FALSE,4,10,easy,pruned,97.044
8_7,wrong,98195,5aebf3c2,click,logs/10_easy_pruned_dec19,1,1.151,1.51362E+12,1.51362E+12,19,FALSE,5,10,easy,pruned,98.195
6_3,wrong,1,76bfdf0b,,logs/10_easy_pruned_dec19,1,0.001,1.51191E+12,1.51191E+12,1,TRUE,1,10,easy,pruned,0.001
5_3,wrong,6447,76bfdf0b,click,logs/10_easy_pruned_dec19,2,6.446,1.51191E+12,1.51191E+12,2,FALSE,2,10,easy,pruned,6.447
6_2,wrong,9332,76bfdf0b,click,logs/10_easy_pruned_dec19,1,2.885,1.51191E+12,1.51191E+12,3,FALSE,3,10,easy,pruned,9.332
6_3,wrong,38762,76bfdf0b,undo,logs/10_easy_pruned_dec19,1,8.777,1.51191E+12,1.51191E+12,4,TRUE,1,10,easy,pruned,38.762
6_2,wrong,46282,76bfdf0b,click,logs/10_easy_pruned_dec19,2,7.52,1.51191E+12,1.51191E+12,5,FALSE,2,10,easy,pruned,46.282
6_5,wrong,96076,76bfdf0b,undo,logs/10_easy_pruned_dec19,1,29.786,1.51191E+12,1.51191E+12,6,TRUE,1,10,easy,pruned,96.076
5_4,wrong,103140,76bfdf0b,click,logs/10_easy_pruned_dec19,2,7.064,1.51191E+12,1.51191E+12,7,FALSE,2,10,easy,pruned,103.14
5_3,wrong,108681,76bfdf0b,click,logs/10_easy_pruned_dec19,1,5.541,1.51191E+12,1.51191E+12,8,FALSE,3,10,easy,pruned,108.681
6_3,wrong,116631,76bfdf0b,undo,logs/10_easy_pruned_dec19,1,4.127,1.51191E+12,1.51191E+12,9,FALSE,3,10,easy,pruned,116.631
6_4,wrong,153247,76bfdf0b,undo,logs/10_easy_pruned_dec19,1,21.993,1.51191E+12,1.51191E+12,10,TRUE,1,10,easy,pruned,153.247
7_5,wrong,157192,76bfdf0b,click,logs/10_easy_pruned_dec19,2,3.945,1.51191E+12,1.51191E+12,11,FALSE,2,10,easy,pruned,157.192
6_5,wrong,170666,76bfdf0b,click,logs/10_easy_pruned_dec19,1,13.474,1.51191E+12,1.51191E+12,12,FALSE,3,10,easy,pruned,170.666
5_4,wrong,181798,76bfdf0b,click,logs/10_easy_pruned_dec19,2,11.132,1.51191E+12,1.51191E+12,13,FALSE,4,10,easy,pruned,181.798
6_3,wrong,186918,76bfdf0b,click,logs/10_easy_pruned_dec19,1,5.12,1.51191E+12,1.51191E+12,14,FALSE,5,10,easy,pruned,186.918
6_2,wrong,189680,76bfdf0b,click,logs/10_easy_pruned_dec19,2,2.762,1.51191E+12,1.51191E+12,15,FALSE,6,10,easy,pruned,189.68
7_3,wrong,242599,76bfdf0b,undo,logs/10_easy_pruned_dec19,1,16.713,1.51191E+12,1.51191E+12,16,TRUE,1,10,easy,pruned,242.599
8_5,wrong,277133,76bfdf0b,undo,logs/10_easy_pruned_dec19,1,11.757,1.51191E+12,1.51191E+12,17,TRUE,1,10,easy,pruned,277.133
9_4,wrong,280958,76bfdf0b,click,logs/10_easy_pruned_dec19,2,3.825,1.51191E+12,1.51191E+12,18,FALSE,2,10,easy,pruned,280.958
7_5,wrong,310858,76bfdf0b,undo,logs/10_easy_pruned_dec19,1,19.719,1.51191E+12,1.51191E+12,19,TRUE,1,10,easy,pruned,310.858
7_4,wrong,317645,76bfdf0b,click,logs/10_easy_pruned_dec19,2,6.787,1.51191E+12,1.51191E+12,20,FALSE,2,10,easy,pruned,317.645
6_3,wrong,324871,76bfdf0b,click,logs/10_easy_pruned_dec19,1,7.226,1.51191E+12,1.51191E+12,21,FALSE,3,10,easy,pruned,324.871
6_2,wrong,328037,76bfdf0b,click,logs/10_easy_pruned_dec19,2,3.166,1.51191E+12,1.51191E+12,22,FALSE,4,10,easy,pruned,328.037
6_4,wrong,335823,76bfdf0b,click,logs/10_easy_pruned_dec19,1,7.786,1.51191E+12,1.51191E+12,23,FALSE,5,10,easy,pruned,335.823
5_3,wrong,343705,76bfdf0b,click,logs/10_easy_pruned_dec19,2,7.882,1.51191E+12,1.51191E+12,24,FALSE,6,10,easy,pruned,343.705
6_7,wrong,374015,76bfdf0b,reset,logs/10_easy_pruned_dec19,1,12.647,1.51191E+12,1.51191E+12,25,TRUE,1,10,easy,pruned,374.015
5_8,wrong,384213,76bfdf0b,undo,logs/10_easy_pruned_dec19,1,1.939,1.51191E+12,1.51191E+12,26,TRUE,1,10,easy,pruned,384.213
6_7,wrong,387751,76bfdf0b,click,logs/10_easy_pruned_dec19,2,3.538,1.51191E+12,1.51191E+12,27,FALSE,2,10,easy,pruned,387.751
5_4,wrong,404897,76bfdf0b,click,logs/10_easy_pruned_dec19,1,17.146,1.51191E+12,1.51191E+12,28,FALSE,3,10,easy,pruned,404.897
6_5,wrong,406603,76bfdf0b,click,logs/10_easy_pruned_dec19,2,1.706,1.51191E+12,1.51191E+12,29,FALSE,4,10,easy,pruned,406.603
