,userid,win_score,Unnamed: 0,board_size,blocking_score,Density,Linear,Non-linear,Interaction,Forcing,interaction_blind,blocking_blind
196,1cdbeb89,2250,28483,10,160,-3.020424886,-3.589059119,-3.323601453,-2.565173188,-3.835066281,-2.703950654,-4.122169117
197,1cdbeb89,2500,31198,10,160,-3.020424886,-3.589059119,-3.323601453,-2.565173188,-3.835066281,-2.703950654,-4.122169117
198,1dac01e7,25,1490.5,6,50.33333333,-2.901291598,-1.830982841,-1.667013879,-1.526489302,-1.255204402,-1.42761731,-1.211786243
199,1dac01e7,250,4748.5,6,50.33333333,-2.983599163,-1.901145678,-1.742827486,-1.722259308,-1.326498107,-1.619888227,-1.318212234
200,1dac01e7,500,8006.5,6,50.33333333,-3.009098882,-1.925765772,-1.767895404,-1.794705479,-1.38391237,-1.692153554,-1.373555863
201,1dac01e7,750,11264.5,6,50.33333333,-3.024058463,-1.940425576,-1.782709019,-1.838188844,-1.421366113,-1.735578048,-1.410023282
202,1dac01e7,1000,14522.5,6,50.33333333,-3.034684498,-1.950900455,-1.793261685,-1.869360548,-1.449273762,-1.766720618,-1.437347852
203,1dac01e7,1250,17509,6,160,-3.04293175,-1.959056602,-1.801464789,-1.893675621,-1.343648351,-1.791018311,-1.397685665
204,1dac01e7,1500,20224,6,160,-3.049672846,-1.96573679,-1.808176401,-1.913613258,-1.359632018,-1.810944406,-1.413059174
205,1dac01e7,1750,22939,6,160,-3.055373875,-1.971394228,-1.813856345,-1.93051172,-1.373600453,-1.827834645,-1.426551019
206,1dac01e7,2000,25654,6,160,-3.060313289,-1.976300903,-1.818779932,-1.94517617,-1.386005822,-1.842492939,-1.438573716
207,1dac01e7,2250,28369,6,160,-3.064670807,-1.980632928,-1.82312513,-1.958128912,-1.397163244,-1.855440901,-1.449417047
208,1dac01e7,2500,31084,6,160,-3.068569194,-1.984510905,-1.827013657,-1.969728103,-1.407301153,-1.867036273,-1.459292494
209,1de715c7,25,1706.5,6,50.33333333,-1.797070274,-4.891836784,-4.582972442,-4.953015547,-4.207617018,-4.776713244,-4.095011353
210,1de715c7,250,4964.5,6,50.33333333,-1.771326425,-4.815998791,-4.541420212,-4.86408939,-4.116828379,-4.751399889,-4.080456602
211,1de715c7,500,8222.5,6,50.33333333,-1.76979423,-4.810808687,-4.538837844,-4.857769307,-4.110508296,-4.749895073,-4.078951786
212,1de715c7,750,11480.5,6,50.33333333,-1.769280878,-4.809048285,-4.537969591,-4.855617438,-4.108356427,-4.749390941,-4.078447654
213,1de715c7,1000,14738.5,6,50.33333333,-1.769023707,-4.808162239,-4.537534047,-4.854532758,-4.107271747,-4.749138397,-4.07819511
214,1de715c7,1250,17725,6,160,-1.768869246,-4.80762872,-4.537272265,-4.853879116,-3.984638286,-4.748986718,-3.977473687
215,1de715c7,1500,20440,6,160,-1.768766205,-4.807272249,-4.537097553,-4.853442164,-3.984201335,-4.748885535,-3.977372504
216,1de715c7,1750,23155,6,160,-1.768692573,-4.807017238,-4.536972665,-4.85312947,-3.983888641,-4.748813229,-3.977300198
217,1de715c7,2000,25870,6,160,-1.76863733,-4.806825765,-4.536878948,-4.852894629,-3.983653799,-4.748758983,-3.977245952
218,1de715c7,2250,28585,6,160,-1.768594353,-4.806676715,-4.536806026,-4.852711783,-3.983470954,-4.748716782,-3.977203751
219,1de715c7,2500,31300,6,160,-1.768559965,-4.806557396,-4.53674767,-4.852565386,-3.983324557,-4.748683014,-3.977169983
220,1de74153,25,1745.5,10,50.33333333,-3.956173764,-4.587432569,-4.715175323,-4.805500959,-4.811913781,-5.53726467,-5.514656228
221,1de74153,250,5003.5,10,50.33333333,-5.366624368,-5.419856776,-5.721155516,-5.668402216,-5.464366647,-6.193104365,-6.090083042
222,1de74153,500,8261.5,10,50.33333333,-5.825793604,-5.758654168,-6.082196746,-6.031615129,-5.744374233,-6.449455853,-6.311380464
223,1de74153,750,11519.5,10,50.33333333,-6.096725106,-5.96626394,-6.298133453,-6.254756754,-5.933022637,-6.605550332,-6.452673461
224,1de74153,1000,14777.5,10,50.33333333,-6.289613832,-6.116484275,-6.452720989,-6.416339793,-6.075570298,-6.718167596,-6.557025993
225,1de74153,1250,17764,10,160,-6.439508623,-6.234290183,-6.573217589,-6.543101377,-6.072164257,-6.815344676,-6.605480645
226,1de74153,1500,20479,10,160,-6.562125345,-6.331224728,-6.67197657,-6.647425643,-6.153130618,-6.887811879,-6.667877188
227,1de74153,1750,23194,10,160,-6.665880148,-6.413584972,-6.75565543,-6.736075666,-6.224362808,-6.949335384,-6.721848369
228,1de74153,2000,25909,10,160,-6.755809806,-6.485187387,-6.828255432,-6.813152908,-6.287940971,-7.002791607,-6.769424317
229,1de74153,2250,28624,10,160,-6.835169206,-6.548521093,-6.892370226,-6.881333432,-6.345346809,-7.050053356,-6.811974496
230,1de74153,2500,31339,10,160,-6.906183892,-6.605300039,-6.949777353,-6.942460435,-6.397671301,-7.092408506,-6.850467975
231,1debf4d1,25,1827.5,10,50.33333333,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.378777492,-2.000267783,-2.272426389
232,1debf4d1,250,5085.5,10,50.33333333,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.711154322,-2.000267783,-2.630904369
233,1debf4d1,500,8343.5,10,50.33333333,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.711154322,-2.000267783,-2.630904369
234,1debf4d1,750,11601.5,10,50.33333333,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.711154322,-2.000267783,-2.630904369
235,1debf4d1,1000,14859.5,10,50.33333333,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.711154322,-2.000267783,-2.630904369
236,1debf4d1,1250,17846,10,160,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.455042277,-2.000267783,-3.419643619
237,1debf4d1,1500,20561,10,160,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.455042277,-2.000267783,-3.419643619
238,1debf4d1,1750,23276,10,160,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.455042277,-2.000267783,-3.419643619
239,1debf4d1,2000,25991,10,160,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.455042277,-2.000267783,-3.419643619
240,1debf4d1,2250,28706,10,160,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.455042277,-2.000267783,-3.419643619
241,1debf4d1,2500,31421,10,160,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.455042277,-2.000267783,-3.419643619
242,1df6940e,25,1605.5,10,50.33333333,-3.360319517,-2.3000212,-1.942934682,-1.493558702,-1.443869716,-1.413067475,-1.369241616
243,1df6940e,250,4863.5,10,50.33333333,-3.32359611,-2.144457912,-1.85314742,-1.218672537,-1.027906639,-1.170969955,-0.992466953
244,1df6940e,500,8121.5,10,50.33333333,-3.321151648,-2.123788221,-1.845192757,-1.186976426,-0.979636235,-1.143928045,-0.947668871
245,1df6940e,750,11379.5,10,50.33333333,-3.320324729,-2.115945418,-1.842409409,-1.175316387,-0.960716735,-1.134125246,-0.930278392
246,1df6940e,1000,14637.5,10,50.33333333,-3.319908949,-2.111806153,-1.840991144,-1.169247745,-0.950565669,-1.12905571,-0.920990311
247,1df6940e,1250,17624,10,160,-3.319658733,-2.109246495,-1.840131414,-1.165525071,-0.833753717,-1.125957159,-0.818072846
248,1df6940e,1500,20339,10,160,-3.319491609,-2.107506699,-1.839554542,-1.163008047,-0.825951523,-1.123867028,-0.810586457
249,1df6940e,1750,23054,10,160,-3.31937208,-2.106247095,-1.83914065,-1.161192485,-0.820197866,-1.122361866,-0.805072035
250,1df6940e,2000,25769,10,160,-3.319282349,-2.105292931,-1.838829215,-1.159820972,-0.815777827,-1.121226219,-0.800839529
251,1df6940e,2250,28484,10,160,-3.319212508,-2.104545098,-1.838586383,-1.158748333,-0.812275059,-1.12033888,-0.797487735
252,1df6940e,2500,31199,10,160,-3.319156604,-2.103943185,-1.838391735,-1.157886462,-0.809430437,-1.11962643,-0.794767278
253,1eebf908,25,1746.5,10,50.33333333,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-2.076759531,-3.052459476,-1.957791524
254,1eebf908,250,5004.5,10,50.33333333,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.889756977,-3.052459476,-1.805676525
255,1eebf908,500,8262.5,10,50.33333333,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.889756977,-3.052459476,-1.805676525
256,1eebf908,750,11520.5,10,50.33333333,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.889756977,-3.052459476,-1.805676525
257,1eebf908,1000,14778.5,10,50.33333333,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.889756977,-3.052459476,-1.805676525
258,1eebf908,1250,17765,10,160,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.4938531,-3.052459476,-1.469988525
259,1eebf908,1500,20480,10,160,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.4938531,-3.052459476,-1.469988525
260,1eebf908,1750,23195,10,160,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.4938531,-3.052459476,-1.469988525
261,1eebf908,2000,25910,10,160,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.4938531,-3.052459476,-1.469988525
262,1eebf908,2250,28625,10,160,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.4938531,-3.052459476,-1.469988525
263,1eebf908,2500,31340,10,160,-3.314186005,-4.404277244,-3.58035738,-3.271060324,-1.4938531,-3.052459476,-1.469988525
264,1fdbc072,25,1707.5,6,50.33333333,-2.03129407,-2.782638584,-2.596866787,-2.304157817,-2.44734654,-2.15950051,-2.382564397
265,1fdbc072,250,4965.5,6,50.33333333,-2.005550221,-2.698184139,-2.539490951,-2.25375974,-2.295894727,-2.145983378,-2.265194934
266,1fdbc072,500,8223.5,6,50.33333333,-2.004018025,-2.692259196,-2.535764638,-2.250549855,-2.276791886,-2.145204955,-2.247981198
267,1fdbc072,750,11481.5,6,50.33333333,-2.003504674,-2.690244556,-2.534506944,-2.249468343,-2.269868448,-2.144944806,-2.241763614
268,1fdbc072,1000,14739.5,6,50.33333333,-2.003247503,-2.689229575,-2.533875119,-2.248925386,-2.266286585,-2.144814604,-2.238551772
269,1fdbc072,1250,17726,6,160,-2.003093042,-2.688618104,-2.533495063,-2.248598902,-2.28256097,-2.144736443,-2.276538835
270,1fdbc072,1500,20441,6,160,-2.002990001,-2.688209416,-2.533241291,-2.24838095,-2.278578566,-2.144684318,-2.272689512
271,1fdbc072,1750,23156,6,160,-2.002916368,-2.687916984,-2.533059828,-2.248225125,-2.275683495,-2.144647078,-2.269892751
272,1fdbc072,2000,25871,6,160,-2.002861126,-2.687697379,-2.532923623,-2.248108176,-2.27348369,-2.144619143,-2.267768537
273,1fdbc072,2250,28586,6,160,-2.002818149,-2.687526408,-2.532817621,-2.248017168,-2.271755432,-2.144597413,-2.266100215
274,1fdbc072,2500,31301,6,160,-2.002783761,-2.687389526,-2.532732779,-2.247944332,-2.270361724,-2.144580028,-2.264755193
275,1feffe13,25,1866.5,10,50.33333333,-5.314382283,-2.255617629,-1.917497176,-1.176582443,-1.398083659,-1.075240162,-1.327128295
276,1feffe13,250,5124.5,10,50.33333333,-5.314382283,-2.255617629,-1.917497176,-0.673235626,-0.767088257,-0.60730548,-0.730432198
277,1feffe13,500,8382.5,10,50.33333333,-5.314382283,-2.255617629,-1.917497176,-0.615203735,-0.662659271,-0.557384165,-0.630451442
278,1feffe13,750,11640.5,10,50.33333333,-5.314382283,-2.255617629,-1.917497176,-0.593374367,-0.618251649,-0.538931602,-0.588238734
279,1feffe13,1000,14898.5,10,50.33333333,-5.314382283,-2.255617629,-1.917497176,-0.581899085,-0.593348574,-0.529307564,-0.564656303
280,1feffe13,1250,17885,10,160,-5.314382283,-2.255617629,-1.917497176,-0.574819377,-0.634393517,-0.523396877,-0.622157354
281,1feffe13,1500,20600,10,160,-5.314382283,-2.255617629,-1.917497176,-0.570014629,-0.61285518,-0.519397377,-0.60101371
282,1feffe13,1750,23315,10,160,-5.314382283,-2.255617629,-1.917497176,-0.566539764,-0.596561937,-0.516510923,-0.585035573
283,1feffe13,2000,26030,10,160,-5.314382283,-2.255617629,-1.917497176,-0.563909634,-0.583790856,-0.51432956,-0.572521915
284,1feffe13,2250,28745,10,160,-5.314382283,-2.255617629,-1.917497176,-0.561849533,-0.573503777,-0.51262302,-0.562449107
285,1feffe13,2500,31460,10,160,-5.314382283,-2.255617629,-1.917497176,-0.560192236,-0.565036191,-0.511251469,-0.554162664
286,1ff4f828,25,1606.5,10,50.33333333,-3.520530705,-3.375283257,-3.081686751,-2.842136774,-2.951306616,-2.681132005,-2.766472941
287,1ff4f828,250,4864.5,10,50.33333333,-3.503200318,-3.302589567,-3.03711268,-2.759567509,-2.951786516,-2.555057446,-2.732349667
288,1ff4f828,500,8122.5,10,50.33333333,-3.502036142,-3.292532486,-3.032947404,-2.789898359,-2.948027399,-2.539512745,-2.702040643
289,1ff4f828,750,11380.5,10,50.33333333,-3.501641981,-3.28867407,-3.03147813,-2.815895425,-2.95789857,-2.533736393,-2.689219721
290,1ff4f828,1000,14638.5,10,50.33333333,-3.501443729,-3.28662714,-3.030726978,-2.83703987,-2.969583378,-2.530716329,-2.682049955
291,1ff4f828,1250,17625,10,160,-3.501324399,-3.285357511,-3.03027081,-2.854659047,-3.259397153,-2.528858885,-2.957038066
292,1ff4f828,1500,20340,10,160,-3.501244687,-3.284492821,-3.029964369,-2.869708331,-3.262668087,-2.527600856,-2.950666349
293,1ff4f828,1750,23055,10,160,-3.501187673,-3.283865899,-3.029744327,-2.882823288,-3.266806824,-2.526692329,-2.945850034
294,1ff4f828,2000,25770,10,160,-3.501144869,-3.283390495,-3.029578658,-2.894436463,-3.271347028,-2.526005392,-2.942077235
295,1ff4f828,2250,28485,10,160,-3.501111552,-3.283017585,-3.029449424,-2.9048525,-3.276043378,-2.525467776,-2.939039818
296,1ff4f828,2500,31200,10,160,-3.501084882,-3.282717242,-3.029345795,-2.914293021,-3.280761564,-2.52503556,-2.936540711
297,20a4fec4,25,1747.5,10,50.33333333,-3.660884689,-4.272803037,-3.923901802,-3.595791563,-3.6151993,-4.10549032,-4.210800261
298,20a4fec4,250,5005.5,10,50.33333333,-3.607310437,-4.070044692,-3.803549101,-3.286791648,-3.31108626,-3.936352674,-4.140379634
299,20a4fec4,500,8263.5,10,50.33333333,-3.603652737,-4.042714329,-3.79265098,-3.252870275,-3.247954684,-3.917119771,-4.107291621
300,20a4fec4,750,11521.5,10,50.33333333,-3.602412392,-4.032304181,-3.788825348,-3.240504076,-3.222969803,-3.910086904,-4.094146068
301,20a4fec4,1000,14779.5,10,50.33333333,-3.601788157,-4.026800082,-3.786873415,-3.234091005,-3.209495169,-3.906436223,-4.08704411
302,20a4fec4,1250,17766,10,160,-3.601412303,-4.023392867,-3.785689323,-3.230164729,-3.320179429,-3.904200179,-4.361219208
303,20a4fec4,1500,20481,10,160,-3.601161183,-4.021075389,-3.784894441,-3.227513311,-3.308587761,-3.902689799,-4.355300269
304,20a4fec4,1750,23196,10,160,-3.600981541,-4.019396724,-3.784323948,-3.225602434,-3.300005363,-3.901601095,-4.350915126
305,20a4fec4,2000,25911,10,160,-3.600846661,-4.018124653,-3.783894578,-3.224159815,-3.293392018,-3.900779087,-4.347534403
306,20a4fec4,2250,28626,10,160,-3.600741667,-4.017127372,-3.78355973,-3.2230321,-3.288138389,-3.900136461,-4.344847714
307,20a4fec4,2500,31341,10,160,-3.600657615,-4.016324505,-3.783291284,-3.222126315,-3.283863483,-3.899620271,-4.342660848
308,20bfd7bd,25,1363.5,6,50.33333333,-2.007316939,-1.979308097,-1.870179763,-1.905915955,-2.148284593,-1.673611704,-2.065239662
309,20bfd7bd,250,4621.5,6,50.33333333,-1.973939667,-1.818477322,-1.767427761,-1.867579702,-2.00241973,-1.628615566,-2.015066003
310,20bfd7bd,500,7879.5,6,50.33333333,-1.971951011,-1.80580603,-1.760211744,-1.915408341,-1.968591293,-1.67214982,-1.989085743
311,20bfd7bd,750,11137.5,6,50.33333333,-1.971284623,-1.80143141,-1.757755034,-1.948517705,-1.966895623,-1.703477115,-1.989923061
312,20bfd7bd,1000,14395.5,6,50.33333333,-1.970950765,-1.799214009,-1.756516675,-1.973512094,-1.97237912,-1.727499928,-1.996595327
313,20bfd7bd,1250,17382,6,160,-1.970750238,-1.797873688,-1.755770408,-1.993543967,-2.136283839,-1.589897849,-2.148799562
314,20bfd7bd,1500,20097,6,160,-1.970616464,-1.796975964,-1.75527153,-2.010246764,-2.130169182,-1.604974278,-2.144028184
315,20bfd7bd,1750,22812,6,160,-1.970520867,-1.796332668,-1.754914516,-2.02456562,-2.127270974,-1.618100354,-2.142046825
316,20bfd7bd,2000,25527,6,160,-1.970449146,-1.795849058,-1.754646386,-2.037094499,-2.126329735,-1.629716998,-2.141762398
317,20bfd7bd,2250,28242,6,160,-1.970393349,-1.795472241,-1.75443762,-2.04823046,-2.126630745,-1.640132684,-2.142551787
318,20bfd7bd,2500,30957,6,160,-1.970348702,-1.795170359,-1.754270469,-2.058251846,-2.12774323,-1.649570921,-2.144038332
319,21abc061,25,1607.5,10,50.33333333,-3.44820115,-3.442683309,-3.213172691,-2.973981598,-2.897450729,-2.857577322,-2.793845278
320,21abc061,250,4865.5,10,50.33333333,-3.652366536,-3.469638441,-3.336506274,-3.056197804,-2.865692149,-3.051687016,-2.964771114
321,21abc061,500,8123.5,10,50.33333333,-3.727600801,-3.517434298,-3.403050199,-3.149484641,-2.926917093,-3.169100349,-3.056535208
322,21abc061,750,11381.5,10,50.33333333,-3.772590487,-3.55181217,-3.444935003,-3.213689403,-2.976491161,-3.246477221,-3.122078481
323,21abc061,1000,14639.5,10,50.33333333,-3.80478968,-3.578365681,-3.475539094,-3.262382166,-3.016744346,-3.304213512,-3.172957098
324,21abc061,1250,17626,10,160,-3.8298832,-3.599952271,-3.499661382,-3.301566018,-2.968541943,-3.247329807,-3.126724528
325,21abc061,1500,20341,10,160,-3.850446984,-3.618125484,-3.519571649,-3.334339856,-2.990743914,-3.285010711,-3.155956383
326,21abc061,1750,23056,10,160,-3.867868953,-3.633813175,-3.536523826,-3.362503335,-3.01091121,-3.317346872,-3.181876777
327,21abc061,2000,25771,10,160,-3.882983092,-3.647611607,-3.551283968,-3.387192511,-3.029335496,-3.345668324,-3.205156754
328,21abc061,2250,28486,10,160,-3.896329905,-3.659926029,-3.564354463,-3.40916995,-3.046269241,-3.370863037,-3.226283463
329,21abc061,2500,31201,10,160,-3.908279765,-3.671044179,-3.576082645,-3.42897214,-3.061922055,-3.393553445,-3.245621128
330,22dac859,25,1364.5,6,50.33333333,-3.251284176,-3.151747885,-3.161692937,-3.064537536,-3.333856801,-2.564243834,-2.578808573
331,22dac859,250,4622.5,6,50.33333333,-3.736040852,-3.508630183,-3.577646883,-3.380683812,-3.581191713,-3.303847006,-3.207599604
332,22dac859,500,7880.5,6,50.33333333,-3.890195224,-3.65169731,-3.726577128,-3.540765418,-3.661427298,-3.576866326,-3.427793501
333,22dac859,750,11138.5,6,50.33333333,-3.980881072,-3.738521464,-3.815473354,-3.640412249,-3.726484597,-3.741216664,-3.568581076
334,22dac859,1000,14396.5,6,50.33333333,-4.045366798,-3.801043141,-3.879054871,-3.712889965,-3.779429462,-3.859211555,-3.673065876
335,22dac859,1250,17383,6,160,-4.095446005,-3.849933003,-3.928588499,-3.769873859,-4.018464883,-3.978703468,-3.800312525
336,22dac859,1500,20098,6,160,-4.136394677,-3.890084161,-3.969172167,-3.816832716,-4.042546846,-4.053858387,-3.860026883
337,22dac859,1750,22813,6,160,-4.171034326,-3.924151873,-4.003550466,-3.856770682,-4.06517771,-4.117634333,-3.91201522
338,22dac859,2000,25528,6,160,-4.201051981,-3.953739317,-4.033371762,-3.8915162,-4.086355438,-4.173029776,-3.958103746
339,22dac859,2250,28243,6,160,-4.227537122,-3.979889101,-4.059703974,-3.922265178,-4.106173429,-4.221994398,-3.999526868
340,22dac859,2500,30958,6,160,-4.251234315,-4.003317535,-4.083278693,-3.949842767,-4.124751382,-4.26586766,-4.037161509
341,23b6924e,25,1748.5,10,50.33333333,-3.929764614,-3.827352582,-3.759448299,-3.928141262,-4.147947055,-3.564000102,-3.750653133
342,23b6924e,250,5006.5,10,50.33333333,-3.988558625,-3.844642157,-3.799313801,-4.421401883,-4.771071667,-3.594733371,-3.988233574
343,23b6924e,500,8264.5,10,50.33333333,-4.010048279,-3.859948516,-3.818790595,-4.638992378,-4.94694764,-3.613052318,-3.999030991
344,23b6924e,750,11522.5,10,50.33333333,-4.022892518,-3.870437216,-3.830918216,-4.773465008,-5.063740129,-3.624748812,-4.00709979
345,23b6924e,1000,14780.5,10,50.33333333,-4.032083488,-3.878384202,-3.839741597,-4.871044424,-5.151464375,-3.633346809,-4.013533197
346,23b6924e,1250,17767,10,160,-4.039245526,-3.884776908,-3.846680011,-4.947675872,-5.632581525,-3.663218416,-4.482557688
347,23b6924e,1500,20482,10,160,-4.04511437,-3.89012286,-3.852398469,-5.010782857,-5.683607996,-3.668843046,-4.485721025
348,23b6924e,1750,23197,10,160,-4.050086352,-3.894716295,-3.857262386,-5.064430591,-5.728218682,-3.673639218,-4.488608279
349,23b6924e,2000,25912,10,160,-4.054399588,-3.8987428,-3.861494217,-5.11108864,-5.767854363,-3.677819838,-4.491262506
350,23b6924e,2250,28627,10,160,-4.058208385,-3.902326886,-3.865239487,-5.152370188,-5.803518226,-3.681525036,-4.493717913
351,23b6924e,2500,31342,10,160,-4.061618474,-3.905556122,-3.868598619,-5.189387282,-5.835937011,-3.684851957,-4.496001905
352,23dbc11c,25,1608.5,10,50.33333333,-3.646840167,-4.600360795,-4.407642238,-4.570806542,-4.662671379,-3.613293431,-3.571846183
353,23dbc11c,250,4866.5,10,50.33333333,-4.037736132,-4.639981138,-4.627515813,-4.839602124,-4.86203876,-3.844924822,-3.807196983
354,23dbc11c,500,8124.5,10,50.33333333,-4.183505106,-4.729555095,-4.75411793,-5.018898639,-4.980571846,-3.970750662,-3.915015318
355,23dbc11c,750,11382.5,10,50.33333333,-4.270805185,-4.794960703,-4.834527247,-5.135448839,-5.070741049,-4.050674581,-3.98690518
356,23dbc11c,1000,14640.5,10,50.33333333,-4.333323511,-4.845792229,-4.893496523,-5.221753234,-5.142225619,-4.109346186,-4.041009024
357,23dbc11c,1250,17627,10,160,-4.382061317,-4.887256751,-4.940070351,-5.290283721,-5.252698174,-4.191842619,-4.189373393
358,23dbc11c,1500,20342,10,160,-4.422009512,-4.922240817,-4.978561166,-5.347115479,-5.29118125,-4.230192602,-4.221945077
359,23dbc11c,1750,23057,10,160,-4.455859088,-4.952485944,-5.011362433,-5.395662458,-5.325976513,-4.262888847,-4.250302297
360,23dbc11c,2000,25772,10,160,-4.485227789,-4.979118358,-5.039940856,-5.43803395,-5.357652294,-4.291386011,-4.27542006
