possible_moves,board_name,time_rel,move_ranking,solved,top_score,userid,prev_action,score_move,player,time_between,position,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition,second_score
24,logs/6_hard_full_dec19,52292,17,validatedCorrect,0,32ebf2e8,click,-2.743923611111111,2,6.738,0_2,1513616443795,1513616437057,4,False,2,"6,hard,full",-0.1111111111111111
23,logs/6_hard_full_dec19,54441,6,validatedCorrect,50001.166371882086,32ebf2e8,click,1.07,1,2.149,0_3,1513616445944,1513616443795,5,False,3,"6,hard,full",9.042743764172336
22,logs/6_hard_full_dec19,57208,20,validatedCorrect,0,32ebf2e8,click,-5001.126666666666,2,2.767,3_0,1513616448711,1513616445944,6,False,4,"6,hard,full",-0.05555555555555555
21,logs/6_hard_full_dec19,59467,2,validatedCorrect,50000.680555555555,32ebf2e8,click,8.917743764172336,1,2.259,3_2,1513616450970,1513616448711,7,False,5,"6,hard,full",9.042743764172336
20,logs/6_hard_full_dec19,63743,18,validatedCorrect,0,32ebf2e8,click,-5064.806111111111,2,4.276,4_2,1513616455246,1513616450970,8,False,6,"6,hard,full",-0.05555555555555555
19,logs/6_hard_full_dec19,65316,1,validatedCorrect,50000.680555555555,32ebf2e8,click,8.623560090702947,1,1.573,2_4,1513616456819,1513616455246,9,False,7,"6,hard,full",8.623560090702947
18,logs/6_hard_full_dec19,66918,16,validatedCorrect,0,32ebf2e8,click,-5008.680555555556,2,1.602,2_3,1513616458421,1513616456819,10,False,8,"6,hard,full",-0.05555555555555555
17,logs/6_hard_full_dec19,72811,3,validatedCorrect,3.5269274376417235,32ebf2e8,click,0.625,1,5.893,1_4,1513616464314,1513616458421,11,False,9,"6,hard,full",0.8463718820861678
16,logs/6_hard_full_dec19,73914,15,validatedCorrect,-0.05555555555555555,32ebf2e8,click,-5000.0,2,1.103,3_4,1513616465417,1513616464314,12,False,10,"6,hard,full",-0.05555555555555555
15,logs/6_hard_full_dec19,75376,0,validatedCorrect,3.5755562641723353,32ebf2e8,click,3.5755562641723353,1,1.462,4_3,1513616466879,1513616465417,13,False,11,"6,hard,full",0.7627437641723357
14,logs/6_hard_full_dec19,81428,13,validatedCorrect,-0.0,32ebf2e8,click,-5000.111111111111,2,6.052,1_0,1513616472931,1513616466879,14,False,12,"6,hard,full",-0.05555555555555555
25,logs/6_hard_full_dec19,106186,16,validatedCorrect,4.215193452380952,32ebf2e8,reset,0.27692743764172334,1,14.858,5_0,1513616497689,1513616482831,15,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,113807,23,validatedCorrect,0,32ebf2e8,click,-9.714377125850339,2,7.621,2_3,1513616505310,1513616497689,16,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,119183,1,validatedCorrect,3.9221889172335604,32ebf2e8,click,3.3055555555555554,1,5.376,0_3,1513616510686,1513616505310,17,False,3,"6,hard,full",3.3055555555555554
22,logs/6_hard_full_dec19,121974,21,validatedCorrect,-0.16666666666666666,32ebf2e8,click,-5032.876111111111,2,2.791,3_0,1513616513477,1513616510686,18,False,4,"6,hard,full",-0.17447916666666666
21,logs/6_hard_full_dec19,124670,0,validatedCorrect,3.9221889172335604,32ebf2e8,click,3.9221889172335604,1,2.696,4_3,1513616516173,1513616513477,19,False,5,"6,hard,full",2.6805555555555554
20,logs/6_hard_full_dec19,131486,12,validatedCorrect,0,32ebf2e8,click,-0.6111111111111112,2,6.816,1_0,1513616522989,1513616516173,20,False,6,"6,hard,full",-0.16666666666666666
19,logs/6_hard_full_dec19,132128,6,validatedCorrect,50000.680555555555,32ebf2e8,click,0.6950000000000001,1,0.642,2_0,1513616523631,1513616522989,21,False,7,"6,hard,full",2.6805555555555554
18,logs/6_hard_full_dec19,142430,15,validatedCorrect,0,32ebf2e8,click,-1.131111819727891,2,10.302,4_4,1513616533933,1513616523631,22,False,8,"6,hard,full",-0.125
25,logs/6_hard_full_dec19,152815,2,validatedCorrect,4.215193452380952,32ebf2e8,reset,2.8463718820861676,1,4.376,0_3,1513616544318,1513616539942,23,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,155159,23,validatedCorrect,0,32ebf2e8,click,-5001.126666666666,2,2.344,3_0,1513616546662,1513616544318,24,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,162271,3,validatedCorrect,3.7293771258503403,32ebf2e8,click,2.6805555555555554,1,7.112,0_2,1513616553774,1513616546662,25,False,3,"6,hard,full",3.6043771258503403
22,logs/6_hard_full_dec19,163443,0,validatedCorrect,0,32ebf2e8,click,0,2,1.172,0_5,1513616554946,1513616553774,26,False,4,"6,hard,full",-0.16666666666666666
21,logs/6_hard_full_dec19,165045,1,validatedCorrect,8.896928146258503,32ebf2e8,click,6.547744472789115,1,1.602,2_2,1513616556548,1513616554946,27,False,5,"6,hard,full",6.547744472789115
20,logs/6_hard_full_dec19,168172,18,validatedCorrect,-0.05555555555555555,32ebf2e8,click,-5000.118923611111,2,3.127,3_2,1513616559675,1513616556548,28,False,6,"6,hard,full",-0.1111111111111111
19,logs/6_hard_full_dec19,175675,0,validatedCorrect,50001.166371882086,32ebf2e8,click,50001.166371882086,1,7.503,2_3,1513616567178,1513616559675,29,False,7,"6,hard,full",3.5761118197278914
18,logs/6_hard_full_dec19,177535,16,validatedCorrect,-0.05555555555555555,32ebf2e8,click,-5000.174479166667,2,1.86,2_0,1513616569038,1513616567178,30,False,8,"6,hard,full",-0.1111111111111111
17,logs/6_hard_full_dec19,181170,0,validatedCorrect,5000.2847399376415,32ebf2e8,click,5000.2847399376415,1,3.635,2_4,1513616572673,1513616569038,31,False,9,"6,hard,full",3.2561118197278907
25,logs/6_hard_full_dec19,54462,7,validatedCorrect,4.215193452380952,38ebbf94,,1.0416666666666667,1,54.435,3_0,1513603203060,1513603148625,1,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,58793,23,validatedCorrect,0,38ebbf94,click,-5032.346371882086,2,4.331,0_3,1513603207391,1513603203060,2,False,2,"6,hard,full",-0.16666666666666666
25,logs/6_hard_full_dec19,64299,2,validatedCorrect,4.215193452380952,38ebbf94,reset,2.8463718820861676,1,1.102,0_3,1513603212897,1513603211795,3,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,66949,23,validatedCorrect,0,38ebbf94,click,-5001.126666666666,2,2.65,3_0,1513603215547,1513603212897,4,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,70289,3,validatedCorrect,3.7293771258503403,38ebbf94,click,2.6805555555555554,1,3.34,0_2,1513603218887,1513603215547,5,False,3,"6,hard,full",3.6043771258503403
22,logs/6_hard_full_dec19,72897,0,validatedCorrect,0,38ebbf94,click,0,2,2.608,0_5,1513603221495,1513603218887,6,False,4,"6,hard,full",-0.16666666666666666
21,logs/6_hard_full_dec19,75561,1,validatedCorrect,8.896928146258503,38ebbf94,click,6.547744472789115,1,2.664,2_2,1513603224159,1513603221495,7,False,5,"6,hard,full",6.547744472789115
20,logs/6_hard_full_dec19,79742,18,validatedCorrect,-0.05555555555555555,38ebbf94,click,-5000.118923611111,2,4.181,3_2,1513603228340,1513603224159,8,False,6,"6,hard,full",-0.1111111111111111
19,logs/6_hard_full_dec19,93066,3,validatedCorrect,50001.166371882086,38ebbf94,click,1.2919274376417236,1,13.324,4_2,1513603241664,1513603228340,9,False,7,"6,hard,full",3.5761118197278914
18,logs/6_hard_full_dec19,98142,15,validatedCorrect,-0.05555555555555555,38ebbf94,click,-50000.674479166664,2,5.076,2_0,1513603246740,1513603241664,10,False,8,"6,hard,full",-0.1111111111111111
17,logs/6_hard_full_dec19,100222,3,validatedCorrect,50000.680555555555,38ebbf94,click,1.07,1,2.08,4_0,1513603248820,1513603246740,11,False,9,"6,hard,full",3.736371882086168
16,logs/6_hard_full_dec19,102108,15,validatedCorrect,-0.05555555555555555,38ebbf94,click,-5000.180555555556,2,1.886,4_3,1513603250706,1513603248820,12,False,10,"6,hard,full",-0.1111111111111111
15,logs/6_hard_full_dec19,104472,0,validatedCorrect,8.14,38ebbf94,click,8.14,1,2.364,2_3,1513603253070,1513603250706,13,False,11,"6,hard,full",3.3469274376417233
14,logs/6_hard_full_dec19,108760,13,validatedCorrect,-0.05555555555555555,38ebbf94,click,-5000.055555555556,2,4.288,2_4,1513603257358,1513603253070,14,False,12,"6,hard,full",-0.1111111111111111
25,logs/6_hard_full_dec19,121153,10,validatedCorrect,4.215193452380952,38ebbf94,reset,0.6889236111111112,1,7.315,0_2,1513603269751,1513603262436,15,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,123946,21,validatedCorrect,0,38ebbf94,click,-6.547744472789115,2,2.793,2_2,1513603272544,1513603269751,16,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,131808,0,validatedCorrect,50000.625,38ebbf94,click,50000.625,1,7.862,0_3,1513603280406,1513603272544,17,False,3,"6,hard,full",1.922744472789116
25,logs/6_hard_full_dec19,137303,3,validatedCorrect,4.215193452380952,38ebbf94,reset,2.728560799319728,1,1.108,2_2,1513603285901,1513603284793,18,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,140882,17,validatedCorrect,0,38ebbf94,click,-2.743923611111111,2,3.579,0_2,1513603289480,1513603285901,19,False,2,"6,hard,full",-0.1111111111111111
23,logs/6_hard_full_dec19,141951,6,validatedCorrect,50001.166371882086,38ebbf94,click,1.07,1,1.069,0_3,1513603290549,1513603289480,20,False,3,"6,hard,full",9.042743764172336
22,logs/6_hard_full_dec19,145999,20,validatedCorrect,0,38ebbf94,click,-5001.126666666666,2,4.048,3_0,1513603294597,1513603290549,21,False,4,"6,hard,full",-0.05555555555555555
25,logs/6_hard_full_dec19,150033,3,validatedCorrect,4.215193452380952,38ebbf94,reset,2.728560799319728,1,1.351,2_2,1513603298631,1513603297280,22,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,154631,22,validatedCorrect,0,38ebbf94,click,-50000.555555555555,2,4.598,3_2,1513603303229,1513603298631,23,False,2,"6,hard,full",-0.1111111111111111
23,logs/6_hard_full_dec19,161953,3,validatedCorrect,50001.3113725907,38ebbf94,click,2.8463718820861676,1,7.322,0_3,1513603310551,1513603303229,24,False,3,"6,hard,full",3.688108701814059
22,logs/6_hard_full_dec19,165177,20,validatedCorrect,0,38ebbf94,click,-5001.126666666666,2,3.224,3_0,1513603313775,1513603310551,25,False,4,"6,hard,full",-0.05555555555555555
21,logs/6_hard_full_dec19,170752,7,validatedCorrect,50000.78473993764,38ebbf94,click,0.5555555555555556,1,5.575,0_2,1513603319350,1513603313775,26,False,5,"6,hard,full",3.688108701814059
25,logs/6_hard_full_dec19,179834,10,validatedCorrect,4.215193452380952,38ebbf94,reset,0.6889236111111112,1,3.783,0_2,1513603328432,1513603324649,27,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,181037,21,validatedCorrect,0,38ebbf94,click,-6.547744472789115,2,1.203,2_2,1513603329635,1513603328432,28,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,200140,0,validatedCorrect,50000.625,38ebbf94,click,50000.625,1,19.103,0_3,1513603348738,1513603329635,29,False,3,"6,hard,full",1.922744472789116
25,logs/6_hard_full_dec19,106600,2,wrong,4.215193452380952,3df11bae,,2.8463718820861676,1,106.569,0_3,1511922957632,1511922851063,1,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,112075,23,wrong,0,3df11bae,click,-5001.126666666666,2,5.475,3_0,1511922963107,1511922957632,2,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,134105,3,wrong,3.7293771258503403,3df11bae,click,2.6805555555555554,1,22.03,0_2,1511922985137,1511922963107,3,False,3,"6,hard,full",3.6043771258503403
22,logs/6_hard_full_dec19,135718,0,wrong,0,3df11bae,click,0,2,1.613,0_5,1511922986750,1511922985137,4,False,4,"6,hard,full",-0.16666666666666666
21,logs/6_hard_full_dec19,147903,3,wrong,8.896928146258503,3df11bae,click,2.6035607993197276,1,12.185,4_2,1511922998935,1511922986750,5,False,5,"6,hard,full",6.547744472789115
20,logs/6_hard_full_dec19,187678,19,wrong,-0.1111111111111111,3df11bae,click,-50000.680555555555,2,39.775,4_3,1511923038710,1511922998935,6,False,6,"6,hard,full",-0.17447916666666666
19,logs/6_hard_full_dec19,225035,3,wrong,11.027743764172335,3df11bae,click,2.7994791666666665,1,37.357,2_0,1511923076067,1511923038710,7,False,7,"6,hard,full",10.133923611111111
18,logs/6_hard_full_dec19,231509,17,wrong,-0.0,3df11bae,click,-50001.34692743764,2,6.474,2_2,1511923082541,1511923076067,8,False,8,"6,hard,full",-0.0
17,logs/6_hard_full_dec19,233038,4,wrong,5000.762743764172,3df11bae,click,0.3689236111111111,1,1.529,3_2,1511923084070,1511923082541,9,False,9,"6,hard,full",4.090556264172335
25,logs/6_hard_full_dec19,241503,7,wrong,4.215193452380952,3df11bae,reset,1.0416666666666667,1,5.494,3_0,1511923092535,1511923087041,10,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,248111,23,wrong,0,3df11bae,click,-5032.346371882086,2,6.608,0_3,1511923099143,1511923092535,11,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,265300,0,wrong,6.35437712585034,3df11bae,click,6.35437712585034,1,17.189,2_3,1511923116332,1511923099143,12,False,3,"6,hard,full",3.6043771258503403
22,logs/6_hard_full_dec19,277663,20,wrong,-0.16666666666666666,3df11bae,click,-50001.166371882086,2,12.363,2_2,1511923128695,1511923116332,13,False,4,"6,hard,full",-0.17447916666666666
21,logs/6_hard_full_dec19,284394,14,wrong,50002.74392361111,3df11bae,click,0,1,6.731,0_0,1511923135426,1511923128695,14,False,5,"6,hard,full",3.2913718820861675
20,logs/6_hard_full_dec19,286531,15,wrong,-0.05555555555555555,3df11bae,click,-3.131111819727891,2,2.137,4_4,1511923137563,1511923135426,15,False,6,"6,hard,full",-0.16666666666666666
25,logs/6_hard_full_dec19,303263,2,wrong,4.215193452380952,3df11bae,reset,2.8463718820861676,1,14.923,0_3,1511923154295,1511923139372,16,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,311547,23,wrong,0,3df11bae,click,-5001.126666666666,2,8.284,3_0,1511923162579,1511923154295,17,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,324694,3,wrong,3.7293771258503403,3df11bae,click,2.6805555555555554,1,13.147,0_2,1511923175726,1511923162579,18,False,3,"6,hard,full",3.6043771258503403
22,logs/6_hard_full_dec19,328962,0,wrong,0,3df11bae,click,0,2,4.268,0_5,1511923179994,1511923175726,19,False,4,"6,hard,full",-0.16666666666666666
21,logs/6_hard_full_dec19,343537,1,wrong,8.896928146258503,3df11bae,click,6.547744472789115,1,14.575,2_2,1511923194569,1511923179994,20,False,5,"6,hard,full",6.547744472789115
20,logs/6_hard_full_dec19,350845,18,wrong,-0.05555555555555555,3df11bae,click,-5000.118923611111,2,7.308,3_2,1511923201877,1511923194569,21,False,6,"6,hard,full",-0.1111111111111111
19,logs/6_hard_full_dec19,360210,0,wrong,50001.166371882086,3df11bae,click,50001.166371882086,1,9.365,2_3,1511923211242,1511923201877,22,False,7,"6,hard,full",3.5761118197278914
18,logs/6_hard_full_dec19,362109,16,wrong,-0.05555555555555555,3df11bae,click,-5000.174479166667,2,1.899,2_0,1511923213141,1511923211242,23,False,8,"6,hard,full",-0.1111111111111111
17,logs/6_hard_full_dec19,363372,0,wrong,5000.2847399376415,3df11bae,click,5000.2847399376415,1,1.263,2_4,1511923214404,1511923213141,24,False,9,"6,hard,full",3.2561118197278907
25,logs/6_hard_full_dec19,50001,0,solvedCorrect,4.215193452380952,44a4fa14,,4.215193452380952,1,49.982,2_3,1511193848958,1511193798976,1,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,69364,22,solvedCorrect,0,44a4fa14,click,-50001.166371882086,2,19.363,2_2,1511193868321,1511193848958,2,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,80203,0,solvedCorrect,50002.74392361111,44a4fa14,click,50002.74392361111,1,10.839,3_2,1511193879160,1511193868321,3,False,3,"6,hard,full",3.2913718820861675
22,logs/6_hard_full_dec19,96013,20,solvedCorrect,0,44a4fa14,click,-5000.431111111111,2,15.81,5_0,1511193894970,1511193879160,4,False,4,"6,hard,full",-0.16666666666666666
21,logs/6_hard_full_dec19,96955,0,solvedCorrect,5043.125555555555,44a4fa14,click,5043.125555555555,1,0.942,1_4,1511193895912,1511193894970,5,False,5,"6,hard,full",5.200556264172334
25,logs/6_hard_full_dec19,87293,2,wrong,4.215193452380952,5edbbf73,,2.8463718820861676,1,87.277,0_3,1513603272355,1513603185078,1,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,93981,23,wrong,0,5edbbf73,click,-5001.126666666666,2,6.688,3_0,1513603279043,1513603272355,2,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,101892,2,wrong,3.7293771258503403,5edbbf73,click,2.728560799319728,1,7.911,2_2,1513603286954,1513603279043,3,False,3,"6,hard,full",3.6043771258503403
25,logs/6_hard_full_dec19,120407,3,wrong,4.215193452380952,5edbbf73,undo,2.728560799319728,1,7.841,2_2,1513603305469,1513603297628,4,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,124152,23,wrong,0,5edbbf73,click,-50001.166371882086,2,3.745,2_3,1513603309214,1513603305469,5,False,2,"6,hard,full",-0.1111111111111111
23,logs/6_hard_full_dec19,126240,2,wrong,50000.61892361111,5edbbf73,click,3.9221889172335604,1,2.088,4_3,1513603311302,1513603309214,6,False,3,"6,hard,full",9.042743764172336
25,logs/6_hard_full_dec19,181289,4,wrong,4.215193452380952,5edbbf73,undo,2.6035607993197276,1,51.088,4_2,1513603366351,1513603315263,7,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,183882,20,wrong,0,5edbbf73,click,-4.215193452380952,2,2.593,2_3,1513603368944,1513603366351,8,False,2,"6,hard,full",-0.1111111111111111
25,logs/6_hard_full_dec19,199849,10,wrong,4.215193452380952,5edbbf73,undo,0.6889236111111112,1,14.147,0_2,1513603384911,1513603370764,9,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,200969,21,wrong,0,5edbbf73,click,-6.547744472789115,2,1.12,2_2,1513603386031,1513603384911,10,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,203009,0,wrong,50000.625,5edbbf73,click,50000.625,1,2.04,0_3,1513603388071,1513603386031,11,False,3,"6,hard,full",1.922744472789116
22,logs/6_hard_full_dec19,207634,21,wrong,0,5edbbf73,click,-5001.126666666666,2,4.625,3_0,1513603392696,1513603388071,12,False,4,"6,hard,full",-0.16666666666666666
21,logs/6_hard_full_dec19,208354,0,wrong,5000.0,5edbbf73,click,5000.0,1,0.72,0_5,1513603393416,1513603392696,13,False,5,"6,hard,full",1.4777444727891158
25,logs/6_hard_full_dec19,114805,2,wrong,4.215193452380952,67eac875,,2.8463718820861676,1,114.728,0_3,1513540027541,1513539912813,1,True,1,"6,hard,full",3.6043771258503403
24,logs/6_hard_full_dec19,116172,23,wrong,0,67eac875,click,-5001.126666666666,2,1.367,3_0,1513540028908,1513540027541,2,False,2,"6,hard,full",-0.16666666666666666
23,logs/6_hard_full_dec19,122833,3,wrong,3.7293771258503403,67eac875,click,2.6805555555555554,1,6.661,0_2,1513540035569,1513540028908,3,False,3,"6,hard,full",3.6043771258503403
22,logs/6_hard_full_dec19,123807,0,wrong,0,67eac875,click,0,2,0.974,0_5,1513540036543,1513540035569,4,False,4,"6,hard,full",-0.16666666666666666
21,logs/6_hard_full_dec19,125521,1,wrong,8.896928146258503,67eac875,click,6.547744472789115,1,1.714,2_2,1513540038257,1513540036543,5,False,5,"6,hard,full",6.547744472789115
20,logs/6_hard_full_dec19,126311,18,wrong,-0.05555555555555555,67eac875,click,-5000.118923611111,2,0.79,3_2,1513540039047,1513540038257,6,False,6,"6,hard,full",-0.1111111111111111
19,logs/6_hard_full_dec19,128527,2,wrong,50001.166371882086,67eac875,click,2.7994791666666665,1,2.216,2_0,1513540041263,1513540039047,7,False,7,"6,hard,full",3.5761118197278914
18,logs/6_hard_full_dec19,129659,17,wrong,-0.0,67eac875,click,-5000.666371882086,2,1.132,2_3,1513540042395,1513540041263,8,False,8,"6,hard,full",-0.0
17,logs/6_hard_full_dec19,134198,0,wrong,5.111111111111111,67eac875,click,5.111111111111111,1,4.539,4_2,1513540046934,1513540042395,9,False,9,"6,hard,full",3.0755562641723357
16,logs/6_hard_full_dec19,135189,15,wrong,-0.0,67eac875,click,-50003.125,2,0.991,4_3,1513540047925,1513540046934,10,False,10,"6,hard,full",-0.0
15,logs/6_hard_full_dec19,138166,4,wrong,5002.986111111111,67eac875,click,0.2361111111111111,1,2.977,2_4,1513540050902,1513540047925,11,False,11,"6,hard,full",0.6805555555555556
14,logs/6_hard_full_dec19,138952,12,wrong,-0.0,67eac875,click,-1.125,2,0.786,1_4,1513540051688,1513540050902,12,False,12,"6,hard,full",-0.0
13,logs/6_hard_full_dec19,139676,4,wrong,5002.986111111111,67eac875,click,0.2213718820861678,1,0.724,3_4,1513540052412,1513540051688,13,False,13,"6,hard,full",0.3481079931972789
12,logs/6_hard_full_dec19,140464,0,wrong,-0.0,67eac875,click,-0.0,2,0.788,4_4,1513540053200,1513540052412,14,False,14,"6,hard,full",-0.0
11,logs/6_hard_full_dec19,141253,2,wrong,5002.986111111111,67eac875,click,0.16666666666666666,1,0.789,3_5,1513540053989,1513540053200,15,False,15,"6,hard,full",0.2361111111111111
10,logs/6_hard_full_dec19,141772,7,wrong,-0.0,67eac875,click,-0.25,2,0.519,2_5,1513540054508,1513540053989,16,False,16,"6,hard,full",-0.0
