userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,score_move_non_zero,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,deltaScoreByScore,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
3fcbc0ab,6_easy_full,6,easy,full,validatedCorrect,reset,1.5136E+12,322470,,0,0.02,,,,,,0,[],0.499137869,1,13,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,20.595,24.702,reset,,0,,1.5136E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,146022,2,-1,-1,,,,,-12.72222222,-12.72222222,"[[1, 5, 1], [1, 4, 2]]",1,0.227122362,1,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,34.8,34.8,click,,2,,1.51233E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,200445,2,-1,-1,,,,,-12.72222222,-12.72222222,"[[1, 5, 1], [1, 4, 2]]",1,0.227122362,2,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,43.946,43.946,click,,2,,1.51233E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,325062,1,-10000,-10000,,,,,-9989,-0.9989,"[[4, 4, 1], [3, 1, 2], [4, 1, 1], [0, 4, 2], [0, 5, 1], [5, 2, 2], [5, 3, 1]]",0.0001,1.97E-11,3,"[[0, 1, 0, 2, 2, 1], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 1, 0], [0, 0, 2, 1, 0, 0]]",,6.83,6.83,click,,7,,1.51233E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,388496,2,-0.25,-0.25,,,,,-1.39,-5.56,"[[4, 4, 1], [1, 4, 2]]",0.005405796,0.000119405,4,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,27.545,27.545,click,,2,,1.51233E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,429594,1,5.25,5.25,,,,,16.5,3.142857143,"[[1, 5, 1], [1, 4, 2], [4, 4, 1], [3, 1, 2], [4, 1, 1]]",1,0.001679007,5,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,10.855,10.855,click,,5,,1.51233E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,476765,1,1.14,1.14,,,,,2.14,1.877192982,"[[1, 5, 1], [1, 4, 2], [4, 4, 1]]",0.030626694,0.006956007,6,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,40.438,40.438,click,,3,,1.51233E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,482153,1,12.08333333,12.08333333,,,,,12.08333333,1,"[[3, 5, 1]]",0.234119011,0.234119011,7,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,3.718,3.718,click,,1,,1.51233E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,534418,1,10000,10000,,,,,10001.25,1.000125,"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [2, 5, 1]]",0.997271444,0.12085508,8,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,22.896,22.896,click,,5,,1.51233E+12
40a74de0,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,735693,1,10000,10000,,,,,10001.25,1.000125,"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2], [2, 5, 1]]",0.997271444,0.12085508,9,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,197.027,197.027,click,,5,,1.51233E+12
4ed755f1,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,57173,2,-1,-1,,,,,-10001,-10001,"[[1, 5, 1], [1, 4, 2]]",1,0.227122362,1,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,4.222,4.222,click,,2,,1.51233E+12
4ed755f1,6_easy_full,6,easy,full,validatedCorrect,reset,1.51233E+12,123231,1,0.75,0.75,,,,,2,2.666666667,"[[3, 5, 1], [0, 2, 2], [4, 5, 1]]",0.019480901,0.889149287,3,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 1], [0, 0, 0, 0, 0, 0]]",,27.931,27.931,click,,3,,1.51233E+12
59d51c4c,6_easy_full,6,easy,full,solvedCorrect,reset,1.5112E+12,46785,2,10000,10000,,,,,10001,1.0001,"[[1, 4, 1], [4, 5, 2]]",0.0001,2.13E-05,2,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 2], [0, 0, 0, 0, 0, 0]]",,2.066,2.066,click,,2,,1.5112E+12
59d51c4c,6_easy_full,6,easy,full,solvedCorrect,reset,1.5112E+12,80889,1,-10000,-10000,,,,,-9997.055624,-0.999705562,"[[4, 5, 1], [4, 1, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [3, 5, 2], [0, 2, 1]]",0.0001,1.15E-15,3,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 2], [1, 2, 2, 2, 1, 1], [0, 0, 2, 0, 0, 0]]",,5.741,5.741,click,,7,,1.5112E+12
59d51c4c,6_easy_full,6,easy,full,solvedCorrect,reset,1.5112E+12,103387,1,11.25,11.25,,,,,11.5,1.022222222,"[[3, 5, 1], [0, 2, 2], [4, 1, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2], [2, 5, 1]]",0.001122302,1.29E-08,4,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 1], [1, 1, 2, 2, 2, 1], [0, 0, 0, 0, 0, 2]]",,1.179,1.179,click,,7,,1.5112E+12
59d51c4c,6_easy_full,6,easy,full,solvedCorrect,reset,1.5112E+12,114801,1,5.25,5.25,,,,,16.25,3.095238095,"[[3, 1, 1], [4, 1, 2], [4, 4, 1]]",1,7.66E-06,5,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 2, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,3.611,3.611,click,,3,,1.5112E+12
59d51c4c,6_easy_full,6,easy,full,solvedCorrect,reset,1.5112E+12,148859,2,-1.5,-1.5,,,,,-12.5,-8.333333333,"[[0, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2]]",1,0.083705562,6,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,7.646,7.646,click,,4,,1.5112E+12
59d51c4c,6_easy_full,6,easy,full,solvedCorrect,reset,1.5112E+12,161241,1,-10000,-10000,,,,,0,0,"[[5, 2, 1], [4, 4, 2], [4, 1, 1]]",0.058823529,0.00033202,7,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 1, 2, 2, 2, 0], [0, 0, 1, 0, 0, 0]]",,0.98,0.98,click,,3,,1.5112E+12
59d51c4c,6_easy_full,6,easy,full,solvedCorrect,reset,1.5112E+12,169945,1,0,0.02,,,,,11,550,"[[4, 1, 1], [4, 4, 2], [4, 5, 1]]",1,0.006242823,8,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 1, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",,3.151,3.151,click,,3,,1.5112E+12
5acfeabc,6_easy_full,6,easy,full,wrong,reset,1.51191E+12,82006,1,10000,10000,,,,,0,0,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2], [4, 5, 1]]",0.998349873,0.008432883,1,"[[0, 1, 2, 2, 0, 2], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 1], [0, 0, 0, 0, 0, 0]]",,32.122,32.122,click,,7,,1.51191E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,71750,2,-0.25,-0.25,,,,,-0.611111111,-2.444444444,"[[3, 1, 1], [1, 4, 2]]",2.49E-05,1.74E-07,1,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,3.509,3.509,click,,2,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,90606,2,10000,10000,,,,,9989,0.9989,"[[1, 4, 1], [3, 1, 2]]",0.0001,2.13E-05,2,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,7.052,7.052,click,,2,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,102646,2,-10000,-10000,,,,,-10000.36111,-1.000036111,"[[1, 4, 1], [1, 5, 2], [3, 1, 1], [4, 4, 2]]",0.994096034,0.002691466,3,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 0, 2, 2, 2, 0], [0, 0, 0, 0, 0, 0]]",,4.046,4.046,click,,4,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,122562,1,1.14,1.14,,,,,1.251111111,1.097465887,"[[5, 5, 1], [5, 4, 2], [4, 4, 1]]",0.020566302,4.42E-14,4,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 1, 0], [0, 0, 0, 0, 2, 1]]",,3.686,3.686,click,,3,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,141016,2,-1,-1,,,,,-12.72222222,-12.72222222,"[[1, 5, 1], [1, 4, 2]]",1,0.227122362,5,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,6.739,6.739,click,,2,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,175637,2,-2.944376417,-2.944376417,,,,,-3.805487528,-1.292459587,"[[1, 5, 1], [1, 4, 2], [2, 5, 1], [3, 5, 2]]",0.000147024,7.73E-07,6,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,8.549,8.549,click,,4,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,209580,2,-0.361111111,-0.361111111,,,,,9999.638889,27691.30769,"[[5, 0, 1], [5, 1, 2], [1, 4, 1], [1, 5, 2], [5, 5, 1], [3, 1, 2], [4, 1, 1], [5, 4, 2]]",0.005594144,1.56E-21,7,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 0, 0], [1, 2, 0, 0, 2, 1]]",,2.111,2.111,click,,8,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,232901,2,-1,-1,,,,,-12.72222222,-12.72222222,"[[1, 5, 1], [1, 4, 2]]",1,0.227122362,8,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,2.646,2.646,click,,2,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,261160,1,-10000,-10000,,,,,0,0,"[[2, 5, 1], [3, 5, 2], [1, 5, 1], [1, 4, 2], [5, 5, 1], [4, 4, 2], [5, 4, 1]]",0.076923077,3.17E-14,9,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 2, 0], [0, 0, 0, 0, 1, 1]]",,2.251,2.251,click,,7,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,288392,2,-1.332743764,-1.332743764,,,,,9998.667256,7502.317794,"[[5, 5, 1], [4, 4, 2], [4, 5, 1], [3, 5, 2]]",0.000132792,1.51E-12,10,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 2, 1], [0, 0, 0, 0, 0, 1]]",,3.027,3.027,click,,4,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,332400,1,0.25,0.25,,,,,-9999.75,-39999,"[[3, 5, 1], [2, 5, 2], [4, 5, 1]]",2.49E-05,5.84E-10,11,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 2], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 1], [0, 0, 0, 0, 0, 0]]",,6.36,6.36,click,,3,,1.51192E+12
5de11557,6_easy_full,6,easy,full,validatedCorrect,reset,1.51192E+12,460121,2,10000,10000,,,,,0,0,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [2, 5, 1], [4, 5, 2]]",0.071428571,0.008446821,12,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 2], [0, 0, 0, 0, 0, 0]]",,111.799,111.799,click,,6,,1.51192E+12
6bca8117,6_easy_full,6,easy,full,validatedCorrect,reset,1.51352E+12,224544,1,-10000,-10000,,,,,-9989,-0.9989,"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2], [0, 5, 1], [2, 5, 2], [4, 5, 1]]",0.0001,1.30E-08,1,"[[0, 1, 2, 2, 0, 1], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 2], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 1], [0, 0, 0, 0, 0, 0]]",,1.648,1.648,click,,7,,1.51352E+12
6bca8117,6_easy_full,6,easy,full,validatedCorrect,reset,1.51352E+12,260851,1,11,11,,,,,11.82823129,1.075293754,"[[0, 5, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [4, 5, 1], [3, 5, 2], [1, 5, 1]]",0.461534266,9.30E-09,2,"[[0, 1, 0, 2, 0, 1], [0, 2, 1, 1, 0, 1], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 2], [1, 1, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",,5.869,5.869,click,,7,,1.51352E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,85830,1,-10000,-10000,,,,,-9999.5,-0.99995,"[[1, 5, 1], [1, 4, 2], [0, 5, 1], [2, 5, 2], [0, 4, 1], [3, 5, 2], [4, 4, 1]]",0.0001,4.29E-20,2,"[[0, 1, 0, 2, 1, 1], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 2], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,1.952,1.952,click,,7,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,112485,1,0,0.02,,,,,0.635487528,31.77437642,"[[3, 1, 1], [4, 1, 2], [4, 4, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [1, 4, 1]]",7.15E-07,2.66E-13,3,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 1], [2, 1, 1, 1, 2, 0], [1, 2, 2, 2, 1, 0], [0, 0, 2, 0, 0, 0]]",,7.221,7.221,click,,7,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,122808,2,-10000,-10000,,,,,0,0,"[[1, 4, 1], [1, 5, 2], [0, 4, 1], [4, 4, 2], [4, 5, 1], [4, 1, 2]]",0.996109781,2.76E-05,4,"[[0, 1, 0, 2, 1, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 2, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",,1.557,1.557,click,,6,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,132859,1,-10000,-10000,,,,,-9988.75,-0.998875,"[[4, 4, 1], [3, 1, 2], [1, 0, 1]]",0.0001,5.37E-07,5,"[[0, 1, 0, 2, 0, 0], [1, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 0, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,4.202,4.202,click,,3,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,163160,1,0.361111111,0.361111111,,,,,1.361111111,3.769230769,"[[1, 4, 1], [1, 5, 2], [3, 1, 1]]",0.012703337,0.00270745,6,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,3.395,3.395,click,,3,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,171261,2,-0.25,-0.25,,,,,-1.39,-5.56,"[[4, 4, 1], [1, 4, 2]]",0.005405796,0.000119405,7,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,3.191,3.191,click,,2,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,189357,2,-1,-1,,,,,-12,-12,"[[0, 2, 1], [3, 5, 2], [1, 5, 1], [1, 4, 2]]",1,0.083705562,8,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,7.629,7.629,click,,4,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,213842,1,-10000,-10000,,,,,0,0,"[[0, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2], [0, 5, 1], [4, 4, 2], [4, 5, 1]]",0.076923077,4.50E-05,9,"[[0, 1, 1, 2, 0, 1], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",,2.18,2.18,click,,7,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,236408,2,-1.722222222,-1.722222222,,,,,-12.72222222,-7.387096774,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2]]",1,0.066890795,10,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,3.067,3.067,click,,4,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,278559,1,0.746598639,0.746598639,,,,,1.746598639,2.339407745,"[[3, 1, 1], [4, 1, 2], [4, 4, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [2, 5, 1]]",0.201504134,1.37E-08,11,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 1], [2, 1, 1, 1, 2, 0], [1, 2, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,2.137,2.137,click,,7,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,308866,1,10000,10000,,,,,10000.25,1.000025,"[[1, 0, 1], [4, 4, 2], [4, 5, 1], [3, 5, 2], [1, 5, 1], [0, 4, 2], [1, 4, 1]]",0.999159017,1.79E-21,12,"[[0, 1, 0, 2, 2, 0], [1, 2, 1, 1, 1, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",,4.126,4.126,click,,7,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,346660,2,-1,-1,,,,,9999,9999,"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2], [2, 5, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2]]",9.97E-05,2.01E-08,13,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 2, 1], [0, 0, 0, 0, 0, 2]]",,10.928,10.928,click,,8,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,379542,2,-1,-1,,,,,10,10,"[[5, 0, 1], [4, 1, 2], [4, 4, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2]]",9.96E-05,3.13E-17,14,"[[0, 1, 2, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 2, 2, 2, 1, 0], [1, 0, 0, 0, 0, 0]]",,2.2,2.2,click,,6,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,387673,2,-0.25,-0.25,,,,,-1.39,-5.56,"[[4, 4, 1], [3, 5, 2]]",0.005405796,0.000119405,15,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,3.482,3.482,click,,2,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,407441,1,-10000,-10000,,,,,0,0,"[[0, 2, 1], [3, 5, 2], [0, 5, 1], [1, 4, 2], [2, 5, 1], [4, 4, 2], [4, 5, 1]]",0.076923077,4.44E-11,16,"[[0, 1, 1, 2, 0, 1], [0, 2, 1, 1, 2, 0], [1, 2, 2, 2, 1, 1], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 2, 1], [0, 0, 0, 0, 0, 0]]",,1.49,1.49,click,,7,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,418907,1,0,0.02,,,,,0.361111111,18.05555556,"[[4, 1, 1], [3, 1, 2], [1, 0, 1], [0, 2, 2], [0, 4, 1], [1, 4, 2], [1, 5, 1], [0, 5, 2], [2, 5, 1], [3, 5, 2], [4, 5, 1], [4, 4, 2], [5, 4, 1], [5, 5, 2], [5, 3, 1], [5, 2, 2], [5, 1, 1]]",0.333333333,2.85E-32,17,"[[0, 1, 2, 2, 1, 2], [1, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 1], [2, 2, 1, 1, 2, 2], [1, 1, 2, 2, 2, 1], [0, 1, 2, 1, 1, 2]]",,0.38,0.38,click,,17,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,440507,1,-10000,-10000,,,,,-9989,-0.9989,"[[1, 4, 1], [1, 5, 2], [3, 5, 1], [0, 2, 2], [0, 4, 1], [0, 5, 2], [4, 5, 1], [2, 5, 2], [5, 5, 1]]",0.0001,3.12E-20,18,"[[0, 1, 2, 2, 1, 2], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 2], [2, 0, 1, 1, 2, 1], [1, 0, 2, 2, 0, 1], [0, 0, 0, 0, 0, 1]]",,2.618,2.618,click,,9,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,451124,1,10000,10000,,,,,0,0,"[[1, 4, 1], [0, 5, 2], [1, 5, 1]]",0.997155423,2.13E-05,19,"[[0, 1, 0, 2, 0, 2], [0, 2, 1, 1, 1, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,1.236,1.236,click,,3,,1.5123E+12
86f6e2cb,6_easy_full,6,easy,full,wrong,reset,1.5123E+12,459047,2,-1.5,-1.5,,,,,-12.5,-8.333333333,"[[1, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2]]",1,0.082468684,20,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,2.689,2.689,click,,4,,1.5123E+12
