,condition,entropy
468,Full,0.5046345132563947
469,Truncated,0.9338155252482092
470,Full,0.4784829597436094
471,Truncated,1.0409343557803057
472,Full,0.5485330158990217
473,Truncated,1.0140670619831818
474,Full,0.4210611329784834
475,Truncated,0.9037025528892733
476,Full,0.6470731448816059
477,Truncated,1.0735216967835093
478,Full,0.4971041010231209
479,Truncated,1.0483460062783683
480,Full,0.5898276829928354
481,Truncated,1.034637050697967
482,Full,0.5112354392379013
483,Truncated,0.9849515148291423
484,Full,0.5572898617203308
485,Truncated,1.0174061491129587
486,Full,0.4886616920269953
487,Truncated,0.9329896210123858
488,Full,0.5255825950274826
489,Truncated,0.9572226134560066
490,Full,0.5481404765064807
491,Truncated,1.0523314097359397
492,Full,0.5624890593362045
493,Truncated,0.983394627799178
494,Full,0.5319913642219741
495,Truncated,0.9204229971374693
496,Full,0.5390636715274989
497,Truncated,0.9696092733040045
498,Full,0.4403142967215925
499,Truncated,0.9764967283699517
500,Full,0.6692675641222797
501,Truncated,0.977054054394108
502,Full,0.5778248217317332
503,Truncated,1.0264440382610904
504,Full,0.6029101442816658
505,Truncated,0.9700952500942291
506,Full,0.49387162520427547
507,Truncated,0.9664857540248846
508,Full,0.5116647035746449
509,Truncated,0.8699314656183829
510,Full,0.5888018504771965
511,Truncated,1.0268863585222954
512,Full,0.4825403388049913
513,Truncated,0.9502343570053604
514,Full,0.4646709173979602
515,Truncated,0.9635451909672276
516,Full,0.5760178451253505
517,Truncated,1.0146336312751758
518,Full,0.5710780900880676
519,Truncated,0.9473069937338744
520,Full,0.43321678467475616
521,Truncated,0.9822194057611218
522,Full,0.49962252755694836
523,Truncated,0.9739143697142535
524,Full,0.5116597491684559
525,Truncated,1.0162114237635584
526,Full,0.4931761107765802
527,Truncated,0.9237868072888934
528,Full,0.5238650427813366
529,Truncated,1.0723266774291225
530,Full,0.5717296399052798
531,Truncated,1.0035150867761866
532,Full,0.5499294122024295
533,Truncated,0.9892269225376337
534,Full,0.570865022024356
535,Truncated,1.0401703018977948
536,Full,0.5385739394367006
537,Truncated,1.0138819536500645
538,Full,0.5862532722228814
539,Truncated,1.0871677509998074
540,Full,0.6133267513555224
541,Truncated,1.0075643305889495
542,Full,0.5401000507389876
543,Truncated,1.0123948823139295
544,Full,0.4978090956205307
545,Truncated,0.973445877161086
546,Full,0.51001189252342
547,Truncated,1.0087058633312538
548,Full,0.5464027039922663
549,Truncated,1.021487978930743
550,Full,0.5476432110574578
551,Truncated,0.8842808604458989
552,Full,0.4741226896736947
553,Truncated,0.9628727419975185
554,Full,0.5172255594130566
555,Truncated,0.9479097043972987
556,Full,0.4738124639477497
557,Truncated,0.9482373709298185
558,Full,0.528256965438404
559,Truncated,1.0412367499969426
560,Full,0.49935579753857057
561,Truncated,0.9126348394011822
562,Full,0.5639368904408738
563,Truncated,0.9754959193096873
564,Full,0.5386101282884727
565,Truncated,0.9744240889919707
566,Full,0.5509831174627129
567,Truncated,0.9887667910166228
568,Full,0.5263882859766855
569,Truncated,0.9426787202789364
570,Full,0.5590175510316628
571,Truncated,0.9650073688666395
572,Full,0.5286412960184372
573,Truncated,1.007833258996026
574,Full,0.5698942541384541
575,Truncated,0.9734012741583365
576,Full,0.5867425539856338
577,Truncated,0.926098413193126
578,Full,0.5034724832467794
579,Truncated,1.0126617299447445
580,Full,0.5477971279064517
581,Truncated,1.0022594609773312
582,Full,0.5540077940361636
583,Truncated,0.9518589361774483
584,Full,0.49742263328897934
585,Truncated,1.026886254817795
586,Full,0.5299064441365665
587,Truncated,0.8923811871217677
588,Full,0.5178567263883258
589,Truncated,1.0922056255687322
590,Full,0.5282597515601024
591,Truncated,1.0247604503305658
592,Full,0.5382138713370881
593,Truncated,0.9791445280424533
594,Full,0.5233139453130073
595,Truncated,0.9767538834234444
596,Full,0.5235616648985549
597,Truncated,1.0128190269603599
598,Full,0.592487069422113
599,Truncated,1.137424821679849
600,Full,0.545238057271543
601,Truncated,1.019113384745388
602,Full,0.6008514388771791
603,Truncated,0.9999690173362672
604,Full,0.563084189687382
605,Truncated,1.0485707351222695
606,Full,0.6134903112792063
607,Truncated,1.0349237398918816
608,Full,0.5058255802652233
609,Truncated,0.8878025674510882
610,Full,0.46002351551536613
611,Truncated,1.0029382465177497
612,Full,0.5163199600247463
613,Truncated,0.9642796502903407
614,Full,0.5303003830467802
615,Truncated,0.9483344733506519
616,Full,0.5262216308692476
617,Truncated,1.0260463124134729
618,Full,0.5455054482395331
619,Truncated,1.0081214386251087
620,Full,0.5515292985843947
621,Truncated,0.9405910830406289
622,Full,0.5600103178125831
623,Truncated,0.9889943226882371
624,Full,0.5171187111716401
625,Truncated,0.9570075534375546
626,Full,0.561486517596465
627,Truncated,1.0692988008095425
628,Full,0.5479765243570051
629,Truncated,1.0052939500634457
630,Full,0.5068421610129584
631,Truncated,0.8894948036323171
632,Full,0.6184588482600896
633,Truncated,1.0042053666790425
634,Full,0.4984653973953309
635,Truncated,1.0096979676542301
636,Full,0.47931868298198343
637,Truncated,0.8651090433794943
638,Full,0.5299654176639299
639,Truncated,1.0634412541563736
640,Full,0.5408342534486043
641,Truncated,0.8929025419542117
642,Full,0.5558854961911627
643,Truncated,1.005019327386849
644,Full,0.5430228181633048
645,Truncated,1.0347205258205638
646,Full,0.6249453386521362
647,Truncated,1.0798261573158088
648,Full,0.5883318525046817
649,Truncated,1.0434018132963134
650,Full,0.6138197960953733
651,Truncated,1.0312041481328258
652,Full,0.529427770696525
653,Truncated,0.9595654565800147
654,Full,0.48317459871507795
655,Truncated,1.0254706522115151
656,Full,0.4250609280653221
657,Truncated,1.0043789030480386
658,Full,0.5852638400664674
659,Truncated,0.9370443490474133
660,Full,0.5358734045826204
661,Truncated,1.0010048295612703
662,Full,0.47099039211486904
663,Truncated,1.0185014369747425
664,Full,0.5528317586710126
665,Truncated,1.0029279094856824
666,Full,0.5160733121765352
667,Truncated,1.0375082906783222
668,Full,0.527155549204361
669,Truncated,1.0615428029847354
670,Full,0.5318420380334028
671,Truncated,1.0255251288199358
672,Full,0.48937614871353685
673,Truncated,1.0800142914475706
674,Full,0.5129097219914515
675,Truncated,0.9677874880561076
676,Full,0.517172793229909
677,Truncated,0.9423052814756215
678,Full,0.48212369132552063
679,Truncated,0.9901854438387675
680,Full,0.6029550498176104
681,Truncated,0.9954858127427546
682,Full,0.5312603899377689
683,Truncated,0.9604203931645968
684,Full,0.5262939215140476
685,Truncated,0.9812081926181441
686,Full,0.5544953845267784
687,Truncated,1.00064537150653
688,Full,0.5770164820384359
689,Truncated,1.0055873812618228
690,Full,0.5738114765636354
691,Truncated,0.9557709830414232
692,Full,0.521933302895537
693,Truncated,1.0057547128579662
694,Full,0.5366977622258048
695,Truncated,1.02023756343975
696,Full,0.5445240933402951
697,Truncated,0.9235837231451854
698,Full,0.5141354024025655
699,Truncated,1.109365200658602
700,Full,0.49432964127187184
701,Truncated,0.98442956310773
702,Full,0.5446330176851486
703,Truncated,1.0307240026426274
704,Full,0.509035285534452
705,Truncated,0.9965068482554503
706,Full,0.4853850587409146
707,Truncated,0.9222047877867774
708,Full,0.49561475246498454
709,Truncated,0.9928573878269867
710,Full,0.4546479243666089
711,Truncated,1.0333154540086058
712,Full,0.6228013457671642
713,Truncated,0.9582677459994647
714,Full,0.5174998499220754
715,Truncated,1.006016560814695
716,Full,0.4005020596500269
717,Truncated,0.9294989304141223
718,Full,0.5273600838152939
719,Truncated,1.1074990752836298
720,Full,0.5988068638235863
721,Truncated,1.0915566506112295
722,Full,0.5921613029496293
723,Truncated,1.0101036356493
724,Full,0.5437434551938483
725,Truncated,0.9753922307935882
726,Full,0.5939826691102744
727,Truncated,1.0695857313117554
728,Full,0.5262436513997609
729,Truncated,0.9486605536151097
730,Full,0.4756624849740652
731,Truncated,1.0017150299586173
732,Full,0.47999792146941994
733,Truncated,0.9694536773055783
734,Full,0.551194456668341
735,Truncated,1.0352053222055067
736,Full,0.500322454533625
737,Truncated,0.882212631321471
738,Full,0.5714637862999745
739,Truncated,1.0525617217786982
740,Full,0.5348982582649581
741,Truncated,0.9718565932015224
742,Full,0.5055324351352818
743,Truncated,0.933855328243142
744,Full,0.5242023695787025
745,Truncated,0.917788824629887
746,Full,0.626709734236444
747,Truncated,1.0644532620967764
748,Full,0.5246496620790064
749,Truncated,0.9623970956351869
750,Full,0.5482305671997061
751,Truncated,0.9963712367202061
752,Full,0.5083416221853481
753,Truncated,0.9227237814207429
754,Full,0.5561492157115359
755,Truncated,0.9986569030075783
756,Full,0.4940897770694321
757,Truncated,0.837799460360009
758,Full,0.4527503743099479
759,Truncated,0.9912150041625888
760,Full,0.5860900765752274
761,Truncated,0.9438128865027338
762,Full,0.516526031931817
763,Truncated,1.0046751958258489
764,Full,0.4869452077420475
765,Truncated,0.9612736689873741
766,Full,0.476717317420171
767,Truncated,0.9311937892513782
768,Full,0.4180932502986286
769,Truncated,0.9391820528231063
770,Full,0.5476762321823122
771,Truncated,1.0232257222123677
772,Full,0.5897469474274794
773,Truncated,1.0289684287770162
774,Full,0.5189186954846602
775,Truncated,0.9431858825848166
776,Full,0.5414752777372592
777,Truncated,0.9688912207788948
778,Full,0.5039482261110763
779,Truncated,0.9992916421803945
780,Full,0.513545121391041
781,Truncated,0.9928455521831852
782,Full,0.4952753705525349
783,Truncated,0.9509604355838162
784,Full,0.5272180237140742
785,Truncated,0.9791796111872131
786,Full,0.4940518747310766
787,Truncated,0.986912593896438
788,Full,0.5813683790741513
789,Truncated,0.9993941170420606
790,Full,0.46255769863549506
791,Truncated,1.0088472090585319
792,Full,0.6037030947091574
793,Truncated,0.9083913254290059
794,Full,0.5608433463469517
795,Truncated,0.8808390869631749
796,Full,0.5081939300346409
797,Truncated,0.9597658030907812
798,Full,0.5300066023056103
799,Truncated,1.102026567968362
800,Full,0.5630932326779727
801,Truncated,1.0638896877641018
802,Full,0.5471440595490891
803,Truncated,0.9890399655938943
804,Full,0.4439742821838425
805,Truncated,0.9507782147694668
806,Full,0.47935637822294874
807,Truncated,0.9888210274281961
808,Full,0.6091195386195968
809,Truncated,1.0344504301610082
810,Full,0.6272581934310425
811,Truncated,0.9856984171808753
812,Full,0.5310994121182173
813,Truncated,1.0237134179822367
814,Full,0.5447206466689907
815,Truncated,1.0548736135662078
816,Full,0.5448434579015493
817,Truncated,0.9813311999620773
818,Full,0.4556089510215404
819,Truncated,0.8483950111807501
820,Full,0.473675391811893
821,Truncated,1.0269313869614651
822,Full,0.49378356681128166
823,Truncated,1.0425561924242046
824,Full,0.5037943742883756
825,Truncated,1.0730816675153934
826,Full,0.527437075121032
827,Truncated,0.9073684963604229
828,Full,0.5742963523592308
829,Truncated,1.0083191310625004
830,Full,0.5504144792746036
831,Truncated,1.0455044542434453
832,Full,0.5120741856404987
833,Truncated,0.9820341364879365
834,Full,0.535998459325744
835,Truncated,0.9305370380625855
836,Full,0.5305364828386632
837,Truncated,0.9765057751876379
838,Full,0.461207055231312
839,Truncated,0.8364849481107879
840,Full,0.595023184255929
841,Truncated,1.0609137156667348
842,Full,0.5257605931800424
843,Truncated,0.9047298323822153
844,Full,0.5477325511654875
845,Truncated,0.9702862170489025
846,Full,0.4763295917720457
847,Truncated,0.9189610824449193
848,Full,0.6048226667707393
849,Truncated,0.9538921771104154
850,Full,0.6450012702373369
851,Truncated,1.037902957424756
852,Full,0.6157882766027637
853,Truncated,1.0554344994497031
854,Full,0.5043136957997069
855,Truncated,0.9842081151339303
856,Full,0.5120143888059624
857,Truncated,0.9843519301966657
858,Full,0.5277081798832363
859,Truncated,0.9574045493205655
860,Full,0.530149893340763
861,Truncated,0.9945817618021997
862,Full,0.6171100756695685
863,Truncated,1.0264100237552125
864,Full,0.6223017100985196
865,Truncated,0.9968223549633689
866,Full,0.42970568916398305
867,Truncated,0.9411730421999533
868,Full,0.457650344030971
869,Truncated,0.979532579771562
870,Full,0.5466694006913236
871,Truncated,0.9634214273456051
872,Full,0.5388025396901273
873,Truncated,0.9228462448029087
874,Full,0.5313759635564844
875,Truncated,0.9660909296691444
876,Full,0.5939936106329924
877,Truncated,1.0825296867416645
878,Full,0.6051995126856741
879,Truncated,0.9552676793712835
880,Full,0.44991657885212505
881,Truncated,1.001839747655965
882,Full,0.5099250855994861
883,Truncated,0.9288675065590944
884,Full,0.4256825663066859
885,Truncated,0.883271043072564
886,Full,0.4724478827404616
887,Truncated,0.9413139641138738
888,Full,0.42452434699317876
889,Truncated,0.9932151890332227
890,Full,0.5272378064650759
891,Truncated,0.944735724582668
892,Full,0.5332566222892913
893,Truncated,1.0271468952756422
894,Full,0.531236355847807
895,Truncated,1.0169086391449664
896,Full,0.4516129303333853
897,Truncated,0.9594899858407662
898,Full,0.578870322023027
899,Truncated,1.0261278222478771
900,Full,0.47807016111357964
901,Truncated,0.9935617403229772
902,Full,0.5296081505414085
903,Truncated,0.9223430655454694
904,Full,0.4307042219392922
905,Truncated,0.8785651615410619
906,Full,0.5569348764520159
907,Truncated,1.0084677287245727
908,Full,0.5745606532469414
909,Truncated,0.9780471392830177
910,Full,0.4745984422255493
911,Truncated,0.9365878656443557
912,Full,0.5533424723376241
913,Truncated,0.9693270227440633
914,Full,0.5697587310296918
915,Truncated,1.0821615023386602
916,Full,0.5181211300104106
917,Truncated,0.9716769732809802
918,Full,0.541907690997073
919,Truncated,1.0251637942022784
920,Full,0.5729652274101044
921,Truncated,0.9765931152912856
922,Full,0.5028200100724204
923,Truncated,0.9670320139186331
924,Full,0.5242006099343203
925,Truncated,0.9785005140473367
926,Full,0.5643008887165772
927,Truncated,1.0048305506959496
928,Full,0.3630273497982382
929,Truncated,0.906995069502456
930,Full,0.5467907183282498
931,Truncated,0.9733355257657098
932,Full,0.48060084854173624
933,Truncated,0.9613069103198462
934,Full,0.45622336692093407
935,Truncated,0.8960319173396946
936,Full,0.46314507216605444
