,size,type,condition,board,heuristic_name,moves,userid,board_size,board_type,board_name,solved,action,solutionAndValidationCorrectPercent,solutionAndValidationCorrect,solutionCorrect,actionsSolution
941,6,HC,truncated,6 HC truncated,interaction,296,65f4e348,6,hard,6_hard_pruned,wrong,20,0,0,0,20
942,6,HC,truncated,6 HC truncated,interaction,296,67f4ea8a,6,hard,6_hard_pruned,wrong,15,0,0,0,15
943,6,HC,truncated,6 HC truncated,interaction,296,67f64a50,6,hard,6_hard_pruned,wrong,32,0,0,0,32
944,6,HC,truncated,6 HC truncated,interaction,296,68c659b8,6,hard,6_hard_pruned,validatedCorrect,60,100,1,1,60
945,6,HC,truncated,6 HC truncated,interaction,296,6bb10472,6,hard,6_hard_pruned,validatedCorrect,7,100,1,1,7
946,6,HC,truncated,6 HC truncated,interaction,296,6bb4e746,6,hard,6_hard_pruned,wrong,11,0,0,0,11
947,6,HC,truncated,6 HC truncated,interaction,296,6dd103e2,6,hard,6_hard_pruned,wrong,31,0,0,0,31
948,6,HC,truncated,6 HC truncated,interaction,296,6de4e267,6,hard,6_hard_pruned,wrong,25,0,0,0,25
949,6,HC,truncated,6 HC truncated,interaction,296,74e11ee8,6,hard,6_hard_pruned,validatedCorrect,1,100,1,1,1
950,6,HC,truncated,6 HC truncated,interaction,296,7da4f147,6,hard,6_hard_pruned,wrong,4,0,0,0,4
951,6,HC,truncated,6 HC truncated,interaction,296,7dd704e0,6,hard,6_hard_pruned,validatedCorrect,93,100,1,1,93
952,6,HC,truncated,6 HC truncated,interaction,296,7df4e828,6,hard,6_hard_pruned,wrong,143,0,0,0,143
953,6,HC,truncated,6 HC truncated,interaction,296,80f4e933,6,hard,6_hard_pruned,wrong,7,0,0,0,7
954,6,HC,truncated,6 HC truncated,interaction,296,81c11c9f,6,hard,6_hard_pruned,validatedCorrect,15,100,1,1,15
955,6,HC,truncated,6 HC truncated,interaction,296,82a4e284,6,hard,6_hard_pruned,wrong,40,0,0,0,40
956,6,HC,truncated,6 HC truncated,interaction,296,83c64bf9,6,hard,6_hard_pruned,wrong,5,0,0,0,5
957,6,HC,truncated,6 HC truncated,interaction,296,84f4e263,6,hard,6_hard_pruned,wrong,9,0,0,0,9
958,6,HC,truncated,6 HC truncated,interaction,296,85b4e5c4,6,hard,6_hard_pruned,validatedCorrect,15,100,1,1,15
959,6,HC,truncated,6 HC truncated,interaction,296,92a74a76,6,hard,6_hard_pruned,wrong,35,0,0,0,35
960,6,HC,truncated,6 HC truncated,interaction,296,95a648a3,6,hard,6_hard_pruned,wrong,2,0,0,0,2
961,6,HC,truncated,6 HC truncated,interaction,296,9be4eb1b,6,hard,6_hard_pruned,wrong,9,0,0,0,9
962,6,HC,truncated,6 HC truncated,interaction,296,9dd66bae,6,hard,6_hard_pruned,wrong,26,0,0,0,26
963,6,HC,truncated,6 HC truncated,interaction,296,a0d659c9,6,hard,6_hard_pruned,solvedCorrect,39,0,0,1,39
964,6,HC,truncated,6 HC truncated,interaction,296,a0f4f1bf,6,hard,6_hard_pruned,solvedCorrect,44,0,0,1,44
965,6,HC,truncated,6 HC truncated,interaction,296,a1e4e2c3,6,hard,6_hard_pruned,wrong,3,0,0,0,3
966,6,HC,truncated,6 HC truncated,interaction,296,a2ebe618,6,hard,6_hard_pruned,wrong,6,0,0,0,6
967,6,HC,truncated,6 HC truncated,interaction,296,a3b4e28e,6,hard,6_hard_pruned,wrong,10,0,0,0,10
968,6,HC,truncated,6 HC truncated,interaction,296,a5a65415,6,hard,6_hard_pruned,solvedCorrect,3,0,0,1,3
969,6,HC,truncated,6 HC truncated,interaction,296,aafbd6ab,6,hard,6_hard_pruned,wrong,20,0,0,0,20
970,6,HC,truncated,6 HC truncated,interaction,296,aed647d3,6,hard,6_hard_pruned,wrong,27,0,0,0,27
971,6,HC,truncated,6 HC truncated,interaction,296,b0e1157c,6,hard,6_hard_pruned,wrong,16,0,0,0,16
972,6,HC,truncated,6 HC truncated,interaction,296,b2b4e2c1,6,hard,6_hard_pruned,wrong,80,0,0,0,80
973,6,HC,truncated,6 HC truncated,interaction,296,b2e4e98a,6,hard,6_hard_pruned,wrong,7,0,0,0,7
974,6,HC,truncated,6 HC truncated,interaction,296,b8f4e433,6,hard,6_hard_pruned,wrong,18,0,0,0,18
975,6,HC,truncated,6 HC truncated,interaction,296,b9e512db,6,hard,6_hard_pruned,wrong,20,0,0,0,20
976,6,HC,truncated,6 HC truncated,interaction,296,bad4f1b5,6,hard,6_hard_pruned,wrong,44,0,0,0,44
977,6,HC,truncated,6 HC truncated,interaction,296,bae4ffc0,6,hard,6_hard_pruned,solvedCorrect,20,0,0,1,20
978,6,HC,truncated,6 HC truncated,interaction,296,bdf4e34a,6,hard,6_hard_pruned,wrong,72,0,0,0,72
979,6,HC,truncated,6 HC truncated,interaction,296,bff4e70e,6,hard,6_hard_pruned,wrong,6,0,0,0,6
980,6,HC,truncated,6 HC truncated,interaction,296,c7a6593f,6,hard,6_hard_pruned,wrong,1,0,0,0,1
981,6,HC,truncated,6 HC truncated,interaction,296,c7c4e29b,6,hard,6_hard_pruned,wrong,5,0,0,0,5
982,6,HC,truncated,6 HC truncated,interaction,296,c7fffe38,6,hard,6_hard_pruned,wrong,27,0,0,0,27
983,6,HC,truncated,6 HC truncated,interaction,296,c9f64da2,6,hard,6_hard_pruned,wrong,17,0,0,0,17
984,6,HC,truncated,6 HC truncated,interaction,296,ccc4e27e,6,hard,6_hard_pruned,validatedCorrect,12,100,1,1,12
985,6,HC,truncated,6 HC truncated,interaction,296,cdf65098,6,hard,6_hard_pruned,wrong,1,0,0,0,1
986,6,HC,truncated,6 HC truncated,interaction,296,ceb50693,6,hard,6_hard_pruned,solvedCorrect,27,0,0,1,27
987,6,HC,truncated,6 HC truncated,interaction,296,d1e4eb09,6,hard,6_hard_pruned,wrong,12,0,0,0,12
988,6,HC,truncated,6 HC truncated,interaction,296,d2f65bb5,6,hard,6_hard_pruned,wrong,23,0,0,0,23
989,6,HC,truncated,6 HC truncated,interaction,296,d4fac87b,6,hard,6_hard_pruned,wrong,12,0,0,0,12
990,6,HC,truncated,6 HC truncated,interaction,296,d8a4f092,6,hard,6_hard_pruned,solvedCorrect,27,0,0,1,27
991,6,HC,truncated,6 HC truncated,interaction,296,d8f4e4d9,6,hard,6_hard_pruned,wrong,21,0,0,0,21
992,6,HC,truncated,6 HC truncated,interaction,296,daefd33a,6,hard,6_hard_pruned,wrong,5,0,0,0,5
993,6,HC,truncated,6 HC truncated,interaction,296,dbe65101,6,hard,6_hard_pruned,wrong,13,0,0,0,13
994,6,HC,truncated,6 HC truncated,interaction,296,dec64994,6,hard,6_hard_pruned,wrong,14,0,0,0,14
995,6,HC,truncated,6 HC truncated,interaction,296,e0a737b6,6,hard,6_hard_pruned,wrong,5,0,0,0,5
996,6,HC,truncated,6 HC truncated,interaction,296,e1a64c7d,6,hard,6_hard_pruned,wrong,32,0,0,0,32
997,6,HC,truncated,6 HC truncated,interaction,296,e1e500d7,6,hard,6_hard_pruned,validatedCorrect,7,100,1,1,7
998,6,HC,truncated,6 HC truncated,interaction,296,e2b655ad,6,hard,6_hard_pruned,wrong,6,0,0,0,6
999,6,HC,truncated,6 HC truncated,interaction,296,e5d4e9ce,6,hard,6_hard_pruned,wrong,17,0,0,0,17
1000,6,HC,truncated,6 HC truncated,interaction,296,e5d4fef8,6,hard,6_hard_pruned,wrong,11,0,0,0,11
1001,6,HC,truncated,6 HC truncated,interaction,296,e6f649a1,6,hard,6_hard_pruned,wrong,1,0,0,0,1
1002,6,HC,truncated,6 HC truncated,interaction,296,e9dbbf8a,6,hard,6_hard_pruned,solvedCorrect,16,0,0,1,16
1003,6,HC,truncated,6 HC truncated,interaction,296,e9e64bef,6,hard,6_hard_pruned,validatedCorrect,33,100,1,1,33
1004,6,HC,truncated,6 HC truncated,interaction,296,eba732b3,6,hard,6_hard_pruned,validatedCorrect,1,100,1,1,1
1005,6,HC,truncated,6 HC truncated,interaction,296,ebc64a59,6,hard,6_hard_pruned,wrong,5,0,0,0,5
1006,6,HC,truncated,6 HC truncated,interaction,296,f0c4e26c,6,hard,6_hard_pruned,validatedCorrect,13,100,1,1,13
1007,6,HC,truncated,6 HC truncated,interaction,296,f1f65080,6,hard,6_hard_pruned,wrong,16,0,0,0,16
1008,6,HC,truncated,6 HC truncated,interaction,296,f6b64ced,6,hard,6_hard_pruned,wrong,43,0,0,0,43
1009,6,HC,truncated,6 HC truncated,interaction,296,f6f64b11,6,hard,6_hard_pruned,wrong,1,0,0,0,1
1010,6,HC,truncated,6 HC truncated,interaction,296,f8bbc519,6,hard,6_hard_pruned,wrong,1,0,0,0,1
1011,6,HC,truncated,6 HC truncated,interaction,296,fcaffad4,6,hard,6_hard_pruned,wrong,68,0,0,0,68
1012,6,HC,truncated,6 HC truncated,interaction,296,fdaa7ebb,6,hard,6_hard_pruned,wrong,60,0,0,0,60
1013,6,HC,truncated,6 HC truncated,interaction,296,fde4ef33,6,hard,6_hard_pruned,wrong,12,0,0,0,12
1014,6,HC,truncated,6 HC truncated,interaction,296,fde6491d,6,hard,6_hard_pruned,wrong,17,0,0,0,17
1015,6,HC,truncated,6 HC truncated,interaction,296,fef4eae9,6,hard,6_hard_pruned,validatedCorrect,15,100,1,1,15
