userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
f6fbf6b1,6_hard_full,6,hard,full,wrong,reset,1.51E+12,525507,,,,,,,-7.025487528,,8.757,8.757,click,,9,,1.51E+12
fac10d6e,6_hard_full,6,hard,full,wrong,reset,1.51E+12,122170,,,,,,,-3.317121599,,15.714,15.714,click,,4,,1.51E+12
fac10d6e,6_hard_full,6,hard,full,wrong,reset,1.51E+12,192656,,,,,,,0.901112528,,8.006,8.006,click,,6,,1.51E+12
fac10d6e,6_hard_full,6,hard,full,wrong,reset,1.51E+12,237155,,,,,,,-10000.36111,,0.972,3.283,undo,,7,,1.51E+12
25cfdeaf,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,72354,,,,,,,2.387256236,,7.594,7.594,click,,4,,1.51E+12
2afbbf79,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,78232,,,,,,,0,,1.736,1.736,click,,11,,1.51E+12
2afbbf79,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,115839,,,,,,,9992.155622,,0.578,4.121,undo,,5,,1.51E+12
2afbbf79,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,131506,,,,,,,0,,2.189,2.189,click,,6,,1.51E+12
2afbbf79,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,132022,,,,,,,99999,,0.516,2.705,reset,,0,,1.51E+12
2afbbf79,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,132247,,,,,,,99999,,0.225,2.93,reset,,0,,1.51E+12
2afbbf79,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,132438,,,,,,,99999,,0.191,3.121,reset,,0,,1.51E+12
2afbbf79,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,155094,,,,,,,-10002.79222,,3.696,3.696,click,,5,,1.51E+12
2ff50f64,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,40569,,,,,,,9992.541246,,10.739,10.739,click,,3,,1.51E+12
2ff50f64,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,51067,,,,,,,99999,,3.127,3.127,click,,2,,1.51E+12
30e4feac,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,171255,,,,,,,99999,,5.706,5.706,click,,2,,1.51E+12
30e4feac,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,202014,,,,,,,-10007.84438,,14.537,14.537,click,,5,,1.51E+12
30e4feac,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,225543,,,,,,,12.62836593,,5.411,5.411,click,,3,,1.51E+12
30e4feac,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,241414,,,,,,,10000.58333,,1.081,1.081,click,,5,,1.51E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,109132,,,,,,,99999,,4.672,4.672,click,,2,,1.51E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,130873,,,,,,,99999,,3.006,3.006,click,,2,,1.51E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,140400,,,,,,,99999,,6.804,6.804,click,,1,,1.51E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,174557,,,,,,,99999,,3.902,3.902,click,,2,,1.51E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,184059,,,,,,,99999,,8.32,8.32,click,,1,,1.51E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,209947,,,,,,,10.87673328,,1.166,1.166,click,,4,,1.51E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,214713,,,,,,,99999,,3.481,3.481,click,,1,,1.51E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,227718,,,,,,,99999,,7.87,7.87,click,,2,,1.51E+12
6bb10472,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,144699,,,,,,,0,,84.272,84.272,click,,7,,1.51E+12
6dd103e2,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,50074,,,,,,,-10005.20712,,1.932,11.045,undo,,3,,1.51E+12
6dd103e2,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,92985,,,,,,,-10.87542092,,3.045,3.045,click,,6,,1.51E+12
6dd103e2,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,109751,,,,,,,99999,,3.924,3.924,click,,2,,1.51E+12
6dd103e2,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,139725,,,,,,,0,,6.736,6.736,click,,5,,1.51E+12
6dd103e2,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,163560,,,,,,,9984.348887,,2.547,2.547,click,,6,,1.51E+12
74e11ee8,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,220775,,,,,,,99999,,150.222,150.222,click,,1,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,60765,,,,,,,0,,2.561,2.561,click,,5,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,74621,,,,,,,9994.542878,,1.186,1.186,click,,3,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,92100,,,,,,,9992.155622,,4.568,4.568,click,,5,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,108085,,,,,,,9992.155622,,1.871,1.871,click,,5,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,118575,,,,,,,2.387256236,,3.299,3.299,click,,4,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,155710,,,,,,,9993.487776,,8.033,8.033,click,,8,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,161102,,,,,,,99999,,3.113,3.113,click,,2,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,167502,,,,,,,99999,,2.917,2.917,click,,2,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,193830,,,,,,,-10001.11111,,4.393,4.393,click,,7,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,237422,,,,,,,0,,4.761,4.761,click,,9,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,294101,,,,,,,-0.166666667,,2.345,2.345,click,,9,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,322621,,,,,,,-10007.84438,,1.029,1.029,click,,6,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,335196,,,,,,,9994.792878,,1.107,1.107,click,,3,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,355542,,,,,,,-10012.34764,,1.273,1.273,click,,6,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,363309,,,,,,,7.220002834,,1.424,1.424,click,,4,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,374934,,,,,,,9986.904511,,4.83,4.83,click,,5,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,391198,,,,,,,9986.904511,,9.076,9.076,click,,5,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,402925,,,,,,,9986.904511,,4.6,4.6,click,,5,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,577426,,,,,,,99999,,174.501,179.101,reset,,0,,1.51E+12
81c11c9f,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,154060,,,,,,,-10.19326531,,7.291,7.291,click,,8,,1.51E+12
81c11c9f,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,271800,,,,,,,0,,96.669,96.669,click,,7,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,176293,,,,,,,-10005.59896,,2.505,2.505,click,,7,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,209957,,,,,,,-7.496530612,,1.065,1.065,click,,6,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,232477,,,,,,,0,,4.009,4.009,click,,5,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,257637,,,,,,,20000,,8.601,8.601,click,,7,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,276237,,,,,,,20000,,10.713,10.713,click,,5,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,294236,,,,,,,0,,1.232,1.232,click,,5,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,64926,,,,,,,-10007.45875,,10.419,10.419,click,,3,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,80947,,,,,,,-10000.47222,,5.963,5.963,click,,3,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,97353,,,,,,,99999,,5.568,5.568,click,,2,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,148929,,,,,,,10000,,1.546,12.656,undo,,6,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,213985,,,,,,,-10000,,3.381,3.381,click,,7,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,417116,,,,,,,-8.225623583,,45.687,45.687,click,,9,,1.51E+12
a2ebe618,6_hard_pruned,6,hard,pruned,solvedCorrect,reset,1.51E+12,65885,,,,,,,20000,,4.185,4.185,click,,5,,1.51E+12
aafbd6ab,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,70351,,,,,,,7.734377834,,9.05,9.05,click,,4,,1.51E+12
aafbd6ab,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,85015,,,,,,,99999,,7.117,7.117,click,,1,,1.51E+12
aafbd6ab,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,121346,,,,,,,99999,,6.747,6.747,click,,1,,1.51E+12
aafbd6ab,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,178856,,,,,,,2.545622166,,1.46,6.735,undo,,2,,1.51E+12
aafbd6ab,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,180052,,,,,,,99999,,1.196,7.931,reset,,0,,1.51E+12
b0e1157c,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,109586,,,,,,,99999,,15.254,15.254,click,,2,,1.51E+12
b0e1157c,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,192120,,,,,,,99999,,24.094,24.094,click,,2,,1.51E+12
b0e1157c,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,336690,,,,,,,-21.72437642,,48.651,56.51,undo,,4,,1.51E+12
b9e512db,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,76616,,,,,,,3.627776361,,1.271,1.271,click,,7,,1.51E+12
b9e512db,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,98552,,,,,,,4.680520125,,2.156,2.156,click,,5,,1.51E+12
b9e512db,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,135631,,,,,,,9984.348887,,8.956,8.956,click,,5,,1.51E+12
c7fffe38,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,86669,,,,,,,-10005.59896,,8.15,8.15,click,,6,,1.51E+12
c7fffe38,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,134893,,,,,,,99999,,11.253,11.253,click,,2,,1.51E+12
c7fffe38,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,184038,,,,,,,-10005.59896,,3.433,3.433,click,,7,,1.51E+12
c7fffe38,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,252331,,,,,,,0,,16.22,16.22,click,,5,,1.51E+12
d4fac87b,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,76884,,,,,,,99999,,15.195,15.195,click,,1,,1.51E+12
d4fac87b,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,145537,,,,,,,0,,4.087,4.087,click,,6,,1.51E+12
e1e500d7,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,116045,,,,,,,0,,80.832,80.832,click,,7,,1.51E+12
e9dbbf8a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,72279,,,,,,,20000,,2.539,2.539,click,,7,,1.51E+12
e9dbbf8a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,102656,,,,,,,6.664376417,,6.219,6.219,click,,6,,1.51E+12
e9dbbf8a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.51E+12,170416,,,,,,,9994.638889,,34.004,34.004,click,,3,,1.51E+12
eba732b3,6_hard_pruned,6,hard,pruned,solvedCorrect,reset,1.51E+12,71253,,,,,,,99999,,38.34,38.34,click,,1,,1.51E+12
fcaffad4,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,71803,,,,,,,9989.569409,,8.167,8.167,click,,5,,1.51E+12
fcaffad4,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,105520,,,,,,,-0.361111111,,1.397,1.397,click,,18,,1.51E+12
fcaffad4,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,161014,,,,,,,-6.250521542,,8.436,8.436,click,,12,,1.51E+12
fcaffad4,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,261524,,,,,,,0,,8.288,8.288,click,,14,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,36228,,,,,,,99999,,1.991,1.991,click,,2,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,61688,,,,,,,9998.262153,,7.346,7.346,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,85285,,,,,,,-10000.47222,,1.705,1.705,click,,4,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,93876,,,,,,,99999,,1.767,1.767,click,,2,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,147207,,,,,,,-10000.48785,,1.535,1.535,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,162394,,,,,,,-10001.54111,,1.366,1.366,click,,4,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,170769,,,,,,,99999,,1.195,1.195,click,,2,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,175714,,,,,,,99999,,1.35,1.35,click,,2,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,188824,,,,,,,99999,,3.409,3.409,click,,2,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,195769,,,,,,,-1.467434807,,1.077,1.077,click,,4,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,218512,,,,,,,99999,,1.317,1.317,click,,2,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,232828,,,,,,,-10005.20712,,2.125,2.125,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,241526,,,,,,,99999,,2.126,2.126,click,,2,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,248294,,,,,,,99999,,2.946,2.946,click,,1,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,256835,,,,,,,-10007.20875,,1.524,1.524,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,268894,,,,,,,99999,,3.114,3.114,click,,1,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,275623,,,,,,,9998.262153,,1.795,1.795,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,302815,,,,,,,-10005.20712,,6.199,6.199,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,318844,,,,,,,-10001.94385,,1.648,1.648,click,,5,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51E+12,333021,,,,,,,6.303265306,,2.796,2.796,click,,4,,1.51E+12
13f4ff5a,10_hard_full,10,hard,full,wrong,reset,1.51E+12,141682,,,,,,,99999,,106.209,106.209,click,,1,,1.51E+12
13f4ff5a,10_hard_full,10,hard,full,wrong,reset,1.51E+12,202541,,,,,,,9995.472766,,8.381,8.381,click,,9,,1.51E+12
13f4ff5a,10_hard_full,10,hard,full,wrong,reset,1.51E+12,235769,,,,,,,-10002.98401,,12.411,12.411,click,,4,,1.51E+12
13f4ff5a,10_hard_full,10,hard,full,wrong,reset,1.51E+12,250203,,,,,,,99999,,2.567,6.256,undo,,1,,1.51E+12
1df6940e,10_hard_full,10,hard,full,wrong,reset,1.51E+12,449254,,,,,,,0,,308.531,308.531,click,,9,,1.51E+12
1ff4f828,10_hard_full,10,hard,full,wrong,reset,1.51E+12,249139,,,,,,,-2.896718157,,5.126,5.126,click,,4,,1.51E+12
1ff4f828,10_hard_full,10,hard,full,wrong,reset,1.51E+12,301715,,,,,,,99999,,20.268,20.268,click,,2,,1.51E+12
1ff4f828,10_hard_full,10,hard,full,wrong,reset,1.51E+12,321269,,,,,,,99999,,8.911,8.911,click,,1,,1.51E+12
1ff4f828,10_hard_full,10,hard,full,wrong,reset,1.51E+12,338663,,,,,,,99999,,2.139,2.139,click,,2,,1.51E+12
21abc061,10_hard_full,10,hard,full,wrong,reset,1.51E+12,178587,,,,,,,-10000,,3.609,3.609,click,,8,,1.51E+12
23dbc11c,10_hard_full,10,hard,full,wrong,reset,1.51E+12,83117,,,,,,,20000,,4.297,4.297,click,,9,,1.51E+12
23dbc11c,10_hard_full,10,hard,full,wrong,reset,1.51E+12,129070,,,,,,,-10002.98401,,4.78,4.78,click,,4,,1.51E+12
23dbc11c,10_hard_full,10,hard,full,wrong,reset,1.51E+12,132221,,,,,,,99999,,3.151,7.931,reset,,0,,1.51E+12
23dbc11c,10_hard_full,10,hard,full,wrong,reset,1.51E+12,169067,,,,,,,9985.554671,,2.932,2.932,click,,5,,1.51E+12
28e67c08,10_hard_full,10,hard,full,wrong,reset,1.51E+12,173150,,,,,,,0,,75.959,75.959,click,,9,,1.51E+12
2fb4f99a,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,30525,,,,,,,99999,,5.869,5.869,click,,2,,1.51E+12
2fb4f99a,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,112708,,,,,,,0,,30.743,30.743,click,,9,,1.51E+12
34b12db9,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,187892,,,,,,,20000,,53.311,53.311,click,,15,,1.51E+12
65f68460,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,43282,,,,,,,99999,,3.133,3.133,click,,2,,1.51E+12
65f68460,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,76560,,,,,,,0,,1.692,1.692,click,,9,,1.51E+12
65f68460,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,112069,,,,,,,99999,,34.58,34.58,click,,1,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,127449,,,,,,,99999,,3.299,3.299,click,,2,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,168376,,,,,,,17.10190664,,3.499,3.499,click,,6,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,183089,,,,,,,99999,,6.656,6.656,click,,2,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,190473,,,,,,,99999,,3.375,3.375,click,,2,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,205828,,,,,,,99999,,13.4,13.4,click,,1,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,209767,,,,,,,99999,,1.308,1.308,click,,2,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,239205,,,,,,,-10005.10127,,2.782,2.782,click,,4,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,wrong,reset,1.51E+12,110369,,,,,,,0.625243764,,12.725,12.725,click,,4,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,wrong,reset,1.51E+12,175810,,,,,,,99999,,20.462,20.462,click,,2,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,wrong,reset,1.51E+12,203220,,,,,,,0,,6.085,6.085,click,,5,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,wrong,reset,1.51E+12,262329,,,,,,,9.252037026,,11.862,11.862,click,,4,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,wrong,reset,1.51E+12,312430,,,,,,,99999,,5.817,5.817,click,,2,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,wrong,reset,1.51E+12,321741,,,,,,,99999,,7.79,7.79,click,,1,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,wrong,reset,1.51E+12,392393,,,,,,,-10013.25472,,4.063,4.063,click,,11,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,wrong,reset,1.51E+12,415127,,,,,,,99999,,12.334,12.334,click,,1,,1.51E+12
84dbf4f9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,92911,,,,,,,-10005.10127,,3.553,3.553,click,,3,,1.51E+12
84dbf4f9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,105939,,,,,,,99999,,5.811,5.811,click,,2,,1.51E+12
84dbf4f9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,122235,,,,,,,99999,,3.284,3.284,click,,2,,1.51E+12
84dbf4f9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,295970,,,,,,,0,,111.84,111.84,click,,9,,1.51E+12
87cfed83,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,119999,,,,,,,99999,,17.823,17.823,click,,1,,1.51E+12
87cfed83,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,191716,,,,,,,99999,,70.114,70.114,click,,1,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,40395,,,,,,,17.10190664,,7.597,7.597,click,,6,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,58152,,,,,,,99999,,4.241,4.241,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,73508,,,,,,,99999,,4.985,4.985,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,92905,,,,,,,99999,,1.633,1.633,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,109260,,,,,,,99999,,6.312,6.312,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,117196,,,,,,,99999,,2.082,2.082,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,139521,,,,,,,-10001.69444,,5.257,5.257,click,,4,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,144833,,,,,,,99999,,3.116,3.116,click,,1,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,158037,,,,,,,-10002.98401,,0.818,0.818,click,,4,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,207475,,,,,,,-10005.38748,,13.425,13.425,click,,8,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,212093,,,,,,,99999,,0.833,0.833,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,215566,,,,,,,99999,,0.874,0.874,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,232574,,,,,,,4.319444444,,1.24,1.24,click,,6,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,240935,,,,,,,-10002.25212,,0.81,0.81,click,,3,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,267361,,,,,,,0,,1.62,1.62,click,,8,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,275621,,,,,,,99999,,4.299,4.299,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,298988,,,,,,,-10035.18233,,1.958,1.958,click,,5,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,304787,,,,,,,99999,,1.951,1.951,click,,2,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,316943,,,,,,,2.774182734,,2.569,2.569,click,,3,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,solvedCorrect,reset,1.51E+12,346255,,,,,,,-10027.09775,,1.681,1.681,click,,8,,1.51E+12
92e6f512,10_hard_full,10,hard,full,wrong,reset,1.51E+12,122746,,,,,,,0,,47.321,47.321,click,,9,,1.51E+12
98d105c1,10_hard_full,10,hard,full,validatedCorrect,reset,1.51E+12,225336,,,,,,,0,,43.75,43.75,click,,9,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,48283,,,,,,,99999,,7.393,7.393,click,,2,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,96135,,,,,,,99999,,13.459,13.459,click,,1,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,166268,,,,,,,99999,,11.584,11.584,click,,2,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,198442,,,,,,,17.10190664,,14.324,14.324,click,,6,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,221192,,,,,,,-10003.00255,,5.833,5.833,click,,4,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,wrong,reset,1.51E+12,241775,,,,,,,1.444444444,,5.782,5.782,click,,4,,1.51E+12
a4f74985,10_hard_full,10,hard,full,wrong,reset,1.51E+12,52376,,,,,,,-9.409525218,,7.277,7.277,click,,6,,1.51E+12
a4f74985,10_hard_full,10,hard,full,wrong,reset,1.51E+12,64796,,,,,,,99999,,2.098,4.912,undo,,1,,1.51E+12
