userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,time_rel_sec,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,143150,143.15,2,0,0,0,-10000,77,0_3,1.133,1.133,click,18,6,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,152776,152.776,,,,,,,0_3,9.626,9.626,click,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,reset,1.5112E+12,154034,154.034,,,,,,,,1.258,10.884,undo,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,159492,159.492,1,4.580884823,5,13.64654571,8.814877162,82,3_5,5.458,16.342,reset,19,1,TRUE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,160059,160.059,2,0,30,8.218543554,7.470844671,81,3_2,0.567,0.567,click,20,2,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,160928,160.928,1,2.144801587,9,13.64654571,6.904599384,80,3_6,0.869,0.869,click,21,3,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,164042,164.042,2,11.83060705,0,11.83060705,-10000,79,3_7,3.114,3.114,click,22,4,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,167149,167.149,,,,,,,3_7,3.107,3.107,click,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,167321,167.321,,,,,,,3_6,0.172,3.279,undo,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,167481,167.481,,,,,,,3_2,0.16,3.439,undo,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,167633,167.633,,,,,,,3_5,0.152,3.591,undo,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,168992,168.992,1,2.18622449,11,13.64654571,8.814877162,82,6_4,1.359,4.95,undo,23,1,TRUE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,171177,171.177,2,0,22,15.73070862,10.48222222,81,7_3,2.185,2.185,click,24,2,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,173008,173.008,1,2.506718157,8,12.08969009,8.814877162,80,8_4,1.831,1.831,click,25,3,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,175283,175.283,2,1.597064431,10,15.73070862,10.48222222,79,5_4,2.275,2.275,click,26,4,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,180776,180.776,,,,,,,5_4,5.493,5.493,click,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,180989,180.989,,,,,,,8_4,0.213,5.706,undo,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,181388,181.388,,,,,,,7_3,0.399,6.105,undo,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,undo,1.5112E+12,181919,181.919,,,,,,,6_4,0.531,6.636,undo,,,,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,183824,183.824,1,13.64654571,0,13.64654571,8.814877162,82,7_3,1.905,8.541,undo,27,1,TRUE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,187126,187.126,2,7.450983074,3,15.73070862,10.48222222,81,7_6,3.302,3.302,click,28,2,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,188358,188.358,1,3.723539293,7,23.46448128,8.814877162,80,7_2,1.232,1.232,click,29,3,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,189083,189.083,2,-10000,1,0,-10000,79,7_0,0.725,0.725,click,30,4,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,190515,190.515,1,11.0722397,2,10000,23.46448128,78,5_2,1.432,1.432,click,31,5,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,190834,190.834,2,-10000,0,-10000,-10000,77,4_0,0.319,0.319,click,32,6,FALSE,1.5112E+12
b0d5043d,10_medium_full,10,medium,full,wrong,click,1.5112E+12,191525,191.525,1,10000,0,10000,10000,76,4_1,0.691,0.691,click,33,7,FALSE,1.5112E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,62924,62.924,1,7.196343504,2,13.64654571,8.814877162,82,3_2,62.906,0,,1,1,TRUE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,71669,71.669,2,0,23,17.94328278,10.48222222,81,6_2,8.745,8.745,click,2,2,FALSE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,72261,72.261,1,16.35192271,2,10000,10000,80,5_2,0.592,0.592,click,3,3,FALSE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,reset,1.51361E+12,75998,75.998,,,,,,,,3.737,3.737,click,,,,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,77076,77.076,1,8.814877162,1,13.64654571,8.814877162,82,5_2,1.078,4.815,reset,4,1,TRUE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,79389,79.389,2,0,0,0,-10000,81,4_1,2.313,2.313,click,5,2,FALSE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,81646,81.646,1,8.6959023,3,15.84101709,13.64654571,80,4_2,2.257,2.257,click,6,3,FALSE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,84981,84.981,2,7.366394558,3,15.73070862,10.48222222,79,3_2,3.335,3.335,click,7,4,FALSE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,90861,90.861,1,7.166276919,2,23.92893424,13.64654571,78,7_2,5.88,5.88,click,8,5,FALSE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,91700,91.7,2,0,29,15.37696712,10.48222222,77,6_2,0.839,0.839,click,9,6,FALSE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,click,1.51361E+12,94653,94.653,1,10000,0,10000,24.2018424,76,7_3,2.953,2.953,click,10,7,FALSE,1.51361E+12
b3dbd892,10_medium_full,10,medium,full,wrong,reset,1.51361E+12,143328,143.328,,,,,,,,48.675,48.675,click,,,,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,80707,80.707,1,13.64654571,0,13.64654571,8.814877162,82,7_3,80.64,0,,1,1,TRUE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,96179,96.179,2,7.450983074,3,15.73070862,10.48222222,81,7_6,15.472,15.472,click,2,2,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,undo,1.51361E+12,100482,100.482,,,,,,,7_6,4.303,4.303,click,,,,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,103263,103.263,2,6.944122254,4,15.73070862,10.48222222,81,4_3,2.781,7.084,undo,3,2,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,108180,108.18,1,15.126661,0,15.126661,-10000,80,4_2,4.917,4.917,click,4,3,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,115683,115.683,2,15.4871282,1,15.73070862,15.4871282,79,7_6,7.503,7.503,click,5,4,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,120954,120.954,1,29.45084135,0,29.45084135,22.46326527,78,5_2,5.271,5.271,click,6,5,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,122030,122.03,2,0,0,0,-10000,77,4_1,1.076,1.076,click,7,6,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,125432,125.432,1,12.59530612,3,10000,27.20364653,76,5_3,3.402,3.402,click,8,7,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,126199,126.199,2,0,26,10000,10000,75,8_3,0.767,0.767,click,9,8,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,reset,1.51361E+12,127620,127.62,,,,,,,,1.421,1.421,click,,,,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,reset,1.51361E+12,127843,127.843,,,,,,,,0.223,1.644,reset,,,,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,131407,131.407,1,7.196343504,2,13.64654571,8.814877162,82,3_2,3.564,5.208,reset,10,1,TRUE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,133858,133.858,2,3.615651927,6,17.94328278,10.48222222,81,4_3,2.451,2.451,click,11,2,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,134755,134.755,1,21.93919689,0,21.93919689,-10000,80,4_2,0.897,0.897,click,12,3,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,143227,143.227,2,0,23,17.94328278,10.48222222,79,3_1,8.472,8.472,click,13,4,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,146396,146.396,1,10000,0,10000,10000,78,5_2,3.169,3.169,click,14,5,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,163466,163.466,2,-10000,0,-10000,-10000,77,6_2,17.07,17.07,click,15,6,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,click,1.51361E+12,164835,164.835,1,10000,0,10000,10000,76,1_2,1.369,1.369,click,16,7,FALSE,1.51361E+12
b9bbc96c,10_medium_full,10,medium,full,wrong,reset,1.51361E+12,185674,185.674,,,,,,,,20.839,20.839,click,,,,1.51361E+12
bca124ea,10_medium_full,10,medium,full,solvedCorrect,click,1.51193E+12,77726,77.726,1,7.196343504,2,13.64654571,8.814877162,82,3_2,77.634,0,,1,1,TRUE,1.51193E+12
bca124ea,10_medium_full,10,medium,full,solvedCorrect,click,1.51193E+12,97975,97.975,2,17.94328278,0,17.94328278,10.48222222,81,3_5,20.249,20.249,click,2,2,FALSE,1.51193E+12
bca124ea,10_medium_full,10,medium,full,solvedCorrect,click,1.51193E+12,99167,99.167,1,30.21448694,0,30.21448694,13.64654571,80,5_2,1.192,1.192,click,3,3,FALSE,1.51193E+12
bca124ea,10_medium_full,10,medium,full,solvedCorrect,click,1.51193E+12,100351,100.351,2,0,0,0,-10000,79,4_1,1.184,1.184,click,4,4,FALSE,1.51193E+12
bca124ea,10_medium_full,10,medium,full,solvedCorrect,click,1.51193E+12,101120,101.12,1,10000,0,10000,13.64654571,78,4_2,0.769,0.769,click,5,5,FALSE,1.51193E+12
bca124ea,10_medium_full,10,medium,full,solvedCorrect,click,1.51193E+12,102584,102.584,2,-10000,0,-10000,-10000,77,6_2,1.464,1.464,click,6,6,FALSE,1.51193E+12
bca124ea,10_medium_full,10,medium,full,solvedCorrect,click,1.51193E+12,103684,103.684,1,10000,0,10000,26.88088435,76,1_2,1.1,1.1,click,7,7,FALSE,1.51193E+12
bca124ea,10_medium_full,10,medium,full,solvedCorrect,reset,1.51193E+12,223192,223.192,,,,,,,,119.508,119.508,click,,,,1.51193E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,36067,36.067,1,3.564962666,7,13.64654571,8.814877162,82,4_3,36.03,0,,1,1,TRUE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,undo,1.51361E+12,48864,48.864,,,,,,,4_3,12.797,12.797,click,,,,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,85497,85.497,1,3.564962666,7,13.64654571,8.814877162,82,4_3,36.633,49.43,undo,2,1,TRUE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,92315,92.315,2,4.768524635,5,15.73070862,10.48222222,81,5_3,6.818,6.818,click,3,2,FALSE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,93875,93.875,1,5.990119517,2,16.73855157,8.360191301,80,3_5,1.56,1.56,click,4,3,FALSE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,95558,95.558,2,0,24,8.218543554,7.470844671,79,3_2,1.683,1.683,click,5,4,FALSE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,undo,1.51361E+12,101013,101.013,,,,,,,3_2,5.455,5.455,click,,,,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,undo,1.51361E+12,101707,101.707,,,,,,,3_5,0.694,6.149,undo,,,,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,undo,1.51361E+12,102550,102.55,,,,,,,5_3,0.843,6.992,undo,,,,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,undo,1.51361E+12,104084,104.084,,,,,,,4_3,1.534,8.526,undo,,,,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,126264,126.264,1,6.183123583,4,13.64654571,8.814877162,82,7_6,22.18,30.706,undo,6,1,TRUE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,135385,135.385,2,2.780277778,5,15.73070862,10.48222222,81,3_6,9.121,9.121,click,7,2,FALSE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,138715,138.715,1,10000,0,10000,10000,80,7_7,3.33,3.33,click,8,3,FALSE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,143617,143.617,2,-10000,0,-10000,-10000,79,6_6,4.902,4.902,click,9,4,FALSE,1.51361E+12
bfabcc7d,10_medium_full,10,medium,full,solvedCorrect,click,1.51361E+12,145292,145.292,1,10000,0,10000,10000,78,7_8,1.675,1.675,click,10,5,FALSE,1.51361E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,59463,59.463,1,13.64654571,0,13.64654571,8.814877162,82,7_3,59.439,0,,1,1,TRUE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,66535,66.535,2,0,23,15.73070862,10.48222222,81,7_2,7.072,7.072,click,2,2,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,75912,75.912,1,3.224842209,10,23.46448128,8.165590039,80,8_3,9.377,9.377,click,3,3,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,77313,77.313,2,6.200340572,4,15.73070862,10.48222222,79,5_3,1.401,1.401,click,4,4,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,89193,89.193,1,6.148888889,2,7.91861678,7.032135746,78,5_2,11.88,11.88,click,5,5,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,90928,90.928,2,0,0,0,-10000,77,4_1,1.735,1.735,click,6,6,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,94129,94.129,1,5.230062358,3,14.62949781,7.91861678,76,7_6,3.201,3.201,click,7,7,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,97966,97.966,,,,,,,7_6,3.837,3.837,click,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,100373,100.373,,,,,,,4_1,2.407,6.244,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,100604,100.604,,,,,,,5_2,0.231,6.475,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,100788,100.788,,,,,,,5_3,0.184,6.659,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,100995,100.995,,,,,,,8_3,0.207,6.866,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,101187,101.187,,,,,,,7_2,0.192,7.058,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,101370,101.37,,,,,,,7_3,0.183,7.241,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,107761,107.761,1,13.64654571,0,13.64654571,8.814877162,82,7_3,6.391,13.632,undo,8,1,TRUE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,111313,111.313,2,0,23,15.73070862,10.48222222,81,7_2,3.552,3.552,click,9,2,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,114937,114.937,1,5.230062358,4,23.46448128,8.165590039,80,7_6,3.624,3.624,click,10,3,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,119753,119.753,2,11.71949593,0,11.71949593,-10000,79,7_7,4.816,4.816,click,11,4,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,120529,120.529,1,3.224842209,8,23.46448128,8.165590039,78,8_3,0.776,0.776,click,12,5,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,128441,128.441,2,6.200340572,3,15.73070862,10.48222222,77,5_3,7.912,7.912,click,13,6,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,131714,131.714,,,,,,,5_3,3.273,3.273,click,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,131931,131.931,,,,,,,8_3,0.217,3.49,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,132112,132.112,,,,,,,7_7,0.181,3.671,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,132322,132.322,,,,,,,7_6,0.21,3.881,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,132538,132.538,,,,,,,7_2,0.216,4.097,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,132730,132.73,,,,,,,7_3,0.192,4.289,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,143223,143.223,1,6.183123583,4,13.64654571,8.814877162,82,7_6,10.493,14.782,undo,14,1,TRUE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,146487,146.487,2,2.924700486,4,15.73070862,10.48222222,81,7_7,3.264,3.264,click,15,2,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,147255,147.255,1,18.6765665,0,18.6765665,8.814877162,80,7_3,0.768,0.768,click,16,3,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,149065,149.065,2,0,0,0,-10000,79,7_2,1.81,1.81,click,17,4,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,154664,154.664,1,23.46448128,0,23.46448128,8.165590039,78,5_3,5.599,5.599,click,18,5,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,156360,156.36,2,26.09934381,0,26.09934381,-10000,77,4_3,1.696,1.696,click,19,6,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,157808,157.808,1,19.12010298,0,19.12010298,-10000,76,4_2,1.448,1.448,click,20,7,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,170408,170.408,2,4.835750178,3,10.63293084,7.486666667,75,6_4,12.6,12.6,click,21,8,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,180312,180.312,1,0.618055556,18,39.51891723,20.62133783,74,8_6,9.904,9.904,click,22,9,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,186669,186.669,,,,,,,8_6,6.357,6.357,click,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,187292,187.292,,,,,,,6_4,0.623,6.98,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,187452,187.452,,,,,,,4_2,0.16,7.14,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,187682,187.682,,,,,,,4_3,0.23,7.37,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,187866,187.866,,,,,,,5_3,0.184,7.554,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,188060,188.06,,,,,,,7_2,0.194,7.748,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,188291,188.291,,,,,,,7_3,0.231,7.979,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,188546,188.546,,,,,,,7_7,0.255,8.234,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,188793,188.793,,,,,,,7_6,0.247,8.481,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,205551,205.551,1,2.18622449,11,13.64654571,8.814877162,82,6_4,16.758,25.239,undo,23,1,TRUE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,209839,209.839,2,5.10702381,5,15.73070862,10.48222222,81,7_6,4.288,4.288,click,24,2,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,212703,212.703,1,21.4107223,0,21.4107223,8.991714836,80,5_3,2.864,2.864,click,25,3,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,217087,217.087,2,4.833541172,5,10000,29.02628259,79,8_6,4.384,4.384,click,26,4,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,218583,218.583,1,-10000,0,-10000,-10000,78,6_6,1.496,1.496,click,27,5,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,224935,224.935,2,0,23,29.02628259,10.63293084,77,7_3,6.352,6.352,click,28,6,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,231363,231.363,,,,,,,7_3,6.428,6.428,click,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,231595,231.595,,,,,,,6_6,0.232,6.66,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,231787,231.787,,,,,,,8_6,0.192,6.852,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,231946,231.946,,,,,,,5_3,0.159,7.011,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,232131,232.131,,,,,,,7_6,0.185,7.196,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,232313,232.313,,,,,,,6_4,0.182,7.378,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,240831,240.831,1,3.564962666,7,13.64654571,8.814877162,82,4_3,8.518,15.896,undo,29,1,TRUE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,242215,242.215,2,4.768524635,5,15.73070862,10.48222222,81,5_3,1.384,1.384,click,30,2,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,246287,246.287,1,16.73855157,0,16.73855157,8.360191301,80,5_2,4.072,4.072,click,31,3,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,249311,249.311,2,0,0,0,-10000,79,4_1,3.024,3.024,click,32,4,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,250431,250.431,1,2.691094104,6,17.46198413,5.990119517,78,6_1,1.12,1.12,click,33,5,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,255544,255.544,2,0,0,0,-10000,77,7_0,5.113,5.113,click,34,6,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,257111,257.111,1,4.831305733,5,17.46198413,5.990119517,76,6_2,1.567,1.567,click,35,7,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,260967,260.967,2,0.699087771,17,17.85517574,13.20278912,75,6_0,3.856,3.856,click,36,8,FALSE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,262436,262.436,,,,,,,6_0,1.469,1.469,click,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,262947,262.947,,,,,,,6_2,0.511,1.98,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,263155,263.155,,,,,,,7_0,0.208,2.188,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,263370,263.37,,,,,,,6_1,0.215,2.403,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,263562,263.562,,,,,,,4_1,0.192,2.595,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,263754,263.754,,,,,,,5_2,0.192,2.787,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,263969,263.969,,,,,,,5_3,0.215,3.002,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,undo,1.51192E+12,264225,264.225,,,,,,,4_3,0.256,3.258,undo,,,,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,271294,271.294,1,7.196343504,2,13.64654571,8.814877162,82,3_2,7.069,10.327,undo,37,1,TRUE,1.51192E+12
c6c100be,10_medium_full,10,medium,full,wrong,click,1.51192E+12,274398,274.398,2,17.94328278,0,17.94328278,10.48222222,81,3_5,3.104,3.104,click,38,2,FALSE,1.51192E+12
