,board,correct,inverse_computation,k,move_limit,noise,shutter_size
329,6_hard_pruned,0.09,0.00692424871901,5,30,2.25,0.0
330,10_easy_full,0.12,0.0031143916036,10,30,2.25,0.0
331,10_easy_pruned,0.17,0.00297885016384,10,30,2.25,0.0
332,10_hard_full,0.03,0.00292671505502,10,30,2.25,0.0
333,10_hard_pruned,0.0,0.00293066057089,10,30,2.25,0.0
334,10_hard_pruned,0.03,0.0014757533721,10,30,2.25,0.5
335,10_medium_full,0.03,0.00271296798698,10,30,2.25,0.0
336,10_medium_pruned,0.13,0.00266155647823,10,30,2.25,0.0
337,6_easy_full,0.36,0.0141342756184,10,30,2.25,0.0
338,6_easy_full,0.51,0.00562461330784,10,30,2.25,2.0
339,6_easy_pruned,0.38,0.0134625740442,10,30,2.25,0.0
340,6_hard_full,0.04,0.00669209663388,10,30,2.25,0.0
341,6_hard_pruned,0.07,0.0070987435224,10,30,2.25,0.0
342,10_easy_full,0.09,0.00298873247856,3,30,2.5,0.0
343,10_easy_pruned,0.01,0.00310819631368,3,30,2.5,0.0
344,10_hard_full,0.05,0.00289813070569,3,30,2.5,0.0
345,10_hard_pruned,0.0,0.00285689798017,3,30,2.5,0.0
346,10_hard_pruned,0.03,0.00146689941471,3,30,2.5,0.5
347,10_medium_full,0.09,0.00275489682911,3,30,2.5,0.0
348,10_medium_pruned,0.02,0.00287471971483,3,30,2.5,0.0
349,6_easy_full,0.21,0.0140252454418,3,30,2.5,0.0
350,6_easy_pruned,0.14,0.0165453342158,3,30,2.5,0.0
351,6_hard_full,0.06,0.00666666666667,3,30,2.5,0.0
352,6_hard_pruned,0.05,0.00716024631247,3,30,2.5,0.0
353,10_easy_full,0.09,0.00302975216627,5,30,2.5,0.0
354,10_easy_pruned,0.06,0.00303803621339,5,30,2.5,0.0
355,10_hard_full,0.06,0.00288109712178,5,30,2.5,0.0
356,10_hard_pruned,0.06,0.00288691936834,5,30,2.5,0.0
357,10_medium_full,0.04,0.00274295745673,5,30,2.5,0.0
358,10_medium_pruned,0.06,0.00284074768479,5,30,2.5,0.0
359,6_easy_full,0.38,0.0141242937853,5,30,2.5,0.0
360,6_easy_pruned,0.25,0.0152788388083,5,30,2.5,0.0
361,6_hard_full,0.05,0.00667645880625,5,30,2.5,0.0
362,6_hard_pruned,0.02,0.00672902227306,5,30,2.5,0.0
363,10_easy_full,0.09,0.00310896937665,10,30,2.5,0.0
364,10_easy_pruned,0.1,0.00297318189927,10,30,2.5,0.0
