userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind,correctness,correct,user_count,num_participants
44b696ef,10_easy_pruned,10,easy,pruned,interaction,80,3200,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-4.242990815,-4.430740985,-5.498533812,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,160,3200,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-4.72225601,-4.430740985,-6.003079901,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,5,6400,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.383890864,-4.430740985,-4.543452954,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,10,6400,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.470743237,-4.430740985,-4.644738019,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,20,6400,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.624644003,-4.430740985,-4.820915088,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,40,6400,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.875625115,-4.430740985,-5.100863073,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,80,6400,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-4.242990815,-4.430740985,-5.498533812,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,160,6400,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-4.72225601,-4.430740985,-6.003079901,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,5,12800,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.383890864,-4.430740985,-4.543452954,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,10,12800,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.470743237,-4.430740985,-4.644738019,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,20,12800,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.624644003,-4.430740985,-4.820915088,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,40,12800,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-3.875625115,-4.430740985,-5.100863073,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,80,12800,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-4.242990815,-4.430740985,-5.498533812,wrong,wrong,1,240
44b696ef,10_easy_pruned,10,easy,pruned,interaction,160,12800,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-4.72225601,-4.430740985,-6.003079901,wrong,wrong,1,240
46c12352,10_easy_pruned,10,easy,pruned,density,5,25,-3.491840911,-4.030699422,-3.779623104,-3.750169585,-3.689036666,-3.659984098,-3.579125683,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,10,25,-3.491840911,-4.030699422,-3.779623104,-3.750169585,-3.675099595,-3.662531877,-3.551243887,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,20,25,-3.491840911,-4.030699422,-3.779623104,-3.750169585,-3.679575038,-3.667301618,-3.531293197,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,40,25,-3.491840911,-4.030699422,-3.779623104,-3.750169585,-3.686231874,-3.67576447,-3.538078125,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,80,25,-3.491840911,-4.030699422,-3.779623104,-3.750169585,-3.686231874,-3.68959133,-3.551015245,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,160,25,-3.491840911,-4.030699422,-3.779623104,-3.750169585,-3.686231874,-3.709874675,-3.570319218,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,5,50,-3.481527977,-4.001070635,-3.760136307,-3.773498082,-3.700019971,-3.611815412,-3.529747594,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,10,50,-3.481527977,-4.001070635,-3.760136307,-3.773498082,-3.677443495,-3.61436319,-3.501245806,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,20,50,-3.481527977,-4.001070635,-3.760136307,-3.773498082,-3.672315214,-3.619132931,-3.484277168,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,40,50,-3.481527977,-4.001070635,-3.760136307,-3.773498082,-3.704263871,-3.627595784,-3.487409488,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,80,50,-3.481527977,-4.001070635,-3.760136307,-3.773498082,-3.71789404,-3.641422644,-3.49813629,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,160,50,-3.481527977,-4.001070635,-3.760136307,-3.773498082,-3.71789404,-3.661705989,-3.513972615,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,5,100,-3.475551636,-3.97694222,-3.747035354,-3.834698912,-3.75388524,-3.5766138,-3.493192399,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,10,100,-3.475551636,-3.97694222,-3.747035354,-3.834698912,-3.724876649,-3.579161579,-3.463510183,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,20,100,-3.475551636,-3.97694222,-3.747035354,-3.834698912,-3.708974871,-3.58393132,-3.444581578,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,40,100,-3.475551636,-3.97694222,-3.747035354,-3.834698912,-3.7253253,-3.592394172,-3.451103111,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,80,100,-3.475551636,-3.97694222,-3.747035354,-3.834698912,-3.793297703,-3.606221032,-3.493778951,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,160,100,-3.475551636,-3.97694222,-3.747035354,-3.834698912,-3.81666506,-3.626504377,-3.51191811,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,5,200,-3.472303701,-3.959309702,-3.739108503,-3.929438886,-3.842823358,-3.553672673,-3.469046087,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,10,200,-3.472303701,-3.959309702,-3.739108503,-3.929438886,-3.808491942,-3.556220452,-3.438266096,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,20,200,-3.472303701,-3.959309702,-3.739108503,-3.929438886,-3.783149775,-3.560990193,-3.417410772,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,40,200,-3.472303701,-3.959309702,-3.739108503,-3.929438886,-3.784284179,-3.569453045,-3.420887605,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,80,200,-3.472303701,-3.959309702,-3.739108503,-3.929438886,-3.829794491,-3.583279905,-3.459464033,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,160,200,-3.472303701,-3.959309702,-3.739108503,-3.929438886,-3.93034528,-3.60356325,-3.534809633,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,5,400,-3.470605635,-3.947824357,-3.734676179,-4.048861656,-3.95837131,-3.540127571,-3.454627805,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,10,400,-3.470605635,-3.947824357,-3.734676179,-4.048861656,-3.920359959,-3.54267535,-3.423023298,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,20,400,-3.470605635,-3.947824357,-3.734676179,-4.048861656,-3.888182551,-3.547445091,-3.400649209,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,40,400,-3.470605635,-3.947824357,-3.734676179,-4.048861656,-3.877406647,-3.555907943,-3.401521256,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,80,400,-3.470605635,-3.947824357,-3.734676179,-4.048861656,-3.90424714,-3.569734803,-3.436129839,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,160,400,-3.470605635,-3.947824357,-3.734676179,-4.048861656,-3.979746891,-3.590018148,-3.506396024,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,5,800,-3.469736734,-3.941047995,-3.732319945,-4.183961233,-4.091177518,-3.532675732,-3.446633369,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,10,800,-3.469736734,-3.941047995,-3.732319945,-4.183961233,-4.050937898,-3.535223511,-3.414503593,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,20,800,-3.469736734,-3.941047995,-3.732319945,-4.183961233,-4.014487575,-3.539993252,-3.391127645,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,40,800,-3.469736734,-3.941047995,-3.732319945,-4.183961233,-3.995828313,-3.548456104,-3.390170395,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,80,800,-3.469736734,-3.941047995,-3.732319945,-4.183961233,-4.009089667,-3.562282964,-3.42168867,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,160,800,-3.469736734,-3.941047995,-3.732319945,-4.183961233,-4.063675411,-3.582566309,-3.487355788,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,5,1600,-3.469297134,-3.937322335,-3.731103262,-4.328051136,-4.234009657,-3.528751953,-3.442403954,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,10,1600,-3.469297134,-3.937322335,-3.731103262,-4.328051136,-4.192531398,-3.531299732,-3.40997381,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,20,1600,-3.469297134,-3.937322335,-3.731103262,-4.328051136,-4.153659292,-3.536069472,-3.386012385,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,40,1600,-3.469297134,-3.937322335,-3.731103262,-4.328051136,-4.130366208,-3.544532325,-3.383941601,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,80,1600,-3.469297134,-3.937322335,-3.731103262,-4.328051136,-4.135112464,-3.558359185,-3.41343719,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,160,1600,-3.469297134,-3.937322335,-3.731103262,-4.328051136,-4.175129603,-3.57864253,-3.475717267,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,5,3200,-3.469076022,-3.93536142,-3.730484781,-4.476982758,-4.382281033,-3.52673637,-3.440225672,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,10,3200,-3.469076022,-3.93536142,-3.730484781,-4.476982758,-4.340147737,-3.529284149,-3.407634291,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,20,3200,-3.469076022,-3.93536142,-3.730484781,-4.476982758,-4.299980914,-3.53405389,-3.383354692,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,40,3200,-3.469076022,-3.93536142,-3.730484781,-4.476982758,-4.274158021,-3.542516742,-3.380664228,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,80,3200,-3.469076022,-3.93536142,-3.730484781,-4.476982758,-4.274069624,-3.556343602,-3.408983071,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,density,160,3200,-3.469076022,-3.93536142,-3.730484781,-4.476982758,-4.305222141,-3.576626947,-3.469131698,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,5,6400,-3.468965136,-3.934354381,-3.730172938,-4.628431018,-4.53339081,-3.525714572,-3.439119865,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,10,6400,-3.468965136,-3.934354381,-3.730172938,-4.628431018,-4.49092039,-3.528262351,-3.40644486,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,20,6400,-3.468965136,-3.934354381,-3.730172938,-4.628431018,-4.45008337,-3.533032092,-3.381999159,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,40,6400,-3.468965136,-3.934354381,-3.730172938,-4.628431018,-4.422936025,-3.541494944,-3.378980998,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,80,6400,-3.468965136,-3.934354381,-3.730172938,-4.628431018,-4.420260589,-3.555321804,-3.406661885,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,160,6400,-3.468965136,-3.934354381,-3.730172938,-4.628431018,-4.446472245,-3.575605149,-3.465600052,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,5,12800,-3.468909609,-3.933843933,-3.730016358,-4.781162828,-4.685951218,-3.525200094,-3.438562692,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,10,12800,-3.468909609,-3.933843933,-3.730016358,-4.781162828,-4.643309745,-3.527747873,-3.405845092,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,20,12800,-3.468909609,-3.933843933,-3.730016358,-4.781162828,-4.602131656,-3.532517614,-3.381314495,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,40,12800,-3.468909609,-3.933843933,-3.730016358,-4.781162828,-4.574306299,-3.540980466,-3.378127714,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,80,12800,-3.468909609,-3.933843933,-3.730016358,-4.781162828,-4.570291088,-3.554807326,-3.405475973,validatedCorrect,correct,1,130
46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,160,12800,-3.468909609,-3.933843933,-3.730016358,-4.781162828,-4.593886229,-3.575090671,-3.463766732,validatedCorrect,correct,1,130
46dad3ed,6_easy_pruned,6,easy,pruned,density,5,25,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.295364474,-3.206551774,-3.242290805,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,10,25,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.296860794,-3.206551774,-3.258405344,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,20,25,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.326815778,-3.206551774,-3.299859748,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,40,25,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.350635462,-3.206551774,-3.325610105,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,80,25,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.350635462,-3.206551774,-3.325610105,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,160,25,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.350635462,-3.206551774,-3.325610105,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,5,50,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.295364474,-3.206551774,-3.242290805,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,10,50,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.296860794,-3.206551774,-3.258405344,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,20,50,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.298325233,-3.206551774,-3.273521929,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,40,50,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.29947452,-3.206551774,-3.284967184,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,80,50,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.326815988,-3.206551774,-3.313610393,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,160,50,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.326815988,-3.206551774,-3.313610393,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,5,100,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.295364474,-3.206551774,-3.242290805,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,10,100,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.296860794,-3.206551774,-3.258405344,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,20,100,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.298325233,-3.206551774,-3.273521929,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,40,100,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.29947452,-3.206551774,-3.284967184,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,80,100,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.300229989,-3.206551774,-3.29230273,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,160,100,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.31423598,-3.206551774,-3.307444558,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,5,200,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.295364474,-3.206551774,-3.242290805,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,10,200,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.296860794,-3.206551774,-3.258405344,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,20,200,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.298325233,-3.206551774,-3.273521929,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,40,200,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.29947452,-3.206551774,-3.284967184,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,80,200,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.300229989,-3.206551774,-3.29230273,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,160,200,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.300670446,-3.206551774,-3.296513698,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,5,400,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.295364474,-3.206551774,-3.242290805,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,10,400,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.296860794,-3.206551774,-3.258405344,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,20,400,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.298325233,-3.206551774,-3.273521929,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,40,400,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.29947452,-3.206551774,-3.284967184,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,80,400,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.300229989,-3.206551774,-3.29230273,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,160,400,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.300670446,-3.206551774,-3.296513698,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,5,800,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.295364474,-3.206551774,-3.242290805,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,10,800,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.296860794,-3.206551774,-3.258405344,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,20,800,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.298325233,-3.206551774,-3.273521929,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,40,800,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.29947452,-3.206551774,-3.284967184,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,80,800,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.300229989,-3.206551774,-3.29230273,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,160,800,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.300670446,-3.206551774,-3.296513698,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,5,1600,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.295364474,-3.206551774,-3.242290805,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,10,1600,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.296860794,-3.206551774,-3.258405344,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,20,1600,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.298325233,-3.206551774,-3.273521929,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,40,1600,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.29947452,-3.206551774,-3.284967184,solvedCorrect,wrong,1,240
46dad3ed,6_easy_pruned,6,easy,pruned,density,80,1600,-2.421699697,-3.773517857,-3.64502971,-3.292271876,-3.300229989,-3.206551774,-3.29230273,solvedCorrect,wrong,1,240
