userid,board_name,board_size,board_type,condition,sizeType,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,scoreByDeltaScore,deltaScoreByScore,delta_score_direction,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
76f6a1e9,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,77029,,11.52083333,,,,,0.519136444,,0.045060668,1,,1.056,1.056,click,,4,,1.51E+12
76f6a1e9,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,137466,,0.520833333,,,,,-20.63662886,,-39.62232744,-1,,2.25,2.25,click,,3,,1.51E+12
76f6a1e9,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,227160,,-10000,,,,,0,,0,1,,3.443,3.443,click,,11,,1.51E+12
76f6a1e9,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,249432,,10000,,,,,9966.620231,,0.996662023,1,,6.934,6.934,click,,5,,1.51E+12
76f6a1e9,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,313985,,10000,,,,,0,,0,1,,46.353,46.353,click,,5,,1.51E+12
93ebead7,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,137114,,10000,,,,,0,,0,1,,8.368,8.368,click,,9,,1.51E+12
93ebead7,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,228222,,11.17361111,,,,,11.17361111,,1,1,,4.468,4.468,click,,6,,1.51E+12
93ebead7,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,303694,,12.88718821,,,,,12.88718821,,1,1,,16.86,24.225,undo,,5,,1.51E+12
93ebead7,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,343734,,43.55420491,,,,,33.79720236,,0.77598024,1,,4.002,4.002,click,,9,,1.51E+12
93ebead7,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,410195,,10000,,,,,0,,0,1,,41.288,41.288,click,,5,,1.51E+12
94a4f5d4,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,60899,,10000,,,,,9964.581399,,0.99645814,1,,7.158,7.158,click,,5,,1.51E+12
94a4f5d4,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,112219,,10000,,,,,9959.785513,,0.995978551,1,,48.673,48.673,click,,3,,1.51E+12
95e69707,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,84697,,18.90150227,,,,,4.498662132,,0.238005534,1,,8.251,8.251,click,,4,,1.51E+12
95e69707,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,109833,,10000,,,,,0,,0,1,,4.404,4.404,click,,5,,1.51E+12
9ba1165f,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,359575,,10000,,,,,0,,0,1,,198.278,198.278,click,,7,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,45338,,2.834643327,,,,,-16.06685894,,-5.668035476,-1,,1.25,1.25,click,,6,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,63747,,7.527511338,,,,,-9992.472489,,-1327.460304,-1,,2.931,2.931,click,,5,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,95316,,10000,,,,,9966.620231,,0.996662023,1,,12.489,12.489,click,,5,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,110906,,2.531388889,,,,,-8.470308001,,-3.346110919,-1,,1.147,1.147,click,,4,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,139447,,24.01406084,,,,,13.01236395,,0.54186437,1,,5.257,5.257,click,,4,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,160526,,2.531388889,,,,,-21.48267195,,-8.486515858,-1,,2.955,2.955,click,,5,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,181659,,10000,,,,,9962.096762,,0.996209676,1,,7.2,7.2,click,,6,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,219754,,10000,,,,,0,,0,1,,2.791,2.791,click,,5,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,252488,,10000,,,,,0,,0,1,,7.009,7.009,click,,5,,1.51E+12
9da51cdd,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,311772,,10000,,,,,0,,0,1,,43.128,43.128,click,,5,,1.51E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,560490,,35.41860118,,,,,21.01576105,,0.593353784,1,,28.057,28.057,click,,4,,1.51E+12
9dd11e8e,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,578050,,9.826901441,,,,,7.753063573,,0.788963197,1,,4.825,4.825,click,,4,,1.51E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,35690,,8.265539488,,,,,-5.26181312,,-0.636596453,-1,,5.58,5.58,click,,5,,1.51E+12
a9cbcabb,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,75564,,10000,,,,,9959.785513,,0.995978551,1,,29.791,29.791,click,,4,,1.51E+12
abd12ee2,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,116780,,24.01406084,,,,,12.4932275,,0.52024635,1,,7.49,7.49,click,,5,,1.51E+12
abd12ee2,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,131559,,10000,,,,,9959.785513,,0.995978551,1,,6.333,6.333,click,,3,,1.51E+12
b0c6f3a8,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,99418,,27.58972789,,,,,24.75278345,,0.897173888,1,,6.517,6.517,click,,4,,1.51E+12
b0c6f3a8,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,138023,,13.52735261,,,,,-26.68713434,,-1.972827582,-1,,20.433,20.433,click,,4,,1.51E+12
b0c6f3a8,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,159586,,8.076122449,,,,,-32.1383645,,-3.979430067,-1,,5.204,5.204,click,,6,,1.51E+12
b0c6f3a8,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,201690,,40.21448694,,,,,39.31877031,,0.977726519,1,,5.468,5.468,click,,6,,1.51E+12
b0c6f3a8,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,270775,,-10000,,,,,-10001.00703,,1.000100703,-1,,7.574,7.574,click,,4,,1.51E+12
b0c6f3a8,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,308326,,8.265539488,,,,,-49.48639503,,-5.987073814,-1,,8.008,8.008,click,,5,,1.51E+12
b0c6f3a8,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,355671,,10000,,,,,0,,0,1,,13.833,13.833,click,,7,,1.51E+12
b0c6f3a8,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,451680,,10000,,,,,0,,0,1,,74.63,74.63,click,,5,,1.51E+12
bdd7483e,10_medium_pruned,10,medium,pruned,10medium,solvedCorrect,reset,1.51E+12,532439,,10000,,,,,0,,0,1,,401.077,401.077,click,,5,,1.51E+12
cefc077d,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,94156,,22.94333333,,,,,-9977.056667,,-434.856458,-1,,2.894,2.894,click,,6,,1.51E+12
cefc077d,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,110402,,10000,,,,,9964.581399,,0.99645814,1,,5.761,5.761,click,,5,,1.51E+12
cefc077d,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,198167,,10000,,,,,0,,0,1,,67.493,67.493,click,,5,,1.51E+12
d0f687f1,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,132307,,14.4599041,,,,,12.90750614,,0.892641199,1,,6.89,6.89,click,,3,,1.51E+12
d8aacc7a,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,98412,,10000,,,,,0,,0,1,,38.542,38.542,click,,5,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,51053,,19.05342971,,,,,3.518353661,,0.184657236,1,,0.802,0.802,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,168859,,13.52735261,,,,,-26.68713434,,-1.972827582,-1,,5.8,5.8,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,182629,,57.75193452,,,,,36.59447232,,0.63364929,1,,4.179,4.179,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,219102,,24.01406084,,,,,13.01236395,,0.54186437,1,,1.532,1.532,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,248732,,57.75193452,,,,,36.59447232,,0.63364929,1,,7.073,7.073,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,310589,,8.998118383,,,,,-6.496779576,,-0.722015348,-1,,3.162,3.162,click,,6,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,349572,,11.52083333,,,,,0.519136444,,0.045060668,1,,3.291,3.291,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,363580,,11.69444444,,,,,-3.8406316,,-0.328415054,-1,,2.375,2.375,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,383389,,22.95484929,,,,,0.156632653,,0.00682351,1,,1.275,1.275,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,431661,,6.364178005,,,,,4.932953515,,0.775112436,1,,1.272,3.003,undo,,3,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,447083,,54.86709985,,,,,47.49764786,,0.865685411,1,,1.4,1.4,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,523381,,35.41860118,,,,,21.01576105,,0.593353784,1,,5.948,5.948,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,536276,,11.69444444,,,,,-28.5200425,,-2.438768481,-1,,3.913,3.913,click,,4,,1.51E+12
ecefd3a0,10_medium_pruned,10,medium,pruned,10medium,validatedCorrect,reset,1.51E+12,557659,,10000,,,,,9982.604205,,0.998260421,1,,2.304,2.304,click,,5,,1.51E+12
eefbf52d,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,99565,,9.177999805,,,,,-11.97946239,,-1.305236723,-1,,2.87,2.87,click,,4,,1.51E+12
eefbf52d,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,155686,,10000,,,,,0,,0,1,,22.142,22.142,click,,5,,1.51E+12
eefbf52d,10_medium_pruned,10,medium,pruned,10medium,wrong,reset,1.51E+12,196111,,10000,,,,,0,,0,1,,33.904,33.904,click,,5,,1.51E+12
