userid,key,value,size,condition,type,time
6ee61190,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""4_4_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,2,2,0,0],[1,1,0,0,2,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,2,2,0,0],[1,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""4_0_1""",6,full,hard,1.52208E+12
6ee61190,clickPos,"""3_2_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,2,2,0,0],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""5_0_1""",6,full,hard,1.52208E+12
6ee61190,clickPos,"""2_2_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
6ee61190,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""0_0_1""",6,full,hard,1.52208E+12
6ee61190,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[1,1,2,0,0,0],[0,1,2,2,2,1],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""2_2_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[1,1,2,0,0,0],[0,1,2,2,2,1],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""3_5_1""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[1,1,0,0,0,0],[0,1,2,2,2,1],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[1,1,0,0,0,0],[0,1,2,2,2,0],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""3_4_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[1,1,0,0,0,0],[0,1,2,2,0,0],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""2_0_1""",6,full,hard,1.52208E+12
6ee61190,clickPos,"""3_2_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,2,2,0,0],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""5_0_1""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[1,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""4_4_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,1,0],[0,1,0,2,1,0],[0,1,2,0,2,0],[0,2,0,1,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""3_4_1""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,1,0],[0,1,0,2,1,0],[0,1,2,0,0,0],[0,2,0,1,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""2_2_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,1,0],[0,1,0,2,0,0],[0,1,2,0,0,0],[0,2,0,1,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""2_3_1""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,0,1,1,0],[0,1,0,2,0,0],[0,1,2,0,0,0],[0,2,0,1,2,0]]",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,0,0,1,0],[0,1,0,2,0,0],[0,1,2,0,0,0],[0,2,0,1,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""0_3_2""",6,full,hard,1.52208E+12
6ee61190,clickPos,"""2_4_1""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,1,0],[0,1,0,2,0,0],[0,1,2,0,0,0],[0,2,0,1,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""4_2_2""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,2,0,0,0],[0,2,0,1,2,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos,"""5_3_1""",6,full,hard,1.52208E+12
6ee61190,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,1,2,0]]",6,full,hard,1.52208E+12
6ee61190,start,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
6ee61190,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,board,"{""canvasContainerDiv"":""#canvas-container"",""nrows"":6,""ncols"":6,""cellSize"":46,""position"":[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],""nextPlayer"":1,""streak"":4,""turns"":5,""winPath"":[[[0,3],[0,2],[2,2],[2,3],[2,0]]],""losePath"":[[[3,0],[0,5],[3,2],[2,4]]],""winMove"":[""d6"",""D6"",""6d"",""6D""]}",6,full,hard,1.52208E+12
6ee61190,passedQuiz,TRUE,6,full,hard,1.52208E+12
6ee61190,quiz6v,"""0""",6,full,hard,1.52208E+12
6ee61190,quiz6,"""b3""",6,full,hard,1.52208E+12
6ee61190,quiz5,"""b4""",6,full,hard,1.52208E+12
6ee61190,quiz4,"""c1""",6,full,hard,1.52208E+12
6ee61190,quiz3,"""3""",6,full,hard,1.52208E+12
6ee61190,quiz2,"""2""",6,full,hard,1.52208E+12
6ee61190,quiz1,"""2""",6,full,hard,1.52208E+12
6ee61190,timeQuiz,119981,6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,1,2,2,2,1],[2,1,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[2,1,2,1,2,2],[2,1,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""1_0_2""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""0_1_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,1,2,2,2,1],[0,1,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[2,1,2,1,2,2],[2,1,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""0_2_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,2,2,2,1],[0,1,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[2,1,2,1,2,2],[2,1,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""1_1_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,1,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[2,1,2,1,2,2],[2,1,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[2,1,2,1,2,2],[2,1,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""4_0_2""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""4_1_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[0,1,2,1,2,2],[2,1,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""5_0_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[0,0,2,1,2,2],[2,1,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""5_1_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[0,0,2,1,2,2],[0,1,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[0,0,2,1,2,2],[0,0,1,1,2,1]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""5_4_2""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""5_5_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[0,0,2,1,2,2],[0,0,1,1,0,1]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""4_5_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[0,0,2,1,2,2],[0,0,1,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""3_0_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[1,2,1,1,1,2],[0,0,2,1,2,0],[0,0,1,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,2,1,2,1,2],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,1,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""2_1_2""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""5_2_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,0,1,2,1,2],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,1,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""1_2_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,2,1,1,1],[2,0,1,2,1,2],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,0,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""2_2_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,0,1,1,1],[2,0,1,2,1,2],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,0,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""0_3_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,2,2,1],[0,0,0,1,1,1],[2,0,0,2,1,2],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,0,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""1_3_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,2,1],[0,0,0,1,1,1],[2,0,0,2,1,2],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,0,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""2_5_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,2,1],[0,0,0,0,1,1],[2,0,0,2,1,2],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,0,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,2,1],[0,0,0,0,1,1],[2,0,0,2,1,0],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,0,1,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""5_3_1""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""2_0_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,2,1],[0,0,0,0,1,1],[2,0,0,2,1,0],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,2,1],[0,0,0,0,1,1],[0,0,0,2,1,0],[0,2,1,1,1,2],[0,0,2,1,2,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""4_3_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,2,1],[0,0,0,0,1,1],[0,0,0,2,1,0],[0,2,1,1,1,2],[0,0,2,0,2,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""4_2_2""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""1_5_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,2,1],[0,0,0,0,1,1],[0,0,0,2,1,0],[0,2,1,1,1,2],[0,0,0,0,2,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""0_4_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,2,1],[0,0,0,0,1,0],[0,0,0,2,1,0],[0,2,1,1,1,2],[0,0,0,0,2,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,0],[0,0,0,2,1,0],[0,2,1,1,1,2],[0,0,0,0,2,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""1_4_1""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""4_4_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,1,0],[0,2,1,1,1,2],[0,0,0,0,2,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""2_4_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,1,0],[0,2,1,1,1,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,2,1,1,1,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""3_1_2""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""3_4_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,1,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[1,1,1,1,2,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""3_0_1""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""3_4_2""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,2,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""3_1_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,2,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""2_4_2""",6,full,hard,1.52208E+12
6ee61190,clickPos_practice,"""3_1_1""",6,full,hard,1.52208E+12
6ee61190,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,timeInstructions,243051,6,full,hard,1.52208E+12
6ee61190,timeQuiz,238982,6,full,hard,1.52208E+12
6ee61190,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
6ee61190,timeInstructions,42917,6,full,hard,1.52208E+12
6ee61190,education,"""0""",6,full,hard,1.52208E+12
6ee61190,age,"""46""",6,full,hard,1.52208E+12
6ee61190,gender,"""female""",6,full,hard,1.52208E+12
6ee61190,start_position,"{""canvasContainerDiv"":""#canvas-container"",""nrows"":6,""ncols"":6,""cellSize"":46,""position"":[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],""nextPlayer"":1,""streak"":4,""turns"":5,""winPath"":[[[0,3],[0,2],[2,2],[2,3],[2,0]]],""losePath"":[[[3,0],[0,5],[3,2],[2,4]]],""winMove"":[""d6"",""D6"",""6d"",""6D""]}",6,full,hard,1.52208E+12
6ee61190,condition,"""full""",6,full,hard,1.52208E+12
6ee61190,difficulty,"""hard""",6,full,hard,1.52208E+12
6ee61190,boardSize,6,6,full,hard,1.52208E+12
6ee61190,experimentalCondition,"""6_full_hard""",6,full,hard,1.52208E+12
6ee61190,new_user,"""6ee61190""",6,full,hard,1.52208E+12
24b61c03,numActionsValidate,0,6,full,hard,1.52208E+12
24b61c03,numActionsSolve,13,6,full,hard,1.52208E+12
24b61c03,solvedCorrect,FALSE,6,full,hard,1.52208E+12
24b61c03,validatedCorrect,FALSE,6,full,hard,1.52208E+12
24b61c03,validationTime,83492,6,full,hard,1.52208E+12
24b61c03,strategy,"""I marked the spot on the board that would leave two possible ways to win open. Then for my second move I placed the marker where it needed to be to setup a guaranteed win. Once I placed that marker I had to ways to win and then I won.""",6,full,hard,1.52208E+12
24b61c03,timeStrategy,73528,6,full,hard,1.52208E+12
24b61c03,correct,FALSE,6,full,hard,1.52208E+12
24b61c03,verification_answer,"""0""",6,full,hard,1.52208E+12
24b61c03,confidence,"""5""",6,full,hard,1.52208E+12
24b61c03,best_move,"""f6""",6,full,hard,1.52208E+12
24b61c03,next_move,"""""",6,full,hard,1.52208E+12
24b61c03,timeSolution,73658,6,full,hard,1.52208E+12
24b61c03,clickPos,"""3_0_1""",6,full,hard,1.52208E+12
24b61c03,click,"[[0,2,2,1,1,1],[0,2,1,2,2,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
24b61c03,clickPos,"""0_2_2""",6,full,hard,1.52208E+12
24b61c03,click,"[[0,2,2,1,1,1],[0,2,1,2,2,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
24b61c03,clickPos,"""0_3_1""",6,full,hard,1.52208E+12
24b61c03,click,"[[0,2,0,1,1,1],[0,2,1,2,2,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
24b61c03,clickPos,"""1_4_2""",6,full,hard,1.52208E+12
24b61c03,click,"[[0,2,0,0,1,1],[0,2,1,2,2,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
24b61c03,clickPos,"""0_5_1""",6,full,hard,1.52208E+12
24b61c03,click,"[[0,2,0,0,1,1],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
24b61c03,start,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.52208E+12
24b61c03,reset_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,board,"{""canvasContainerDiv"":""#canvas-container"",""nrows"":6,""ncols"":6,""cellSize"":46,""position"":[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],""nextPlayer"":1,""streak"":4,""turns"":5,""winPath"":[[[0,3],[0,2],[2,2],[2,3],[2,0]]],""losePath"":[[[3,0],[0,5],[3,2],[2,4]]],""winMove"":[""d6"",""D6"",""6d"",""6D""]}",6,full,hard,1.52208E+12
24b61c03,passedQuiz,TRUE,6,full,hard,1.52208E+12
24b61c03,quiz6v,"""0""",6,full,hard,1.52208E+12
24b61c03,quiz6,"""b3""",6,full,hard,1.52208E+12
24b61c03,quiz5,"""b4""",6,full,hard,1.52208E+12
24b61c03,quiz4,"""c1""",6,full,hard,1.52208E+12
24b61c03,quiz3,"""3""",6,full,hard,1.52208E+12
24b61c03,quiz2,"""2""",6,full,hard,1.52208E+12
24b61c03,quiz1,"""2""",6,full,hard,1.52208E+12
24b61c03,timeQuiz,115116,6,full,hard,1.52208E+12
24b61c03,clickPos_practice,"""3_1_1""",6,full,hard,1.52208E+12
24b61c03,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,undo_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,undoPos_practice,"""1_4_2""",6,full,hard,1.52208E+12
24b61c03,undo_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,undoPos_practice,"""1_4_1""",6,full,hard,1.52208E+12
24b61c03,undoPos_practice,"""3_1_2""",6,full,hard,1.52208E+12
24b61c03,undo_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,0],[0,0,0,2,0,0],[0,2,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,undo_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,0],[0,0,0,2,0,0],[0,2,1,1,0,2],[0,0,1,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,undoPos_practice,"""4_2_1""",6,full,hard,1.52208E+12
24b61c03,undo_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,0],[0,0,0,2,0,0],[2,2,1,1,0,2],[0,0,1,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,undoPos_practice,"""3_0_2""",6,full,hard,1.52208E+12
24b61c03,undoPos_practice,"""2_4_1""",6,full,hard,1.52208E+12
24b61c03,undo_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,0],[0,0,0,2,1,0],[2,2,1,1,0,2],[0,0,1,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,undo_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,2],[0,0,0,2,1,0],[2,2,1,1,0,2],[0,0,1,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,undoPos_practice,"""1_5_2""",6,full,hard,1.52208E+12
24b61c03,clickPos_practice,"""5_1_1""",6,full,hard,1.52208E+12
24b61c03,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,2],[0,0,0,2,1,0],[2,2,1,1,0,2],[0,0,1,0,0,0],[0,1,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,clickPos_practice,"""1_5_2""",6,full,hard,1.52208E+12
24b61c03,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,2],[0,0,0,2,1,0],[2,2,1,1,0,2],[0,0,1,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
24b61c03,clickPos_practice,"""2_4_1""",6,full,hard,1.52208E+12
24b61c03,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,1,0],[0,0,0,2,1,0],[2,2,1,1,0,2],[0,0,1,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.52208E+12
