num,userid,time,key,value
1869,1eb21f55,1.35372E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1881,1eb21f55,1.35372E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1883,1eb21f55,1.35372E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,1,0],[0,0,0,0,0,0]]"
1886,1eb21f55,1.35372E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,2,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,1,0],[0,0,0,0,0,0]]"
1891,1eb21f55,1.35372E+12,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1930,1eb21f55,1.35372E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1932,1eb21f55,1.35372E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1946,1eb21f55,1.35372E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1950,1eb21f55,1.35372E+12,click,"[[0,2,2,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1964,1eb21f55,1.35372E+12,undo,"[[0,2,2,1,0,0],[0,1,2,2,0,2],[2,1,1,1,2,0],[1,0,2,2,1,1],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2713,1ecc956c,1.35441E+12,new_user,"""1ecc956c"""
2709,1ecc956c,1.35441E+12,timeQuiz,1.35441E+12
2710,1ecc956c,1.35441E+12,quiz1,"""0"""
2712,1ecc956c,1.35441E+12,quiz2,"""0"""
2708,1ecc956c,1.35441E+12,quiz3,"""0"""
2711,1ecc956c,1.35441E+12,quiz4,""""""
2715,1ecc956c,1.35441E+12,quiz5,""""""
2716,1ecc956c,1.35441E+12,passedQuiz,FALSE
2714,1ecc956c,1.35441E+12,gender,""""""
2717,1ecc956c,1.35441E+12,education,""""""
2718,1ecc956c,1.35441E+12,age,""""""
2719,1ecc956c,1.35441E+12,timeInstructions,1836
2720,1ecc956c,1.35441E+12,timeQuiz,14238
2725,1ecc956c,1.35441E+12,quiz1,"""2"""
2724,1ecc956c,1.35441E+12,quiz2,"""2"""
2721,1ecc956c,1.35441E+12,quiz3,"""3"""
2722,1ecc956c,1.35441E+12,quiz4,"""c1"""
2723,1ecc956c,1.35441E+12,quiz5,"""b4"""
2726,1ecc956c,1.35441E+12,passedQuiz,TRUE
2727,1ecc956c,1.35441E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
2729,1ecc956c,1.35441E+12,timeSolution,4513
2730,1ecc956c,1.35441E+12,best_move,"""a1"""
2728,1ecc956c,1.35441E+12,solution,""" dsfdfsdf"""
1484,1edb018d,1355284877050,new_user,"""1edb018d"""
1493,1edb018d,1355284889566,gender,"""male"""
1492,1edb018d,1355284889568,education,"""2"""
1494,1edb018d,1355284889570,age,"""36"""
1519,1edb018d,1355284929665,timeInstructions,40094
1556,1edb018d,1355284976850,timeQuiz,47182
1555,1edb018d,1355284976855,quiz1,"""2"""
1551,1edb018d,1355284976857,quiz2,"""2"""
1553,1edb018d,1355284976859,quiz3,"""3"""
1552,1edb018d,1355284976860,quiz4,"""c1"""
1554,1edb018d,1355284976861,quiz5,"""b4"""
1559,1edb018d,1355284976863,passedQuiz,TRUE
1558,1edb018d,1355284977223,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1723,1edb018d,1355285359560,timeSolution,382696
1724,1edb018d,1355285359564,best_move,"""f5"""
1722,1edb018d,1355285359565,solution,"""O should play f5, f3, f4, then f6 or f2 in that order.  Each of the first two moves by O forces a win if X does not respond by blocking the winning move.  By playing f4 in the third move, O, has effectively created two winning solutions.  Since X cannot respond with more than one blocking move, O will win in its fourth move."""
1721,1edb018d,1355285359581,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1767,1edb018d,1355285608349,vote.own,TRUE
1770,1edb018d,1355285608353,vote.A,FALSE
1766,1edb018d,1355285608355,vote.B,TRUE
1769,1edb018d,1355285608356,explanationVote,"""Both f5 and f3 are good opening moves to the solution of the puzzle.  Playing either f5 or f3 forces X to respond with a blocking move to prevent a loss.  O, can then follow up with f5 or f3 depending on the first move to force another blocking move.  The third move of f4 by O would then create two winning possibilities.  Since X can only respond with one blocking move, O will win in its fourth move by either playing f6 or f2 depending on the third move by X."""
1768,1edb018d,1355285608358,timeVote,248791
578,1ef1f193,1.35371E+12,new_user,"""1ef1f193"""
579,1ef1f193,1.35371E+12,gender,"""male"""
580,1ef1f193,1.35371E+12,education,"""1"""
581,1ef1f193,1.35371E+12,age,"""24"""
582,1ef1f193,1.35371E+12,timeInstructions,36433
583,1ef1f193,1.35371E+12,timeQuiz,52290
587,1ef1f193,1.35371E+12,quiz1,"""2"""
585,1ef1f193,1.35371E+12,quiz2,"""2"""
586,1ef1f193,1.35371E+12,quiz3,"""3"""
584,1ef1f193,1.35371E+12,quiz4,"""c1"""
588,1ef1f193,1.35371E+12,quiz5,"""b4"""
589,1ef1f193,1.35371E+12,passedQuiz,TRUE
590,1ef1f193,1.35371E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1093,20e213aa,1.35372E+12,new_user,"""20e213aa"""
1098,20e213aa,1.35372E+12,gender,"""female"""
1100,20e213aa,1.35372E+12,education,"""2"""
1099,20e213aa,1.35372E+12,age,"""32"""
1118,20e213aa,1.35372E+12,timeInstructions,22380
1144,20e213aa,1.35372E+12,timeQuiz,78062
1146,20e213aa,1.35372E+12,quiz1,"""2"""
1145,20e213aa,1.35372E+12,quiz2,"""2"""
1149,20e213aa,1.35372E+12,quiz3,"""3"""
1147,20e213aa,1.35372E+12,quiz4,"""c2"""
1148,20e213aa,1.35372E+12,quiz5,"""b4"""
1151,20e213aa,1.35372E+12,passedQuiz,FALSE
1153,20e213aa,1.35372E+12,gender,"""female"""
1154,20e213aa,1.35372E+12,education,"""2"""
1155,20e213aa,1.35372E+12,age,"""32"""
1157,20e213aa,1.35372E+12,timeInstructions,35227
1162,20e213aa,1.35372E+12,timeQuiz,69862
1164,20e213aa,1.35372E+12,quiz1,"""2"""
1163,20e213aa,1.35372E+12,quiz2,"""2"""
1165,20e213aa,1.35372E+12,quiz3,"""3"""
1166,20e213aa,1.35372E+12,quiz4,"""2c"""
1167,20e213aa,1.35372E+12,quiz5,"""4b"""
1168,20e213aa,1.35372E+12,passedQuiz,FALSE
1169,20e213aa,1.35372E+12,gender,"""female"""
1171,20e213aa,1.35372E+12,education,"""2"""
1170,20e213aa,1.35372E+12,age,"""32"""
1172,20e213aa,1.35372E+12,timeInstructions,21449
1176,20e213aa,1.35372E+12,timeQuiz,90050
1177,20e213aa,1.35372E+12,quiz1,"""2"""
1179,20e213aa,1.35372E+12,quiz2,"""2"""
1178,20e213aa,1.35372E+12,quiz3,"""3"""
1180,20e213aa,1.35372E+12,quiz4,"""c2"""
1181,20e213aa,1.35372E+12,quiz5,"""b4"""
1182,20e213aa,1.35372E+12,passedQuiz,FALSE
1185,20e213aa,1.35372E+12,gender,"""female"""
1184,20e213aa,1.35372E+12,education,"""2"""
1183,20e213aa,1.35372E+12,age,"""32"""
1186,20e213aa,1.35372E+12,timeInstructions,56593
2588,21d49b24,1.35388E+12,new_user,"""21d49b24"""
2591,21d49b24,1.35388E+12,gender,""""""
2590,21d49b24,1.35388E+12,education,""""""
2589,21d49b24,1.35388E+12,age,""""""
2592,21d49b24,1.35388E+12,timeInstructions,2147
2597,21d49b24,1.35388E+12,timeQuiz,26301
2595,21d49b24,1.35388E+12,quiz1,"""2"""
2593,21d49b24,1.35388E+12,quiz2,"""2"""
2598,21d49b24,1.35388E+12,quiz3,"""2"""
2594,21d49b24,1.35388E+12,quiz4,"""c1"""
2596,21d49b24,1.35388E+12,quiz5,"""b4"""
2599,21d49b24,1.35388E+12,passedQuiz,FALSE
2602,21d49b24,1.35388E+12,gender,""""""
2600,21d49b24,1.35388E+12,education,""""""
2601,21d49b24,1.35388E+12,age,""""""
2603,21d49b24,1.35388E+12,timeInstructions,4881
2605,21d49b24,1.35388E+12,timeQuiz,5965
2607,21d49b24,1.35388E+12,quiz1,"""2"""
2604,21d49b24,1.35388E+12,quiz2,"""2"""
2608,21d49b24,1.35388E+12,quiz3,"""3"""
2606,21d49b24,1.35388E+12,quiz4,"""c1"""
2609,21d49b24,1.35388E+12,quiz5,"""b4"""
2610,21d49b24,1.35388E+12,passedQuiz,TRUE
2611,21d49b24,1.35388E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1,22af06ec,1.35457E+12,new_user,"""22af06ec"""
648,24b20e81,1.35372E+12,new_user,"""24b20e81"""
653,24b20e81,1.35372E+12,gender,"""female"""
655,24b20e81,1.35372E+12,education,"""2"""
654,24b20e81,1.35372E+12,age,"""29"""
657,24b20e81,1.35372E+12,timeInstructions,7387
706,24b20e81,1.35372E+12,timeQuiz,59292
709,24b20e81,1.35372E+12,quiz1,"""2"""
705,24b20e81,1.35372E+12,quiz2,"""2"""
708,24b20e81,1.35372E+12,quiz3,"""3"""
710,24b20e81,1.35372E+12,quiz4,"""c1"""
707,24b20e81,1.35372E+12,quiz5,"""b4"""
711,24b20e81,1.35372E+12,passedQuiz,TRUE
712,24b20e81,1.35372E+12,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
734,24b20e81,1.35372E+12,timeSolution,67781
733,24b20e81,1.35372E+12,best_move,"""e5"""
732,24b20e81,1.35372E+12,solution,""" i would get x cornered so that i would have a two way chance of winning"""
379,25b1eaf8,1.35371E+12,new_user,"""25b1eaf8"""
393,25b1eaf8,1.35371E+12,gender,"""male"""
392,25b1eaf8,1.35371E+12,education,"""2"""
391,25b1eaf8,1.35371E+12,age,"""29"""
398,25b1eaf8,1.35371E+12,timeInstructions,22895
422,25b1eaf8,1.35371E+12,timeQuiz,72554
434,25b1eaf8,1.35371E+12,quiz1,"""2"""
424,25b1eaf8,1.35371E+12,quiz2,"""2"""
423,25b1eaf8,1.35371E+12,quiz3,"""3"""
425,25b1eaf8,1.35371E+12,quiz4,"""c1"""
426,25b1eaf8,1.35371E+12,quiz5,"""b4"""
430,25b1eaf8,1.35371E+12,passedQuiz,TRUE
431,25b1eaf8,1.35371E+12,timeSolution,2867
432,25b1eaf8,1.35371E+12,best_move,""""""
433,25b1eaf8,1.35371E+12,solution,""" """
505,25cf0931,1.35457E+12,new_user,"""25cf0931"""
514,25cf0931,1.35457E+12,gender,"""male"""
513,25cf0931,1.35457E+12,education,"""2"""
515,25cf0931,1.35457E+12,age,"""24"""
534,25cf0931,1.35457E+12,timeInstructions,18459
550,25cf0931,1.35457E+12,timeQuiz,65568
548,25cf0931,1.35457E+12,quiz1,"""2"""
552,25cf0931,1.35457E+12,quiz2,"""2"""
551,25cf0931,1.35457E+12,quiz3,"""3"""
549,25cf0931,1.35457E+12,quiz5,"""b4"""
553,25cf0931,1.35457E+12,quiz4,"""c1"""
560,25cf0931,1.35457E+12,passedQuiz,TRUE
561,25cf0931,1.35457E+12,start,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
565,25cf0931,1.35457E+12,click,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,2,0],[0,0,0,0,0,0]]"
566,25cf0931,1.35457E+12,click,"[[0,2,1,1,1,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,2,0],[0,0,0,0,0,0]]"
567,25cf0931,1.35457E+12,click,"[[0,2,1,1,1,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,2,0],[0,0,0,0,2,0]]"
568,25cf0931,1.35457E+12,click,"[[0,2,1,1,1,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,2,0],[0,0,0,0,2,1]]"
569,25cf0931,1.35457E+12,click,"[[0,2,1,1,1,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,2,2],[0,0,0,0,2,1]]"
570,25cf0931,1.35457E+12,click,"[[0,2,1,1,1,0],[0,1,2,2,1,2],[2,1,1,1,2,1],[1,0,2,2,1,2],[2,0,1,1,2,2],[0,0,0,0,2,1]]"
571,25cf0931,1.35457E+12,click,"[[0,2,1,1,1,2],[0,1,2,2,1,2],[2,1,1,1,2,1],[1,0,2,2,1,2],[2,0,1,1,2,2],[0,0,0,0,2,1]]"
572,25cf0931,1.35457E+12,reset,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
590,25cf0931,1.35457E+12,timeSolution,130665
591,25cf0931,1.35457E+12,best_move,"""f4"""
589,25cf0931,1.35457E+12,solution,""" If O goes on f4 then X's next move will not matter because O can win by either going to f6 or f2"""
588,25cf0931,1.35457E+12,reset,"[[0,2,1,1,0,0],[0,1,2,2,1,2],[2,1,1,1,2,0],[1,0,2,2,1,2],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
592,25cf0931,1.35457E+12,vote,"""own"""
1943,25eb0a87,1355287175549,new_user,"""25eb0a87"""
1944,25eb0a87,1355287191321,gender,"""female"""
1946,25eb0a87,1355287191327,education,"""1"""
1945,25eb0a87,1355287191331,age,"""62"""
1947,25eb0a87,1355287246610,timeInstructions,55275
1950,25eb0a87,1355287322681,timeQuiz,76068
1948,25eb0a87,1355287322684,quiz1,"""2"""
1949,25eb0a87,1355287322688,quiz2,"""2"""
1952,25eb0a87,1355287322691,quiz3,"""3"""
1953,25eb0a87,1355287322693,quiz4,"""c1"""
1951,25eb0a87,1355287322695,quiz5,"""b4"""
1955,25eb0a87,1355287322697,passedQuiz,TRUE
1954,25eb0a87,1355287322839,start,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1962,25eb0a87,1355287437017,timeSolution,114316
1961,25eb0a87,1355287437019,best_move,"""f3"""
1963,25eb0a87,1355287437023,solution,""" F3 leaves open another move for a chance to win for O. They will be either to go in a diagonal direction or straight up line"""
1964,25eb0a87,1355287437083,reset,"[[0,2,0,1,0,0],[0,1,2,2,0,0],[2,1,1,1,2,0],[1,0,2,2,1,0],[2,0,1,1,0,0],[0,0,0,0,0,0]]"
1975,25eb0a87,1355287489521,vote.own,TRUE
1977,25eb0a87,1355287489523,vote.A,FALSE
1974,25eb0a87,1355287489525,vote.B,TRUE
1976,25eb0a87,1355287489528,explanationVote,"""f3 is the best as it leaves open an extra possibility of a win that c6 does not"""
1973,25eb0a87,1355287489530,timeVote,52505
1411,27eb0095,1355284629816,new_user,"""27eb0095"""
1425,27eb0095,1355284650703,gender,"""female"""
1427,27eb0095,1355284650704,education,"""2"""
1426,27eb0095,1355284650705,age,"""27"""
1442,27eb0095,1355284722493,timeInstructions,71787
1458,27eb0095,1355284779351,timeQuiz,56856
1464,27eb0095,1355284779352,quiz1,"""2"""
1461,27eb0095,1355284779353,quiz2,"""2"""
1459,27eb0095,1355284779354,quiz3,"""3"""
1460,27eb0095,1355284779355,quiz4,"""c1"""
1462,27eb0095,1355284779356,quiz5,"""b4"""
1465,27eb0095,1355284779357,passedQuiz,TRUE
1466,27eb0095,1355284782144,timeSolution,2786
